FrameNo,head_x,head_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_hand_x,left_hand_y,right_hand_x,right_hand_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_foot_x,left_foot_y,right_foot_x,right_foot_y
92,968,350,1031,407,911,411,1061,331,883,321,1035,244,893,239,1028,565,943,569,1070,686,940,697,1077,793,933,807
93,968,349,1031,405,911,409,1057,333,881,323,1034,243,891,239,1029,566,943,570,1070,686,941,696,1074,794,933,806
94,970,350,1031,405,913,410,1054,333,884,322,1033,244,896,242,1030,565,942,570,1069,687,940,699,1074,794,931,807
95,975,354,1033,407,915,412,1053,335,886,324,1030,246,900,245,1033,565,945,569,1069,689,942,699,1077,796,932,808
96,975,359,1038,416,909,418,1050,340,884,321,1026,243,893,245,1038,572,948,575,1071,688,944,696,1082,793,929,808
97,969,349,1034,401,911,407,1056,336,872,307,1033,238,899,240,1037,567,945,570,1074,686,943,695,1070,794,926,809
98,972,354,1033,411,912,414,1061,332,874,312,1040,241,901,242,1036,570,946,573,1067,689,943,699,1069,794,928,810
99,974,355,1038,409,912,415,1067,327,869,320,1045,241,898,243,1038,572,947,575,1065,690,941,701,1068,795,925,811
100,974,346,1047,403,914,408,1076,310,861,309,1047,233,903,241,1039,577,945,578,1058,692,936,701,1060,798,917,812
101,971,353,1041,405,915,411,1075,322,862,308,1041,239,892,244,1029,572,941,573,1047,697,931,701,1047,793,921,804
102,979,361,1048,405,911,411,1089,313,875,314,1035,237,909,243,1035,573,946,573,1058,695,934,699,1058,793,929,803
103,975,370,1046,412,917,416,1070,333,891,329,1037,245,905,253,1031,569,945,571,1056,697,933,701,1063,795,928,809
104,983,370,1055,415,918,419,1070,323,878,322,1046,241,909,252,1032,573,940,574,1056,698,925,704,1059,797,918,812
105,979,376,1037,418,914,423,1068,330,870,332,1056,256,903,251,1023,575,939,578,1062,698,927,703,1066,796,922,811
