FrameNo,head_x,head_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_hand_x,left_hand_y,right_hand_x,right_hand_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_foot_x,left_foot_y,right_foot_x,right_foot_y
59,975,381,1038,417,920,416,1046,370,898,356,1051,307,892,301,1007,541,938,541,990,628,928,625,1009,716,919,717
60,985,385,1045,421,925,421,1010,381,906,364,1055,309,892,299,1018,551,943,548,998,640,934,634,1007,718,922,722
61,973,385,1041,419,924,426,1052,367,898,360,1063,310,887,300,1011,549,940,547,993,636,931,631,1004,718,919,720
62,975,388,1037,420,916,424,1062,363,908,359,1059,307,892,298,1014,553,940,552,996,639,929,633,1009,718,919,721
63,976,387,1035,420,915,424,1060,364,908,361,1058,310,896,299,1010,553,937,552,993,641,934,635,1007,719,919,722
64,973,387,1041,422,912,422,1058,365,910,361,1058,309,895,298,1008,552,935,551,993,640,934,634,1007,718,918,721
65,972,386,1041,419,922,426,1056,368,910,363,1062,310,894,299,1009,551,935,551,995,639,933,634,1009,718,918,721
66,976,385,1034,417,926,425,1058,368,909,359,1061,306,895,298,1010,550,936,549,996,637,933,631,1010,718,916,720
67,979,386,1036,417,916,423,1062,366,909,356,1062,304,893,297,1012,552,937,551,1000,637,935,631,1012,717,917,719
68,983,383,1040,412,920,420,1065,363,908,354,1059,298,893,295,1019,548,943,547,1006,633,932,627,1015,716,928,716
69,981,378,1036,407,918,413,1062,355,906,350,1057,297,892,294,1018,542,941,541,1000,632,932,624,1013,716,917,717
70,978,383,1038,411,920,418,1063,354,906,348,1062,300,891,294,1019,547,943,546,1005,632,932,626,1015,717,919,718
71,978,385,1036,413,923,420,1057,370,906,353,1063,301,893,296,1019,546,945,545,1001,633,931,627,1013,717,918,718
72,979,378,1037,414,922,417,1005,381,904,354,1065,305,886,298,1016,541,942,539,998,631,932,623,1009,718,919,719
73,976,377,1036,408,924,410,1011,384,897,356,1065,305,889,300,1013,536,939,535,987,629,930,622,1003,717,913,716
74,977,375,1040,405,923,406,1062,364,899,357,1068,306,892,303,1019,533,945,532,993,627,933,621,1007,717,917,717
75,982,364,1047,393,918,397,1064,358,895,358,1062,301,888,300,1021,528,943,527,999,627,938,621,1010,717,911,714
76,979,354,1048,380,922,385,1079,352,891,362,1061,306,889,304,1023,521,944,522,1000,624,940,617,1015,717,925,711
77,978,347,1051,365,936,377,1081,357,895,360,1071,311,888,306,1021,498,949,504,986,609,953,610,1002,712,937,699
78,999,366,1060,386,929,396,1091,357,897,338,1068,300,885,297,1032,523,953,523,1006,621,950,614,1021,716,933,713
79,994,373,1040,395,926,399,1095,352,895,347,1060,287,885,287,1029,532,953,532,1005,627,940,616,1017,716,935,715
80,985,391,1040,411,932,419,1089,368,902,370,1053,303,895,302,1026,547,949,546,1022,633,939,625,1037,716,934,716
81,985,395,1039,417,924,418,1093,367,902,369,1059,307,889,298,1032,549,951,547,1023,642,941,634,1035,717,932,716
82,988,400,1040,424,933,426,1097,372,907,374,1060,314,893,308,1027,557,951,554,1021,654,941,645,1033,719,921,720
83,988,399,1041,424,924,425,1095,375,894,366,1055,313,899,308,1027,557,950,554,1023,650,943,642,1033,717,933,717
84,989,379,1049,407,916,412,1095,361,895,360,1058,312,902,304,1036,543,954,542,1013,635,938,620,1035,710,933,708
85,998,399,1053,432,933,435,1104,383,890,385,1072,323,879,313,1035,564,958,562,1019,643,938,633,1033,717,919,715
86,1003,410,1056,442,930,437,1093,389,891,387,1060,325,884,313,1029,570,955,570,1024,645,949,638,1034,714,917,716
87,999,410,1056,432,939,440,1103,372,903,370,1058,319,894,304,1034,552,949,553,1022,639,957,630,1026,710,939,703
88,1000,419,1051,449,934,446,1100,395,886,403,1063,326,883,317,1030,564,959,565,1024,637,962,629,1031,712,942,705
89,1011,418,1057,446,934,445,1104,391,892,381,1060,328,885,314,1026,551,949,555,1025,632,957,626,1034,709,927,711
90,998,405,1052,439,929,440,1097,385,902,367,1064,326,885,309,1030,543,948,543,1023,630,953,619,1034,710,921,710
91,1009,401,1057,442,937,443,1105,388,899,367,1060,331,888,311,1035,551,952,550,1023,626,956,615,1036,710,921,709
92,1006,415,1043,448,942,451,1106,395,905,371,1056,335,902,319,1028,547,957,551,1024,630,953,623,1040,709,923,710
93,994,426,1053,457,934,455,1112,403,892,393,1066,344,893,321,1024,553,952,555,1027,631,960,626,1040,711,926,710
94,1009,433,1055,471,937,467,1112,401,885,396,1063,345,893,322,1034,565,952,558,1023,639,949,627,1041,711,925,711
95,1009,430,1060,461,929,464,1110,406,883,392,1060,344,889,320,1037,570,966,571,1030,645,954,633,1035,710,921,708
96,1000,434,1040,466,930,461,1104,443,881,426,1066,372,878,356,1035,556,963,553,1027,631,956,625,1038,712,911,713
97,987,416,1039,447,917,444,1101,435,874,400,1066,365,874,358,1035,549,958,548,1029,625,954,626,1034,709,921,707
98,1003,432,1043,469,938,457,1095,456,923,462,1070,389,871,379,1031,556,960,553,1032,622,959,621,1043,710,912,715
99,1003,438,1053,472,939,460,1098,463,883,431,1070,389,869,383,1032,563,963,555,1030,623,964,621,1038,711,914,715
