FrameNo,head_x,head_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_hand_x,left_hand_y,right_hand_x,right_hand_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_foot_x,left_foot_y,right_foot_x,right_foot_y
44,996,394,1074,424,938,431,1077,348,946,351,1117,287,887,300,1026,564,941,563,1007,688,920,686,1041,800,898,802
45,995,394,1075,422,938,429,1077,351,944,353,1118,287,883,297,1027,562,942,561,1008,688,921,686,1041,800,899,802
46,995,395,1074,422,937,426,1072,355,944,357,1117,287,882,298,1026,562,940,562,1002,689,921,687,1040,802,903,803
47,994,393,1073,421,935,425,1076,344,942,348,1112,280,877,284,1027,562,939,562,1005,689,920,687,1040,802,903,803
48,994,390,1079,424,928,424,1078,341,942,344,1114,271,884,284,1024,560,938,560,1019,687,915,686,1042,800,895,802
49,996,391,1083,421,936,422,1083,344,939,348,1112,272,886,287,1028,560,944,561,1028,686,929,686,1045,799,904,802
50,992,391,1078,418,929,422,1089,332,929,343,1111,270,884,284,1025,564,939,565,1029,687,927,692,1047,800,912,804
51,1004,390,1084,423,925,425,1097,328,926,335,1109,271,883,279,1025,566,942,567,1022,692,933,694,1043,801,917,804
52,996,385,1083,419,928,418,1104,323,930,333,1116,264,882,276,1026,562,943,561,1025,688,933,690,1043,801,918,805
53,996,383,1080,420,932,420,1097,336,923,332,1115,266,880,275,1023,563,941,561,1036,692,920,687,1039,803,917,804
54,1000,381,1084,421,928,423,1104,326,920,331,1112,268,881,276,1029,566,941,566,1042,686,919,685,1047,801,916,805
55,995,388,1080,421,924,425,1100,326,922,335,1108,265,879,276,1030,565,944,566,1053,686,920,685,1051,798,916,806
56,995,391,1075,423,917,425,1101,325,921,336,1119,265,871,276,1029,563,943,563,1051,687,917,683,1053,799,916,806
57,991,393,1069,422,917,429,1096,331,923,337,1111,271,877,279,1029,575,945,576,1038,697,920,691,1043,800,912,807
58,988,398,1068,425,916,430,1096,341,926,347,1113,276,876,286,1026,575,944,576,1034,693,921,689,1045,800,910,807
59,986,394,1059,426,909,434,1088,338,929,344,1115,273,876,281,1024,572,943,572,1032,690,921,686,1044,799,908,806
60,989,403,1074,438,911,443,1086,357,940,348,1120,284,880,294,1034,583,948,583,1059,704,912,701,1047,805,914,815
61,991,410,1066,439,907,441,1083,379,922,371,1116,299,872,303,1035,591,939,587,1027,708,910,705,1041,809,912,813
