FrameNo, head_x,head_y,head_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_elbow_x,right_elbow_y,right_elbow_z,left_hand_x,left_hand_y,left_hand_z,right_hand_x,right_hand_y,right_hand_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_foot_x,left_foot_y,left_foot_z,right_foot_x,right_foot_y,right_foot_z
49,0.006073,0.69943,-0.07808,-0.14485,0.45182,-0.020641,-0.29206,0.32357,0.078876,0.16541,0.45541,-0.032208,0.30951,0.32282,0.062752,-0.15826,0.17041,0.024573,0.18337,0.15832,0.02548,-0.056639,-0.026337,-0.021902,0.07917,-0.025191,-0.02933,-0.11137,-0.36063,-0.076733,0.11912,-0.3564,-0.066509,-0.12633,-0.66056,-0.017849,0.11399,-0.67024,-0.021207
50,0.005309,0.68695,-0.080198,-0.14507,0.44093,-0.021991,-0.29411,0.31387,0.078922,0.16431,0.44408,-0.033253,0.30852,0.31163,0.063509,-0.15984,0.16027,0.030658,0.17953,0.14834,0.030457,-0.05709,-0.036403,-0.015352,0.07903,-0.035125,-0.022364,-0.11174,-0.36814,-0.08401,0.12074,-0.36388,-0.076537,-0.12607,-0.66312,-0.021575,0.11313,-0.67452,-0.025602
51,0.004457,0.67111,-0.082376,-0.14538,0.42687,-0.023698,-0.29653,0.30199,0.079099,0.16289,0.42956,-0.034482,0.30694,0.2974,0.064486,-0.16063,0.1474,0.037153,0.17546,0.13622,0.035838,-0.057956,-0.0494,-0.008107,0.07896,-0.047906,-0.014571,-0.11246,-0.37473,-0.092454,0.12225,-0.37029,-0.086626,-0.12566,-0.66613,-0.025727,0.11215,-0.67885,-0.029793
52,0.003614,0.65172,-0.08465,-0.14572,0.40919,-0.025363,-0.29899,0.28631,0.079347,0.16128,0.41187,-0.036012,0.30529,0.28155,0.064938,-0.16271,0.13112,0.044958,0.17382,0.12315,0.041676,-0.059131,-0.065701,-0.000333,0.078794,-0.064121,-0.006258,-0.11347,-0.37997,-0.10147,0.12362,-0.37656,-0.095975,-0.12525,-0.66917,-0.029816,0.11119,-0.68325,-0.033503
53,0.002577,0.62901,-0.087185,-0.14611,0.38808,-0.027265,-0.30153,0.26781,0.079296,0.15956,0.39003,-0.037767,0.30414,0.26158,0.065354,-0.16494,0.11131,0.053103,0.17205,0.10564,0.047192,-0.0607,-0.085809,0.012332,0.078419,-0.084146,0.007422,-0.11467,-0.38543,-0.11089,0.12496,-0.38324,-0.10537,-0.12486,-0.67269,-0.034297,0.11011,-0.68736,-0.037337
54,0.001628,0.60212,-0.08931,-0.14656,0.36376,-0.029258,-0.30391,0.24427,0.079249,0.1576,0.365,-0.039771,0.30296,0.2383,0.065426,-0.16568,0.089664,0.05953,0.16859,0.085926,0.051086,-0.062437,-0.10756,0.024258,0.077917,-0.10579,0.020347,-0.11591,-0.39191,-0.12254,0.12604,-0.38987,-0.11686,-0.12427,-0.67741,-0.038299,0.10895,-0.69117,-0.040921
55,0.000768,0.57427,-0.091459,-0.14699,0.33694,-0.031652,-0.30589,0.21961,0.07917,0.15579,0.33777,-0.041594,0.30201,0.21321,0.065407,-0.16786,0.064385,0.067536,0.16666,0.061554,0.057334,-0.064391,-0.13186,0.0361,0.077108,-0.13009,0.03344,-0.1173,-0.39954,-0.13353,0.12692,-0.39702,-0.12779,-0.12367,-0.68226,-0.042138,0.10768,-0.69482,-0.043928
56,-0.000207,0.54275,-0.094242,-0.1474,0.30787,-0.034157,-0.3078,0.19139,0.078562,0.15365,0.30779,-0.043995,0.30097,0.18656,0.065674,-0.16917,0.037362,0.074756,0.16307,0.035807,0.061249,-0.066467,-0.15849,0.047656,0.076101,-0.15677,0.0463,-0.11851,-0.40669,-0.14377,0.12768,-0.40458,-0.13847,-0.12292,-0.6872,-0.045667,0.10633,-0.69809,-0.046737
57,-0.001456,0.5022,-0.09733,-0.14799,0.26904,-0.037358,-0.30931,0.15357,0.077434,0.15125,0.26872,-0.047383,0.29998,0.14857,0.06586,-0.17056,0.00101,0.081945,0.15967,-0.000215,0.064217,-0.068734,-0.19321,0.060451,0.074686,-0.19169,0.059479,-0.11951,-0.41401,-0.15409,0.12817,-0.41148,-0.14827,-0.12194,-0.69322,-0.049002,0.10493,-0.7011,-0.049307
58,-0.002908,0.46003,-0.10058,-0.14859,0.22885,-0.040723,-0.31081,0.11532,0.075842,0.14871,0.22874,-0.050788,0.29889,0.11119,0.066106,-0.17244,-0.03662,0.086775,0.15605,-0.035957,0.067436,-0.070768,-0.22876,0.07279,0.073358,-0.2274,0.072255,-0.12028,-0.42012,-0.16344,0.12834,-0.41766,-0.15671,-0.12074,-0.69908,-0.051615,0.10351,-0.70415,-0.051248
