FrameNo, head_x,head_y,head_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_elbow_x,right_elbow_y,right_elbow_z,left_hand_x,left_hand_y,left_hand_z,right_hand_x,right_hand_y,right_hand_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_foot_x,left_foot_y,left_foot_z,right_foot_x,right_foot_y,right_foot_z
16,0.015282,0.7457,-0.045866,-0.14581,0.55659,-0.045825,-0.2469,0.77424,-0.09239,0.15667,0.54204,-0.042891,0.25204,0.77104,-0.084327,-0.2875,0.97609,-0.13787,0.28189,0.96977,-0.13174,-0.07772,0.045539,-0.051951,0.06604,0.045469,-0.05162,-0.12436,-0.30898,-0.036279,0.10631,-0.3,-0.018343,-0.12677,-0.64027,-0.007555,0.12188,-0.64228,-0.000471
17,0.014305,0.74633,-0.04788,-0.14551,0.55935,-0.046308,-0.24493,0.77838,-0.09077,0.15467,0.54284,-0.044915,0.24837,0.77306,-0.083126,-0.2837,0.97958,-0.13267,0.27566,0.97744,-0.12823,-0.078188,0.047532,-0.053852,0.065554,0.047544,-0.053714,-0.12466,-0.30763,-0.037831,0.10615,-0.29771,-0.020281,-0.12899,-0.63545,-0.007208,0.12215,-0.64082,-0.001146
18,0.013286,0.74682,-0.049605,-0.14527,0.56167,-0.046772,-0.24353,0.78142,-0.089732,0.15264,0.54345,-0.046971,0.24535,0.77485,-0.08289,-0.28104,0.98188,-0.1292,0.2707,0.98418,-0.1267,-0.07856,0.04918,-0.055586,0.065148,0.049301,-0.055761,-0.12492,-0.30632,-0.039298,0.10603,-0.2957,-0.022107,-0.1312,-0.63065,-0.006877,0.1224,-0.63957,-0.001838
19,0.012224,0.74728,-0.05131,-0.14508,0.56376,-0.047215,-0.24231,0.78371,-0.088952,0.15063,0.54403,-0.049051,0.24239,0.77624,-0.082916,-0.27879,0.98344,-0.12649,0.26622,0.99122,-0.12622,-0.078901,0.050702,-0.057235,0.064771,0.050915,-0.05773,-0.12515,-0.30505,-0.040665,0.1059,-0.29388,-0.023901,-0.13336,-0.62565,-0.006546,0.12268,-0.63849,-0.002535
20,0.011184,0.7475,-0.052674,-0.14498,0.56552,-0.0476,-0.24139,0.78519,-0.088501,0.14877,0.54456,-0.051149,0.23984,0.7771,-0.083054,-0.27701,0.98425,-0.12485,0.26265,0.99808,-0.12641,-0.079158,0.051875,-0.0587,0.064469,0.052201,-0.059547,-0.1253,-0.30404,-0.041814,0.10577,-0.2923,-0.025549,-0.1355,-0.62077,-0.006225,0.123,-0.63756,-0.003253
21,0.010286,0.74755,-0.053716,-0.14492,0.5663,-0.047942,-0.24093,0.78596,-0.088464,0.1471,0.54495,-0.052783,0.23898,0.77751,-0.083101,-0.27584,0.98432,-0.12447,0.26069,1.0044,-0.12652,-0.079261,0.052407,-0.059602,0.064311,0.052907,-0.06097,-0.12527,-0.30314,-0.042297,0.10566,-0.29124,-0.026861,-0.1356,-0.61976,-0.006121,0.12316,-0.63756,-0.003994
22,0.009564,0.74756,-0.054591,-0.14485,0.5663,-0.04823,-0.2405,0.78606,-0.088429,0.14605,0.54496,-0.053889,0.23841,0.77774,-0.083131,-0.27482,0.98438,-0.12426,0.25945,1.0106,-0.12659,-0.079316,0.052514,-0.060045,0.064242,0.053157,-0.061955,-0.12527,-0.30272,-0.042297,0.10554,-0.29064,-0.027772,-0.13562,-0.61894,-0.005996,0.12329,-0.63731,-0.004622
23,0.008926,0.74758,-0.055375,-0.1448,0.56631,-0.048513,-0.24007,0.78609,-0.088405,0.14554,0.54496,-0.054607,0.23808,0.77775,-0.083621,-0.27392,0.9844,-0.12413,0.25864,1.0168,-0.12708,-0.07935,0.052536,-0.060267,0.064203,0.053284,-0.062626,-0.12527,-0.30234,-0.042297,0.10543,-0.29064,-0.02821,-0.13562,-0.61813,-0.005844,0.12341,-0.63662,-0.004998
24,0.00845,0.74758,-0.056007,-0.14479,0.56633,-0.048662,-0.23963,0.78609,-0.0884,0.14505,0.54496,-0.055259,0.2379,0.77775,-0.084532,-0.27318,0.98444,-0.12409,0.25837,1.0232,-0.12886,-0.079385,0.052536,-0.060269,0.064145,0.053284,-0.06292,-0.12526,-0.30211,-0.042297,0.10537,-0.29064,-0.028213,-0.13565,-0.6173,-0.005612,0.12351,-0.63605,-0.005192
25,0.008062,0.7476,-0.056504,-0.14482,0.56617,-0.048724,-0.23942,0.78645,-0.08839,0.14462,0.54485,-0.055815,0.23777,0.77775,-0.085523,-0.27277,0.98478,-0.12406,0.25845,1.0296,-0.13059,-0.07941,0.052536,-0.060271,0.064097,0.053284,-0.063033,-0.12507,-0.30189,-0.042264,0.10533,-0.29064,-0.028216,-0.13567,-0.61648,-0.005365,0.12369,-0.63595,-0.005311
