FrameNo, head_x,head_y,head_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_elbow_x,right_elbow_y,right_elbow_z,left_hand_x,left_hand_y,left_hand_z,right_hand_x,right_hand_y,right_hand_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_foot_x,left_foot_y,left_foot_z,right_foot_x,right_foot_y,right_foot_z
59,0.004528,0.7665,-0.041467,-0.14384,0.56407,-0.030161,-0.2501,0.7999,-0.051116,0.14765,0.54961,-0.023778,0.25657,0.79919,-0.013906,-0.28724,1.0137,-0.062408,0.30712,1.0018,-0.021866,-0.066648,0.050601,-0.029468,0.072995,0.051545,-0.027295,-0.11297,-0.304,-0.024674,0.11836,-0.31536,0.003937,-0.12954,-0.63914,0.014592,0.13434,-0.63331,0.023057
60,0.004804,0.7665,-0.041461,-0.14328,0.56442,-0.029484,-0.24914,0.79986,-0.052094,0.14797,0.54961,-0.023674,0.25742,0.79907,-0.014863,-0.28568,1.0133,-0.064811,0.30795,1.0009,-0.024142,-0.066475,0.050808,-0.02672,0.073271,0.051625,-0.024871,-0.1126,-0.30661,-0.024783,0.11912,-0.31616,0.003149,-0.12898,-0.63976,0.014104,0.13468,-0.63344,0.022224
61,0.005062,0.7665,-0.041423,-0.14267,0.56442,-0.029084,-0.24815,0.79966,-0.052908,0.14851,0.54918,-0.023494,0.25825,0.79884,-0.015667,-0.28419,1.0128,-0.067106,0.30879,1.0,-0.026055,-0.066481,0.050819,-0.02395,0.073505,0.051628,-0.022218,-0.11259,-0.30889,-0.024926,0.11977,-0.31616,0.002402,-0.12851,-0.6401,0.013607,0.13497,-0.6339,0.021541
62,0.005341,0.7665,-0.041416,-0.14208,0.56442,-0.028931,-0.24709,0.79942,-0.053878,0.14905,0.54869,-0.023257,0.25908,0.79858,-0.016466,-0.28261,1.0119,-0.069701,0.3101,0.99918,-0.028489,-0.06661,0.050819,-0.021034,0.073662,0.051628,-0.019323,-0.11258,-0.31079,-0.025042,0.12035,-0.31616,0.001559,-0.12817,-0.64018,0.013057,0.13506,-0.63438,0.02076
63,0.005672,0.76636,-0.041386,-0.14147,0.56442,-0.02887,-0.24598,0.79895,-0.05499,0.14959,0.54807,-0.022736,0.25996,0.79812,-0.0174,-0.28093,1.011,-0.072489,0.31152,0.99813,-0.031093,-0.066934,0.050819,-0.017728,0.073736,0.051628,-0.015922,-0.11254,-0.3125,-0.025418,0.12091,-0.31616,0.000223,-0.12805,-0.64044,0.012508,0.13515,-0.63492,0.019944
64,0.006129,0.76575,-0.041339,-0.14091,0.56392,-0.028821,-0.24466,0.79793,-0.05646,0.1504,0.54689,-0.02197,0.26111,0.79692,-0.018739,-0.27913,1.0095,-0.076015,0.31309,0.99679,-0.034008,-0.067355,0.050819,-0.013572,0.073621,0.051471,-0.011884,-0.11251,-0.31335,-0.026019,0.12143,-0.31597,-0.001381,-0.12798,-0.64038,0.011891,0.13524,-0.63492,0.019046
65,0.006618,0.76478,-0.041266,-0.14042,0.5632,-0.028771,-0.24333,0.79673,-0.058075,0.15122,0.54568,-0.021339,0.26229,0.79553,-0.020092,-0.27732,1.0079,-0.079873,0.31475,0.99519,-0.037199,-0.067783,0.050734,-0.009345,0.073378,0.051162,-0.007552,-0.11273,-0.31343,-0.026927,0.12187,-0.31525,-0.003153,-0.12791,-0.64043,0.01118,0.13492,-0.63605,0.018031
66,0.00712,0.76338,-0.041207,-0.14002,0.56215,-0.028413,-0.24203,0.79533,-0.059731,0.152,0.54407,-0.020551,0.26354,0.79399,-0.021634,-0.27553,1.0061,-0.083939,0.31648,0.99346,-0.040657,-0.068224,0.05042,-0.005,0.073127,0.050581,-0.003076,-0.11316,-0.3135,-0.028016,0.12215,-0.31433,-0.004957,-0.12783,-0.64053,0.010339,0.13462,-0.63763,0.016862
67,0.007673,0.76162,-0.041159,-0.13969,0.56086,-0.02795,-0.2407,0.79378,-0.061717,0.15278,0.54216,-0.019708,0.26474,0.79224,-0.023192,-0.27391,1.0043,-0.087952,0.31809,0.99153,-0.043993,-0.068801,0.04993,-0.000607,0.072855,0.049756,0.001598,-0.11374,-0.31359,-0.029244,0.12241,-0.3132,-0.006822,-0.12789,-0.64079,0.009404,0.13459,-0.63847,0.015687
68,0.008226,0.75949,-0.041109,-0.1394,0.55923,-0.02748,-0.23935,0.79197,-0.063762,0.15328,0.53971,-0.018853,0.26598,0.79041,-0.024774,-0.27221,1.0022,-0.092369,0.31977,0.98951,-0.047473,-0.069454,0.049222,0.003787,0.072559,0.048765,0.006119,-0.1145,-0.31371,-0.03062,0.12273,-0.31175,-0.008915,-0.1281,-0.64109,0.008431,0.13459,-0.63916,0.014334
