FrameNo, head_x,head_y,head_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_elbow_x,right_elbow_y,right_elbow_z,left_hand_x,left_hand_y,left_hand_z,right_hand_x,right_hand_y,right_hand_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_foot_x,left_foot_y,left_foot_z,right_foot_x,right_foot_y,right_foot_z
40,0.00408,0.075661,-0.94641,-0.12983,0.001016,-0.84445,-0.24597,-0.17778,-0.91043,0.18795,0.002906,-0.8839,0.21235,-0.17918,-0.91691,-0.28996,-0.39684,-1.0077,0.2792,-0.38225,-1.0197,-0.096755,-0.21938,-0.2759,0.027531,-0.3111,-0.40696,-0.08821,-0.49431,-0.18879,0.047269,-0.44173,-0.64877,-0.044418,-0.5761,-0.076284,0.059,-0.6981,-0.59731
41,0.011175,0.038764,-0.96176,-0.12379,-0.032562,-0.86277,-0.24226,-0.20909,-0.93275,0.20329,-0.028506,-0.90666,0.21064,-0.20985,-0.93561,-0.2842,-0.433,-1.0304,0.28009,-0.40689,-1.0405,-0.095238,-0.25525,-0.27874,0.024198,-0.35758,-0.43128,-0.084684,-0.51308,-0.16337,0.046331,-0.46355,-0.66572,-0.042032,-0.5529,-0.061368,0.062985,-0.72441,-0.60898
42,0.017427,0.007698,-0.97674,-0.11858,-0.061696,-0.87772,-0.23929,-0.24037,-0.95112,0.21769,-0.056552,-0.92521,0.20883,-0.2354,-0.95003,-0.28003,-0.46386,-1.0472,0.282,-0.42927,-1.0551,-0.093497,-0.28617,-0.27894,0.020261,-0.39335,-0.4504,-0.082588,-0.528,-0.1375,0.044794,-0.48393,-0.67134,-0.040294,-0.53065,-0.044705,0.066874,-0.74723,-0.61456
43,0.023838,-0.024326,-0.98584,-0.11378,-0.093393,-0.88984,-0.2371,-0.26956,-0.96542,0.23149,-0.087263,-0.94094,0.2056,-0.26867,-0.96351,-0.2756,-0.49252,-1.0569,0.28403,-0.45397,-1.0655,-0.09166,-0.31183,-0.27892,0.01922,-0.41949,-0.46351,-0.080864,-0.54752,-0.11231,0.043255,-0.50428,-0.67232,-0.038557,-0.5118,-0.022586,0.070889,-0.77461,-0.61589
44,0.029978,-0.05346,-0.99474,-0.10931,-0.12239,-0.89799,-0.2363,-0.30088,-0.97613,0.24435,-0.11375,-0.95134,0.20171,-0.29767,-0.97193,-0.27551,-0.52114,-1.0636,0.28654,-0.47294,-1.0702,-0.090026,-0.3397,-0.2789,0.018287,-0.44445,-0.47702,-0.07992,-0.56967,-0.086292,0.041208,-0.52746,-0.6733,-0.038187,-0.49311,-9e-05,0.075001,-0.80467,-0.61697
45,0.03278,-0.082414,-1.0025,-0.10676,-0.15118,-0.90365,-0.236,-0.33582,-0.98644,0.2482,-0.14004,-0.95932,0.19782,-0.32317,-0.97971,-0.27542,-0.5535,-1.0697,0.28976,-0.4926,-1.0751,-0.08827,-0.36821,-0.27887,0.017508,-0.46986,-0.48668,-0.079216,-0.592,-0.061518,0.0407,-0.54895,-0.6747,-0.038412,-0.47598,0.021793,0.078805,-0.8334,-0.61929
46,0.03488,-0.10835,-1.0087,-0.10618,-0.17668,-0.90982,-0.23599,-0.36662,-0.99244,0.25055,-0.16534,-0.96573,0.19465,-0.34671,-0.98396,-0.27534,-0.58506,-1.0754,0.29479,-0.50993,-1.0791,-0.085606,-0.39449,-0.27563,0.016642,-0.49299,-0.49506,-0.079211,-0.61348,-0.043287,0.039881,-0.56999,-0.6722,-0.038721,-0.45816,0.04349,0.080974,-0.85749,-0.62229
47,0.035892,-0.13013,-1.0114,-0.10605,-0.19777,-0.91263,-0.2365,-0.39672,-0.99648,0.25072,-0.18644,-0.96855,0.1923,-0.36739,-0.98655,-0.27572,-0.61617,-1.0795,0.29806,-0.5276,-1.079,-0.082982,-0.41777,-0.27375,0.015844,-0.51336,-0.49999,-0.079288,-0.63448,-0.037929,0.038797,-0.58956,-0.67221,-0.038935,-0.45816,0.058512,0.081222,-0.8785,-0.62514
48,0.036597,-0.15136,-1.0135,-0.10719,-0.21781,-0.91539,-0.23714,-0.41373,-0.99648,0.25076,-0.2065,-0.97129,0.19234,-0.38795,-0.98938,-0.27755,-0.63284,-1.0805,0.30171,-0.54339,-1.0811,-0.081221,-0.43494,-0.27145,0.015891,-0.53186,-0.5033,-0.079323,-0.65142,-0.035465,0.038792,-0.60698,-0.67189,-0.03911,-0.45816,0.070848,0.081265,-0.89824,-0.62812
49,0.036627,-0.17079,-1.0156,-0.10716,-0.23604,-0.9176,-0.23714,-0.42174,-0.99648,0.25079,-0.22475,-0.97349,0.19285,-0.40718,-0.99154,-0.27755,-0.64039,-1.0805,0.30485,-0.55561,-1.0829,-0.080221,-0.45179,-0.26883,0.015673,-0.55043,-0.5091,-0.079628,-0.66838,-0.033074,0.038792,-0.62335,-0.67189,-0.040239,-0.45816,0.077719,0.081296,-0.91619,-0.63031
50,0.036227,-0.18701,-1.0171,-0.10713,-0.25153,-0.91992,-0.23714,-0.42978,-0.99648,0.25082,-0.24025,-0.97582,0.19284,-0.42631,-0.99056,-0.27755,-0.64216,-1.0805,0.30787,-0.57,-1.0821,-0.080124,-0.46616,-0.2673,0.014541,-0.56543,-0.51251,-0.080491,-0.6841,-0.032785,0.038825,-0.63873,-0.67422,-0.048143,-0.47011,0.083392,0.081329,-0.93146,-0.63265
51,0.036248,-0.20273,-1.0186,-0.10725,-0.26656,-0.92241,-0.2378,-0.43771,-0.99606,0.25072,-0.25529,-0.9783,0.1988,-0.44486,-0.99129,-0.27688,-0.64538,-1.076,0.30995,-0.58482,-1.0821,-0.079137,-0.47959,-0.26643,0.014118,-0.57984,-0.52294,-0.080866,-0.69873,-0.03279,0.038767,-0.65365,-0.67683,-0.056111,-0.48222,0.087163,0.081269,-0.94626,-0.63527
52,0.036262,-0.21205,-1.0195,-0.10771,-0.27639,-0.92425,-0.23968,-0.44447,-0.99409,0.25028,-0.26513,-0.98013,0.20175,-0.4546,-0.99148,-0.27396,-0.64715,-1.0675,0.30996,-0.59346,-1.0821,-0.079137,-0.4884,-0.26643,0.013629,-0.58045,-0.52294,-0.081551,-0.70394,-0.0328,0.038332,-0.6634,-0.67874,-0.057996,-0.48647,0.087136,0.080836,-0.95594,-0.63719
53,0.035188,-0.21836,-1.021,-0.10899,-0.2831,-0.92527,-0.24303,-0.44593,-0.99206,0.24901,-0.27185,-0.98114,0.20175,-0.46062,-0.99148,-0.27065,-0.64794,-1.0587,0.30995,-0.5997,-1.0815,-0.079137,-0.49433,-0.26643,0.012628,-0.58072,-0.52296,-0.082349,-0.70558,-0.032811,0.037067,-0.67007,-0.67983,-0.059641,-0.48844,0.081874,0.079579,-0.96255,-0.63829
