FrameNo, head_x,head_y,head_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_elbow_x,right_elbow_y,right_elbow_z,left_hand_x,left_hand_y,left_hand_z,right_hand_x,right_hand_y,right_hand_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_foot_x,left_foot_y,left_foot_z,right_foot_x,right_foot_y,right_foot_z
34,0.0278,0.73016,-0.037602,-0.14027,0.55023,-0.018299,-0.25485,0.76784,-0.063994,0.17061,0.53941,-0.017968,0.2806,0.77544,-0.06436,-0.302,0.97485,-0.11922,0.3195,0.97339,-0.11803,-0.070347,0.040141,-0.026858,0.07307,0.03873,-0.031265,-0.12017,-0.30699,-0.012026,0.11058,-0.30906,-0.005191,-0.12976,-0.62221,0.01785,0.13126,-0.60817,0.010973
35,0.02745,0.73047,-0.038422,-0.13991,0.55244,-0.017569,-0.25274,0.77253,-0.061219,0.1698,0.54171,-0.017359,0.2782,0.78072,-0.061832,-0.29904,0.97849,-0.114,0.31664,0.97795,-0.11118,-0.070087,0.041847,-0.026351,0.073213,0.040609,-0.030761,-0.1201,-0.30657,-0.012056,0.11068,-0.30854,-0.005071,-0.12975,-0.62259,0.017812,0.13144,-0.60757,0.011071
36,0.027035,0.73059,-0.038866,-0.13961,0.5544,-0.016839,-0.25097,0.77677,-0.058717,0.16907,0.5435,-0.016864,0.27603,0.78339,-0.059683,-0.29614,0.98195,-0.10897,0.31428,0.98115,-0.10634,-0.069903,0.04329,-0.025882,0.073348,0.042184,-0.03033,-0.12006,-0.30624,-0.012056,0.11076,-0.30813,-0.004992,-0.12961,-0.62294,0.017812,0.1316,-0.60728,0.011145
37,0.026536,0.73059,-0.039111,-0.13935,0.55615,-0.01613,-0.2494,0.77841,-0.056737,0.16849,0.54473,-0.016521,0.27418,0.78521,-0.057888,-0.29379,0.98466,-0.10485,0.31201,0.98335,-0.10243,-0.069776,0.044549,-0.025437,0.073443,0.043562,-0.029976,-0.12003,-0.30594,-0.012056,0.11082,-0.3078,-0.004901,-0.12946,-0.62281,0.017727,0.13173,-0.60728,0.011145
38,0.025963,0.73059,-0.039112,-0.13915,0.55777,-0.015338,-0.24803,0.78002,-0.054919,0.16756,0.5456,-0.016319,0.27261,0.78646,-0.056417,-0.29191,0.98692,-0.10141,0.31001,0.98519,-0.099335,-0.06968,0.045627,-0.02495,0.073514,0.04472,-0.02965,-0.11999,-0.30572,-0.012064,0.11085,-0.30762,-0.00488,-0.12937,-0.62273,0.017592,0.13178,-0.60728,0.011146
39,0.025248,0.73082,-0.039199,-0.139,0.55907,-0.014662,-0.24711,0.7813,-0.053588,0.16675,0.54613,-0.016205,0.27132,0.78728,-0.055384,-0.29056,0.98825,-0.099207,0.30819,0.98653,-0.097569,-0.069643,0.046464,-0.024496,0.073536,0.045618,-0.02932,-0.11993,-0.30551,-0.012101,0.11088,-0.30752,-0.00488,-0.12922,-0.62285,0.017431,0.13178,-0.60728,0.011146
40,0.024461,0.731,-0.0392,-0.139,0.56001,-0.014136,-0.2466,0.78207,-0.052729,0.16607,0.54649,-0.016171,0.2703,0.78783,-0.054744,-0.28968,0.98907,-0.097924,0.30653,0.98748,-0.096928,-0.069613,0.047195,-0.023981,0.073573,0.046475,-0.02896,-0.11982,-0.30523,-0.012201,0.11091,-0.30752,-0.00488,-0.12903,-0.62285,0.017218,0.13178,-0.60739,0.011063
41,0.023493,0.73113,-0.039511,-0.139,0.56065,-0.013696,-0.24647,0.78278,-0.052403,0.16545,0.54675,-0.016172,0.2694,0.78821,-0.054745,-0.28939,0.98955,-0.0976,0.30498,0.98771,-0.09693,-0.069573,0.047851,-0.02332,0.073641,0.047192,-0.028628,-0.1197,-0.3052,-0.012324,0.11094,-0.30752,-0.00488,-0.12884,-0.62305,0.016983,0.13178,-0.60783,0.01093
42,0.022275,0.7312,-0.039758,-0.139,0.56119,-0.013264,-0.24647,0.78318,-0.052382,0.16487,0.54687,-0.016173,0.26862,0.78836,-0.054746,-0.28939,0.98955,-0.0976,0.30343,0.98776,-0.096933,-0.069461,0.048498,-0.022558,0.073795,0.047947,-0.028276,-0.1195,-0.3052,-0.012549,0.11097,-0.30752,-0.005007,-0.12884,-0.62231,0.016774,0.13176,-0.6083,0.010688
43,0.020887,0.73125,-0.039865,-0.13904,0.56176,-0.012796,-0.24647,0.78348,-0.052382,0.16424,0.547,-0.016174,0.26766,0.78847,-0.054748,-0.28939,0.98955,-0.0976,0.30185,0.98781,-0.096935,-0.069312,0.049104,-0.021682,0.074018,0.048713,-0.027869,-0.11919,-0.3052,-0.012827,0.11103,-0.30753,-0.005253,-0.1286,-0.62231,0.016483,0.13075,-0.61203,0.009802
44,0.019159,0.73118,-0.039978,-0.13916,0.56227,-0.012404,-0.24647,0.78368,-0.052382,0.16355,0.54723,-0.016282,0.26614,0.78847,-0.054758,-0.28939,0.98955,-0.0976,0.29964,0.98789,-0.097546,-0.069055,0.049662,-0.020346,0.074346,0.04954,-0.027241,-0.11865,-0.30521,-0.013405,0.11124,-0.30781,-0.006202,-0.12822,-0.62277,0.015951,0.12969,-0.61631,0.008428
45,0.017148,0.73097,-0.040069,-0.13931,0.56272,-0.012069,-0.2466,0.78368,-0.052383,0.16286,0.54743,-0.016488,0.26427,0.78847,-0.055268,-0.28949,0.98946,-0.097975,0.29717,0.98784,-0.098713,-0.068749,0.050118,-0.018619,0.074761,0.05032,-0.026206,-0.11805,-0.30535,-0.014088,0.11147,-0.30849,-0.007681,-0.12777,-0.62362,0.015355,0.12845,-0.6207,0.006967
46,0.015031,0.73096,-0.040376,-0.13959,0.56304,-0.011806,-0.24693,0.78401,-0.052688,0.16206,0.54759,-0.016805,0.26203,0.78854,-0.056191,-0.28994,0.98903,-0.099072,0.29434,0.98789,-0.10057,-0.068428,0.050398,-0.016699,0.075202,0.050975,-0.024936,-0.11732,-0.306,-0.015096,0.11167,-0.30998,-0.010007,-0.12715,-0.62558,0.01459,0.12714,-0.62571,0.005262
47,0.012666,0.73083,-0.040845,-0.13982,0.56314,-0.01168,-0.24746,0.78412,-0.053371,0.1617,0.54768,-0.017183,0.2594,0.78862,-0.057349,-0.29076,0.98816,-0.10136,0.29088,0.98793,-0.10269,-0.068081,0.050576,-0.014535,0.075701,0.051592,-0.023373,-0.11651,-0.30707,-0.016358,0.11191,-0.31223,-0.012984,-0.12649,-0.62783,0.013468,0.12565,-0.63101,0.003229
