filename,orig_start,orig_end,block,avg_conf,t_start,t_end
W02,57,61,top_right,0.29628188312053677,3.7333333333333334,4.0
G64,114,118,top_right,0.2963503708442052,7.533333333333333,7.8
A84,155,159,top_left,0.29640054603417715,10.266666666666667,10.533333333333333
W11,111,115,bottom_right,0.29647445380687715,7.333333333333333,7.6
A94,131,135,top_left,0.2966249366601308,8.666666666666666,8.933333333333334
G52,156,160,bottom_right,0.2973008354504903,10.333333333333334,10.6
G36,137,141,top_right,0.2973602265119552,9.066666666666666,9.333333333333334
A46,63,67,bottom_right,0.2973945319652557,4.133333333333334,4.4
A83,130,134,top_left,0.297465831041336,8.6,8.866666666666667
B7,169,173,bottom_right,0.2977029641469319,11.2,11.466666666666667
W12,85,89,bottom_right,0.29774624804655714,5.6,5.866666666666666
A159,70,74,top_left,0.29786879817644757,4.6,4.866666666666666
G38,129,133,top_right,0.29795225063959757,8.533333333333333,8.8
W42,85,89,bottom_left,0.2980295687913895,5.6,5.866666666666666
G63,100,104,bottom_left,0.2981321980555853,6.6,6.866666666666666
A49,90,94,bottom_right,0.29830695788065587,5.933333333333334,6.2
B10,158,162,top_left,0.2984851658344269,10.466666666666667,10.733333333333333
G38,134,138,top_right,0.2984930942455927,8.866666666666667,9.133333333333333
G80,50,54,top_right,0.2985651930173238,3.2666666666666666,3.533333333333333
W21,74,78,bottom_left,0.2987424423297246,4.866666666666666,5.133333333333334
G55,123,127,top_right,0.2989858577648799,8.133333333333333,8.4
A48,103,107,bottom_right,0.29930997590223946,6.8,7.066666666666666
G61,119,123,bottom_left,0.29935051699479415,7.866666666666666,8.133333333333333
W26,148,152,bottom_right,0.29948244094848625,9.8,10.066666666666666
W18,144,148,bottom_left,0.2995191961526871,9.533333333333333,9.8
G07,117,121,top_right,0.2995470076799393,7.733333333333333,8.0
B7,159,163,bottom_right,0.2997663100560506,10.533333333333333,10.8
W18,139,143,bottom_right,0.29983140925566354,9.2,9.466666666666667
A90,131,135,top_right,0.29987441202004755,8.666666666666666,8.933333333333334
W39,79,83,top_left,0.2999403441945712,5.2,5.466666666666667
A92,33,37,top_left,0.30046620567639665,2.1333333333333333,2.4
A159,85,89,top_left,0.3006516526142756,5.6,5.866666666666666
G62,89,93,bottom_right,0.3006807158390681,5.866666666666666,6.133333333333334
G64,104,108,top_right,0.3006952395041783,6.866666666666666,7.133333333333334
G55,118,122,top_right,0.3008150746424993,7.8,8.066666666666666
W41,69,73,bottom_left,0.3008512785037359,4.533333333333333,4.8
A90,126,130,top_left,0.30086252590020496,8.333333333333334,8.6
G76,301,305,top_right,0.3011399130026499,20.0,20.266666666666666
W41,79,83,bottom_left,0.3013363093137741,5.2,5.466666666666667
A46,58,62,top_right,0.3014374603827794,3.8,4.066666666666666
G73,164,168,top_right,0.301484868923823,10.866666666666667,11.133333333333333
A91,94,98,top_left,0.3015095700820287,6.2,6.466666666666667
A79,150,154,top_right,0.30185404022534684,9.933333333333334,10.2
A152,105,109,top_left,0.3019141674041748,6.933333333333334,7.2
W35,95,99,top_left,0.30196866393089294,6.266666666666667,6.533333333333333
A158,65,69,top_left,0.3020317594210306,4.266666666666667,4.533333333333333
A47,95,99,bottom_right,0.30207545856634777,6.266666666666667,6.533333333333333
A101,137,141,top_left,0.3022869159777959,9.066666666666666,9.333333333333334
A88,130,134,top_left,0.30246136387189226,8.6,8.866666666666667
A91,124,128,top_left,0.30265455742677055,8.2,8.466666666666667
A101,117,121,bottom_left,0.30276042421658833,7.733333333333333,8.0
A155,106,110,top_right,0.3028166631857554,7.0,7.266666666666667
G64,74,78,bottom_right,0.3029623538255692,4.866666666666666,5.133333333333334
G64,109,113,top_right,0.3029932290315628,7.2,7.466666666666667
A84,145,149,top_left,0.30309093097845713,9.6,9.866666666666667
G52,151,155,bottom_right,0.30329769949118296,10.0,10.266666666666667
G04,85,89,top_right,0.3033776382605234,5.6,5.866666666666666
A105,81,85,bottom_right,0.3036031792561213,5.333333333333333,5.6
G20,133,137,top_right,0.30375370631615317,8.8,9.066666666666666
G28,87,91,top_right,0.3037549098332723,5.733333333333333,6.0
A57,114,118,top_right,0.30388422906398765,7.533333333333333,7.8
A79,145,149,top_right,0.30400165120760597,9.6,9.866666666666667
A62,119,123,bottom_left,0.3040091852347056,7.866666666666666,8.133333333333333
A78,90,94,top_left,0.3041213790575663,5.933333333333334,6.2
B12,154,158,top_right,0.3042699088652928,10.2,10.466666666666667
A150,77,81,top_left,0.3043078194061915,5.066666666666666,5.333333333333333
G36,132,136,top_right,0.3044745743274688,8.733333333333333,9.0
B10,103,107,bottom_right,0.30473303347826003,6.8,7.066666666666666
A155,96,100,top_left,0.3049217363198598,6.333333333333333,6.6
A155,66,70,top_left,0.3049252172311147,4.333333333333333,4.6
A152,70,74,bottom_right,0.3050705800453822,4.6,4.866666666666666
A98,86,90,top_left,0.305223560333252,5.666666666666667,5.933333333333334
G48,109,113,bottom_right,0.3053404192129771,7.2,7.466666666666667
A109,103,107,top_left,0.30550206998984025,6.8,7.066666666666666
G61,104,108,bottom_left,0.3060972968737284,6.866666666666666,7.133333333333334
A93,44,48,top_left,0.30647382736206047,2.8666666666666667,3.1333333333333333
W24,108,112,bottom_left,0.3068440347909927,7.133333333333334,7.4
A103,151,155,top_left,0.3068969408671061,10.0,10.266666666666667
A111,81,85,top_left,0.3070242956280708,5.333333333333333,5.6
A84,140,144,top_left,0.3070963104565938,9.266666666666667,9.533333333333333
A106,123,127,top_left,0.3071072955926259,8.133333333333333,8.4
B12,149,153,top_right,0.30728121300538386,9.866666666666667,10.133333333333333
A90,121,125,top_left,0.30730924705664314,8.0,8.266666666666667
B15,160,164,bottom_right,0.3075822999080022,10.6,10.866666666666667
B12,114,118,bottom_right,0.3076550473769506,7.533333333333333,7.8
W39,64,68,top_left,0.3078332523504893,4.2,4.466666666666667
A150,102,106,top_left,0.30838111142317454,6.733333333333333,7.0
G76,286,290,top_right,0.30866931279500326,19.0,19.266666666666666
G49,138,142,top_right,0.3086694518725077,9.133333333333333,9.4
W32,106,110,bottom_right,0.30868475437164306,7.0,7.266666666666667
A76,126,130,top_left,0.30869498948256174,8.333333333333334,8.6
G50,84,88,bottom_right,0.30888208150863644,5.533333333333333,5.8
W25,110,114,bottom_left,0.30917429476976394,7.266666666666667,7.533333333333333
A89,145,149,top_left,0.3092016448577245,9.6,9.866666666666667
A32,93,97,bottom_left,0.309233080347379,6.133333333333334,6.4
A93,69,73,top_left,0.30933068990707396,4.533333333333333,4.8
A48,108,112,bottom_right,0.3093928078810374,7.133333333333334,7.4
G28,92,96,top_right,0.309469465414683,6.066666666666666,6.333333333333333
W01,76,80,top_right,0.3098042219877243,5.0,5.266666666666667
G52,121,125,top_right,0.3098087847232818,8.0,8.266666666666667
A79,135,139,top_right,0.31008364955584206,8.933333333333334,9.2
A89,150,154,top_left,0.31008431514104207,9.933333333333334,10.2
A11,168,172,bottom_right,0.3104577740033468,11.133333333333333,11.4
A12,148,152,bottom_right,0.31046296656131744,9.8,10.066666666666666
A94,151,155,top_left,0.310464945435524,10.0,10.266666666666667
A56,133,137,bottom_left,0.3105047166347504,8.8,9.066666666666666
G05,139,143,top_right,0.31067139307657876,9.2,9.466666666666667
A81,184,188,top_left,0.31068253219127656,12.2,12.466666666666667
G06,129,133,top_right,0.3108501384655635,8.533333333333333,8.8
B10,118,122,bottom_left,0.310867233077685,7.8,8.066666666666666
A158,35,39,bottom_right,0.3109862724939982,2.2666666666666666,2.533333333333333
G53,106,110,bottom_right,0.3111103812853495,7.0,7.266666666666667
A85,121,125,top_left,0.311153107881546,8.0,8.266666666666667
G05,104,108,top_right,0.31117867529392246,6.866666666666666,7.133333333333334
G24,126,130,top_right,0.3113284607728322,8.333333333333334,8.6
W24,133,137,bottom_left,0.31147129038969673,8.8,9.066666666666666
W35,75,79,top_right,0.3116143976648648,4.933333333333334,5.2
A123,69,73,bottom_right,0.31166359980901076,4.533333333333333,4.8
W14,113,117,top_right,0.31175263921419777,7.466666666666667,7.733333333333333
A100,102,106,top_left,0.3119382659594218,6.733333333333333,7.0
A94,146,150,top_left,0.31214219927787784,9.666666666666666,9.933333333333334
A158,40,44,bottom_right,0.3121424357096354,2.6,2.8666666666666667
A77,80,84,top_right,0.3123703281084696,5.266666666666667,5.533333333333333
A47,105,109,bottom_right,0.3124252880613009,6.933333333333334,7.2
A126,134,138,bottom_right,0.3126329998175303,8.866666666666667,9.133333333333333
A101,122,126,top_left,0.31275085210800174,8.066666666666666,8.333333333333334
G72,231,235,top_right,0.3129182249307632,15.333333333333334,15.6
B8,154,158,top_right,0.3130529175202052,10.2,10.466666666666667
A88,100,104,top_left,0.3137914260228475,6.6,6.866666666666666
G79,87,91,top_right,0.3139717111984888,5.733333333333333,6.0
A105,101,105,top_right,0.3140184422334035,6.666666666666667,6.933333333333334
G05,114,118,top_right,0.31402556598186493,7.533333333333333,7.8
W35,80,84,bottom_right,0.3140739917755127,5.266666666666667,5.533333333333333
A159,75,79,top_left,0.31414919992287954,4.933333333333334,5.2
W37,80,84,top_right,0.31431828637917836,5.266666666666667,5.533333333333333
G28,107,111,top_right,0.31451914608478543,7.066666666666666,7.333333333333333
A159,95,99,top_left,0.31454932192961377,6.266666666666667,6.533333333333333
G52,116,120,top_right,0.31482889751593274,7.666666666666667,7.933333333333334
A49,85,89,bottom_right,0.31498810450236003,5.6,5.866666666666666
A104,100,104,top_left,0.3150122185548146,6.6,6.866666666666666
A77,75,79,top_left,0.3150543908278148,4.933333333333334,5.2
G52,161,165,bottom_right,0.31528445482254025,10.666666666666666,10.933333333333334
B10,153,157,top_left,0.31546869079271955,10.133333333333333,10.4
A89,130,134,top_left,0.31554281115531924,8.6,8.866666666666667
A47,90,94,bottom_left,0.31558691263198857,5.933333333333334,6.2
A49,65,69,bottom_right,0.3156936585903168,4.266666666666667,4.533333333333333
A102,132,136,top_left,0.3157091875871022,8.733333333333333,9.0
W42,75,79,bottom_left,0.31577411691347756,4.933333333333334,5.2
A48,98,102,bottom_left,0.31588177680969237,6.466666666666667,6.733333333333333
W24,138,142,bottom_left,0.3159154087305069,9.133333333333333,9.4
A84,135,139,top_left,0.31602128644784294,8.933333333333334,9.2
G76,256,260,top_right,0.31618999938170117,17.0,17.266666666666666
G43,132,136,top_right,0.3162590463956197,8.733333333333333,9.0
B8,159,163,top_right,0.31626313527425126,10.533333333333333,10.8
A89,135,139,top_left,0.3163781613111496,8.933333333333334,9.2
G63,90,94,bottom_right,0.31652628183364867,5.933333333333334,6.2
G76,261,265,top_right,0.31702957451343533,17.333333333333332,17.6
W16,72,76,bottom_right,0.31707364817460376,4.733333333333333,5.0
A110,109,113,top_left,0.3172608504692713,7.2,7.466666666666667
A76,81,85,top_left,0.31735545496145884,5.333333333333333,5.6
A79,100,104,top_left,0.31763530770937604,6.6,6.866666666666666
A90,116,120,top_right,0.31766621669133505,7.666666666666667,7.933333333333334
A155,121,125,bottom_right,0.31782527665297194,8.0,8.266666666666667
A48,88,92,bottom_right,0.31819214820861813,5.8,6.066666666666666
G06,134,138,top_right,0.3183793276548385,8.866666666666667,9.133333333333333
W38,82,86,bottom_left,0.31840378741423286,5.4,5.666666666666667
A77,100,104,top_right,0.31843593319257096,6.6,6.866666666666666
A88,120,124,top_left,0.3184624185164769,7.933333333333334,8.2
G80,85,89,top_left,0.3185010383526484,5.6,5.866666666666666
G48,104,108,bottom_right,0.3185479352871577,6.866666666666666,7.133333333333334
G38,124,128,top_right,0.3186464205384254,8.2,8.466666666666667
G58,89,93,bottom_left,0.31875300804773965,5.866666666666666,6.133333333333334
W01,81,85,top_right,0.31875377595424653,5.333333333333333,5.6
A98,76,80,top_left,0.3188387741645177,5.0,5.266666666666667
G63,80,84,top_left,0.31885014375050863,5.266666666666667,5.533333333333333
A151,94,98,top_left,0.31910824974377944,6.2,6.466666666666667
A101,142,146,top_left,0.3191240161657333,9.4,9.666666666666666
A23,71,75,bottom_left,0.3191277692715327,4.666666666666667,4.933333333333334
W41,74,78,bottom_left,0.319221834341685,4.866666666666666,5.133333333333334
W14,103,107,top_right,0.31927814483642575,6.8,7.066666666666666
W24,128,132,bottom_right,0.3192937821149826,8.466666666666667,8.733333333333333
A106,128,132,top_left,0.319508636991183,8.466666666666667,8.733333333333333
A51,72,76,bottom_right,0.31958258549372354,4.733333333333333,5.0
W26,143,147,bottom_right,0.3197304447491964,9.466666666666667,9.733333333333333
G63,95,99,bottom_right,0.31978743672370913,6.266666666666667,6.533333333333333
G43,117,121,top_right,0.31983645955721535,7.733333333333333,8.0
A153,89,93,top_left,0.3198555588722229,5.866666666666666,6.133333333333334
A77,110,114,top_right,0.3198559333880742,7.266666666666667,7.533333333333333
A66,78,82,top_right,0.31986192365487415,5.133333333333334,5.4
G28,102,106,top_right,0.3198749264081319,6.733333333333333,7.0
G04,120,124,top_right,0.3200774629910787,7.933333333333334,8.2
B9,142,146,top_right,0.3201320966084798,9.4,9.666666666666666
G81,71,75,top_right,0.3202750434478124,4.666666666666667,4.933333333333334
A98,91,95,top_left,0.3205957273642222,6.0,6.266666666666667
G31,134,138,top_right,0.32091298500696813,8.866666666666667,9.133333333333333
A21,82,86,bottom_left,0.3209502498308818,5.4,5.666666666666667
G55,113,117,top_right,0.3211567670106888,7.466666666666667,7.733333333333333
A123,79,83,bottom_right,0.32131684025128676,5.2,5.466666666666667
A51,97,101,bottom_right,0.3213866452376048,6.4,6.666666666666667
A153,49,53,bottom_right,0.3214001307884852,3.2,3.466666666666667
G21,73,77,top_right,0.32164862553278606,4.8,5.066666666666666
G59,102,106,bottom_left,0.3217583994070689,6.733333333333333,7.0
A157,126,130,top_left,0.3217905133962631,8.333333333333334,8.6
A151,104,108,top_left,0.32181586225827535,6.866666666666666,7.133333333333334
G61,149,153,top_right,0.32207044064998624,9.866666666666667,10.133333333333333
G51,153,157,bottom_right,0.32217827836672464,10.133333333333333,10.4
B11,151,155,bottom_right,0.3229292154312134,10.0,10.266666666666667
A123,74,78,bottom_right,0.3230380723873774,4.866666666666666,5.133333333333334
G54,126,130,bottom_left,0.32324745555718737,8.333333333333334,8.6
A153,79,83,top_left,0.32326584060986835,5.2,5.466666666666667
A69,80,84,top_right,0.32328162391980486,5.266666666666667,5.533333333333333
W25,105,109,bottom_left,0.3233500272035599,6.933333333333334,7.2
A88,125,129,top_left,0.3233696043491363,8.266666666666667,8.533333333333333
A87,159,163,top_left,0.3233912269274393,10.533333333333333,10.8
A48,93,97,bottom_left,0.32359522183736167,6.133333333333334,6.4
W20,75,79,top_right,0.3237189084291458,4.933333333333334,5.2
A98,81,85,top_left,0.3237379262844721,5.333333333333333,5.6
G58,94,98,bottom_left,0.3238201340039571,6.2,6.466666666666667
A79,155,159,top_right,0.3239007771015167,10.266666666666667,10.533333333333333
W26,153,157,bottom_right,0.3239256501197815,10.133333333333333,10.4
W21,79,83,bottom_left,0.3239529569943746,5.2,5.466666666666667
A90,101,105,top_left,0.3240931441386541,6.666666666666667,6.933333333333334
A96,101,105,top_left,0.3242259571949641,6.666666666666667,6.933333333333334
A51,87,91,bottom_right,0.3244543433189392,5.733333333333333,6.0
A76,111,115,top_left,0.3247873852650324,7.333333333333333,7.6
G20,123,127,top_right,0.3251530210177103,8.133333333333333,8.4
A99,104,108,top_right,0.325160617629687,6.866666666666666,7.133333333333334
A103,146,150,top_left,0.32521909375985464,9.666666666666666,9.933333333333334
W43,106,110,bottom_left,0.32533557812372843,7.0,7.266666666666667
A152,85,89,top_left,0.32551592886447905,5.6,5.866666666666666
G27,94,98,top_right,0.3256688773632049,6.2,6.466666666666667
G41,98,102,top_left,0.32567163805166877,6.466666666666667,6.733333333333333
G62,104,108,bottom_right,0.3257344563802083,6.866666666666666,7.133333333333334
A95,61,65,top_left,0.3257514894008636,4.0,4.266666666666667
G54,116,120,bottom_right,0.32577337026596065,7.666666666666667,7.933333333333334
A103,156,160,top_left,0.32594784299532575,10.333333333333334,10.6
G61,144,148,top_right,0.32598535269498824,9.533333333333333,9.8
W25,120,124,bottom_left,0.32622785717248914,7.933333333333334,8.2
G07,127,131,top_right,0.32623951484759645,8.4,8.666666666666666
A78,120,124,top_right,0.3262841800848643,7.933333333333334,8.2
A99,109,113,top_left,0.32639898359775543,7.2,7.466666666666667
G31,104,108,top_left,0.3265603880087535,6.866666666666666,7.133333333333334
W24,103,107,bottom_left,0.3266060615579287,6.8,7.066666666666666
A77,90,94,top_right,0.32678352594375604,5.933333333333334,6.2
G05,109,113,top_right,0.32684383491675056,7.2,7.466666666666667
A94,161,165,top_left,0.3273739824692408,10.666666666666666,10.933333333333334
A79,110,114,top_left,0.3275678445895513,7.266666666666667,7.533333333333333
A76,106,110,top_left,0.32758076290289556,7.0,7.266666666666667
A76,116,120,top_left,0.3276062786579132,7.666666666666667,7.933333333333334
B11,141,145,top_right,0.3276342799266179,9.333333333333334,9.6
A42,134,138,bottom_left,0.3278994629780451,8.866666666666667,9.133333333333333
A77,115,119,top_right,0.32819359600543974,7.6,7.866666666666666
A102,117,121,top_left,0.32823861340681715,7.733333333333333,8.0
G59,107,111,bottom_left,0.32840230862299596,7.066666666666666,7.333333333333333
G66,80,84,top_right,0.32852174341678614,5.266666666666667,5.533333333333333
A78,115,119,top_left,0.32856979171435036,7.6,7.866666666666666
A65,92,96,top_right,0.3285755018393199,6.066666666666666,6.333333333333333
G58,79,83,bottom_right,0.32862633566061655,5.2,5.466666666666667
G44,87,91,top_right,0.3289036651452383,5.733333333333333,6.0
A152,115,119,bottom_right,0.32912094692389166,7.6,7.866666666666666
G73,174,178,top_right,0.3292035202185312,11.533333333333333,11.8
G62,94,98,bottom_right,0.32921875913937887,6.2,6.466666666666667
A85,141,145,top_right,0.3295690586169561,9.333333333333334,9.6
W23,66,70,bottom_right,0.32957228223482765,4.333333333333333,4.6
G57,135,139,top_right,0.32976867655913034,8.933333333333334,9.2
G71,224,228,top_right,0.32993837694327033,14.866666666666667,15.133333333333333
A152,110,114,top_left,0.33011561930179595,7.266666666666667,7.533333333333333
W24,98,102,bottom_left,0.33015493949254354,6.466666666666667,6.733333333333333
W42,80,84,bottom_left,0.3304183647036552,5.266666666666667,5.533333333333333
G39,127,131,top_right,0.3304616123437882,8.4,8.666666666666666
G49,143,147,top_right,0.3306715687115987,9.466666666666667,9.733333333333333
A126,109,113,bottom_right,0.3308162252108256,7.2,7.466666666666667
G71,219,223,top_right,0.3310886392990748,14.533333333333333,14.8
A80,100,104,top_left,0.3311398863792419,6.6,6.866666666666666
A98,71,75,top_left,0.33115435341993965,4.666666666666667,4.933333333333334
G58,99,103,bottom_left,0.3311655034621557,6.533333333333333,6.8
W41,84,88,bottom_left,0.33132141431172685,5.533333333333333,5.8
A100,117,121,top_left,0.331466382741928,7.733333333333333,8.0
A69,75,79,top_right,0.3315236647923787,4.933333333333334,5.2
W37,105,109,top_right,0.33199540972709657,6.933333333333334,7.2
G20,128,132,top_right,0.3321498344341913,8.466666666666667,8.733333333333333
G63,105,109,top_left,0.33215528428554536,6.933333333333334,7.2
A11,158,162,bottom_left,0.3326250602801641,10.466666666666667,10.733333333333333
G59,97,101,bottom_left,0.3327635765075683,6.4,6.666666666666667
A155,101,105,bottom_right,0.3329218069712321,6.666666666666667,6.933333333333334
W14,108,112,top_right,0.3332738220691681,7.133333333333334,7.4
A78,105,109,top_right,0.33338756163915,6.933333333333334,7.2
W04,87,91,top_right,0.3337502857049306,5.733333333333333,6.0
G45,146,150,top_right,0.3337683394551277,9.666666666666666,9.933333333333334
A30,83,87,top_left,0.3340657939513525,5.466666666666667,5.733333333333333
G65,87,91,bottom_left,0.33411843478679654,5.733333333333333,6.0
W20,55,59,top_right,0.3341959605614344,3.6,3.8666666666666667
A11,173,177,bottom_right,0.33421379228432974,11.466666666666667,11.733333333333333
A99,114,118,top_left,0.334255995353063,7.533333333333333,7.8
G68,102,106,bottom_right,0.33437340954939526,6.733333333333333,7.0
W10,79,83,bottom_right,0.33445407847563424,5.2,5.466666666666667
A101,127,131,top_left,0.3345824549595515,8.4,8.666666666666666
W42,90,94,bottom_left,0.33459187746047975,5.933333333333334,6.2
G04,90,94,top_right,0.3348390102386474,5.933333333333334,6.2
A101,132,136,top_left,0.33492315212885543,8.733333333333333,9.0
A19,89,93,bottom_right,0.33501882553100587,5.866666666666666,6.133333333333334
G42,116,120,top_right,0.33556846181551614,7.666666666666667,7.933333333333334
G29,136,140,top_right,0.335596893231074,9.0,9.266666666666667
A98,66,70,top_left,0.33561965425809226,4.333333333333333,4.6
G05,99,103,top_right,0.33573034604390456,6.533333333333333,6.8
G55,108,112,top_right,0.33574566046396886,7.133333333333334,7.4
G22,104,108,top_right,0.3357598414023717,6.866666666666666,7.133333333333334
G44,132,136,top_right,0.3359223718444506,8.733333333333333,9.0
A88,110,114,top_right,0.3359553555647532,7.266666666666667,7.533333333333333
A104,85,89,top_left,0.33600741624832153,5.6,5.866666666666666
B9,157,161,bottom_left,0.33613164722919464,10.4,10.666666666666666
A48,83,87,bottom_right,0.336223042011261,5.466666666666667,5.733333333333333
G51,143,147,bottom_right,0.33640487889448806,9.466666666666667,9.733333333333333
G05,144,148,top_right,0.336450469493866,9.533333333333333,9.8
W15,116,120,top_right,0.33656019171078994,7.666666666666667,7.933333333333334
G52,111,115,top_right,0.3365959564844767,7.333333333333333,7.6
A119,69,73,bottom_right,0.3366118162870407,4.533333333333333,4.8
A20,75,79,bottom_left,0.3366279443105062,4.933333333333334,5.2
A88,115,119,top_left,0.33719579080740614,7.6,7.866666666666666
A125,95,99,top_left,0.3373527725537618,6.266666666666667,6.533333333333333
A151,109,113,top_left,0.33760900000731153,7.2,7.466666666666667
G28,77,81,top_right,0.3380137582619985,5.066666666666666,5.333333333333333
A123,99,103,top_left,0.338166340192159,6.533333333333333,6.8
A151,74,78,bottom_left,0.3384582092364629,4.866666666666666,5.133333333333334
A104,110,114,top_left,0.33848607043425244,7.266666666666667,7.533333333333333
G65,127,131,top_right,0.33860044777393344,8.4,8.666666666666666
A63,94,98,top_left,0.33864872952302294,6.2,6.466666666666667
W04,102,106,top_right,0.33884549389282864,6.733333333333333,7.0
B11,156,160,top_right,0.33912561138470965,10.333333333333334,10.6
G78,83,87,top_right,0.33912924577792486,5.466666666666667,5.733333333333333
A68,114,118,top_right,0.3391592065493266,7.533333333333333,7.8
W02,72,76,top_right,0.33916467130184175,4.733333333333333,5.0
A30,88,92,bottom_left,0.339178999265035,5.8,6.066666666666666
G04,125,129,top_right,0.3395181546608607,8.266666666666667,8.533333333333333
W29,128,132,top_right,0.3396565089623133,8.466666666666667,8.733333333333333
G48,134,138,top_right,0.33980236848195394,8.866666666666667,9.133333333333333
A120,65,69,top_left,0.33980679859717683,4.266666666666667,4.533333333333333
G58,84,88,bottom_left,0.3398963977893194,5.533333333333333,5.8
G41,133,137,top_right,0.33993606666723886,8.8,9.066666666666666
A151,79,83,top_left,0.34002544383207955,5.2,5.466666666666667
W41,64,68,bottom_left,0.34008879661560054,4.2,4.466666666666667
G50,119,123,top_right,0.3403272564212481,7.866666666666666,8.133333333333333
W19,70,74,top_right,0.3404898862044016,4.6,4.866666666666666
G78,78,82,top_right,0.34060559670130414,5.133333333333334,5.4
A19,84,88,bottom_left,0.34070335030555726,5.533333333333333,5.8
B8,144,148,top_left,0.3407348295052846,9.533333333333333,9.8
A11,163,167,bottom_left,0.3407361626625061,10.8,11.066666666666666
A80,125,129,top_left,0.3408745874961217,8.266666666666667,8.533333333333333
A119,109,113,top_left,0.3411089817682902,7.2,7.466666666666667
A65,87,91,top_right,0.34114559789498644,5.733333333333333,6.0
A136,74,78,bottom_right,0.34114750623703,4.866666666666666,5.133333333333334
A104,120,124,top_left,0.3411770562330882,7.933333333333334,8.2
W19,45,49,top_right,0.34124448051055273,2.933333333333333,3.2
A104,115,119,top_left,0.341261159380277,7.6,7.866666666666666
W17,52,56,top_right,0.3412896931171417,3.4,3.6666666666666665
G30,123,127,bottom_left,0.34135335882504786,8.133333333333333,8.4
W30,99,103,bottom_right,0.34139688561360043,6.533333333333333,6.8
G75,274,278,top_right,0.34140649139881135,18.2,18.466666666666665
G26,126,130,top_left,0.34150674740473436,8.333333333333334,8.6
A100,107,111,top_left,0.3416092465321223,7.066666666666666,7.333333333333333
A11,153,157,bottom_left,0.3416604648033778,10.133333333333333,10.4
A103,136,140,top_left,0.3416798750559489,9.0,9.266666666666667
A104,105,109,top_left,0.3416809310515722,6.933333333333334,7.2
G04,80,84,top_right,0.34175586700439453,5.266666666666667,5.533333333333333
G25,102,106,top_right,0.34194221397240954,6.733333333333333,7.0
G27,144,148,top_right,0.34232679108778635,9.533333333333333,9.8
A102,112,116,top_left,0.34258392552534733,7.4,7.666666666666667
A44,130,134,top_right,0.34260180592536926,8.6,8.866666666666667
G49,133,137,top_right,0.3426476975282033,8.8,9.066666666666666
A100,97,101,top_left,0.34281202057997384,6.4,6.666666666666667
A81,159,163,top_left,0.34282376170158385,10.533333333333333,10.8
A21,97,101,bottom_left,0.3428487867116928,6.4,6.666666666666667
A85,136,140,top_right,0.34288454552491504,9.0,9.266666666666667
A128,66,70,bottom_right,0.34292178551356,4.333333333333333,4.6
A96,91,95,top_left,0.342966968814532,6.0,6.266666666666667
W33,60,64,top_left,0.34299534360567724,3.933333333333333,4.2
A44,155,159,bottom_right,0.3433176537354787,10.266666666666667,10.533333333333333
A102,107,111,top_left,0.34358491996924084,7.066666666666666,7.333333333333333
W10,99,103,bottom_left,0.3435877213875453,6.533333333333333,6.8
A31,78,82,bottom_left,0.3436953008174896,5.133333333333334,5.4
G73,189,193,top_right,0.34377991557121274,12.533333333333333,12.8
A85,116,120,top_left,0.34390881657600403,7.666666666666667,7.933333333333334
G78,58,62,top_left,0.3439435998598735,3.8,4.066666666666666
A69,110,114,top_right,0.34405762155850733,7.266666666666667,7.533333333333333
A85,161,165,top_left,0.3440611044565836,10.666666666666666,10.933333333333334
G25,137,141,bottom_left,0.3442134579022726,9.066666666666666,9.333333333333334
A85,126,130,top_left,0.34423328439394635,8.333333333333334,8.6
A80,105,109,top_left,0.34465035398801164,6.933333333333334,7.2
W16,67,71,bottom_right,0.3447241584459941,4.4,4.666666666666667
G59,112,116,bottom_right,0.3450973848501841,7.4,7.666666666666667
A128,91,95,top_left,0.3452558795611063,6.0,6.266666666666667
G75,264,268,top_right,0.34529848744471864,17.533333333333335,17.8
G48,99,103,bottom_right,0.3453092873096466,6.533333333333333,6.8
G78,53,57,top_left,0.34533622562885286,3.466666666666667,3.7333333333333334
A12,133,137,top_left,0.3454009205102921,8.8,9.066666666666666
G08,100,104,top_right,0.3455116560061772,6.6,6.866666666666666
W15,106,110,top_right,0.3459293951590856,7.0,7.266666666666667
G07,172,176,bottom_right,0.3461030234893163,11.4,11.666666666666666
G57,110,114,bottom_right,0.34617861012617746,7.266666666666667,7.533333333333333
A121,111,115,top_left,0.3462429175774256,7.333333333333333,7.6
G09,101,105,top_right,0.3463722189267477,6.666666666666667,6.933333333333334
W19,65,69,top_left,0.3463984847068787,4.266666666666667,4.533333333333333
G37,118,122,top_right,0.3464324822028478,7.8,8.066666666666666
A44,170,174,bottom_right,0.346496440966924,11.266666666666667,11.533333333333333
A121,106,110,top_left,0.34651859005292257,7.0,7.266666666666667
G53,96,100,bottom_right,0.34661818941434225,6.333333333333333,6.6
A80,120,124,top_left,0.34665309786796566,7.933333333333334,8.2
G04,115,119,top_right,0.34688518345355984,7.6,7.866666666666666
A122,71,75,top_left,0.3470325589179993,4.666666666666667,4.933333333333334
G46,117,121,top_right,0.3471253206332525,7.733333333333333,8.0
G26,151,155,top_right,0.34714776277542114,10.0,10.266666666666667
W25,100,104,bottom_left,0.34715388019879656,6.6,6.866666666666666
