filename,orig_start,orig_end,block,avg_conf,t_start,t_end,t_start_hms,t_end_hms
W34.csv,95,104,bottom_right,0.1805556502193212,6.266666666666667,6.866666666666666,00:00:06,00:00:07
W21.csv,59,68,bottom_right,0.2306692654887835,3.8666666666666667,4.466666666666667,00:00:04,00:00:04
W28.csv,47,56,bottom_left,0.23254321217536922,3.066666666666667,3.6666666666666665,00:00:03,00:00:04
W31.csv,107,116,bottom_right,0.2460700864593188,7.066666666666666,7.666666666666667,00:00:07,00:00:08
W28.csv,57,66,bottom_left,0.24783642143011095,3.7333333333333334,4.333333333333333,00:00:04,00:00:04
W36.csv,111,120,bottom_left,0.24816155284643168,7.333333333333333,7.933333333333334,00:00:07,00:00:08
W36.csv,121,130,top_left,0.24949811349312465,8.0,8.6,00:00:08,00:00:09
W34.csv,105,114,bottom_right,0.2503231309354305,6.933333333333334,7.533333333333333,00:00:07,00:00:08
W36.csv,91,100,bottom_left,0.25420024544000625,6.0,6.6,00:00:06,00:00:07
W36.csv,101,110,bottom_right,0.25537317593892417,6.666666666666667,7.266666666666667,00:00:07,00:00:07
W10.csv,84,93,bottom_left,0.25605052212874096,5.533333333333333,6.133333333333334,00:00:06,00:00:06
W36.csv,81,90,bottom_left,0.2576052111883958,5.333333333333333,5.933333333333334,00:00:05,00:00:06
W18.csv,94,103,bottom_left,0.2583860903978347,6.2,6.8,00:00:06,00:00:07
W11.csv,91,100,bottom_right,0.25933943688869476,6.0,6.6,00:00:06,00:00:07
W31.csv,147,156,bottom_right,0.260404933989048,9.733333333333333,10.333333333333334,00:00:10,00:00:10
W31.csv,137,146,top_left,0.2666193574666977,9.066666666666666,9.666666666666666,00:00:09,00:00:10
W11.csv,111,120,bottom_right,0.2698941101630528,7.333333333333333,7.933333333333334,00:00:07,00:00:08
W40.csv,94,103,bottom_left,0.2717663352688154,6.2,6.8,00:00:06,00:00:07
W21.csv,69,78,bottom_left,0.27193328738212585,4.533333333333333,5.133333333333334,00:00:05,00:00:05
W40.csv,104,113,bottom_left,0.27334341555833813,6.866666666666666,7.466666666666667,00:00:07,00:00:07
W36.csv,131,140,bottom_left,0.27444024433692293,8.666666666666666,9.266666666666667,00:00:09,00:00:09
W34.csv,115,124,bottom_left,0.27556547075510024,7.6,8.2,00:00:08,00:00:08
W38.csv,62,71,bottom_right,0.276085781554381,4.066666666666666,4.666666666666667,00:00:04,00:00:05
G64.csv,69,78,bottom_right,0.27632245073715844,4.533333333333333,5.133333333333334,00:00:05,00:00:05
W09.csv,100,109,bottom_right,0.27735831538836164,6.6,7.2,00:00:07,00:00:07
W32.csv,91,100,bottom_right,0.27738921443621317,6.0,6.6,00:00:06,00:00:07
G29.csv,121,130,top_right,0.27857196331024164,8.0,8.6,00:00:08,00:00:09
W31.csv,127,136,top_right,0.2786411960919698,8.4,9.0,00:00:08,00:00:09
G80.csv,60,69,top_right,0.27900265604257585,3.933333333333333,4.533333333333333,00:00:04,00:00:05
G22.csv,94,103,top_right,0.2799917856852214,6.2,6.8,00:00:06,00:00:07
W31.csv,117,126,bottom_left,0.2807600304484367,7.733333333333333,8.333333333333334,00:00:08,00:00:08
G23.csv,121,130,top_right,0.28094507778684297,8.0,8.6,00:00:08,00:00:09
W35.csv,85,94,top_left,0.28104856858650845,5.6,6.2,00:00:06,00:00:06
G76.csv,306,315,top_right,0.28192679733037945,20.333333333333332,20.933333333333334,00:00:20,00:00:21
W28.csv,67,76,bottom_left,0.2831787208716075,4.4,5.0,00:00:04,00:00:05
W40.csv,124,133,bottom_right,0.2851763501763343,8.2,8.8,00:00:08,00:00:09
G61.csv,114,123,bottom_left,0.285208519299825,7.533333333333333,8.133333333333333,00:00:08,00:00:08
W40.csv,134,143,bottom_right,0.28615459700425466,8.866666666666667,9.466666666666667,00:00:09,00:00:09
G33.csv,110,119,top_right,0.2861951224505901,7.266666666666667,7.866666666666666,00:00:07,00:00:08
W12.csv,90,99,bottom_right,0.28647399743398033,5.933333333333334,6.533333333333333,00:00:06,00:00:07
W39.csv,94,103,bottom_right,0.28895570759971934,6.2,6.8,00:00:06,00:00:07
G61.csv,104,113,bottom_left,0.28930507451295856,6.866666666666666,7.466666666666667,00:00:07,00:00:07
G81.csv,66,75,top_right,0.2906949254373709,4.333333333333333,4.933333333333334,00:00:04,00:00:05
W09.csv,110,119,bottom_right,0.29173755024870235,7.266666666666667,7.866666666666666,00:00:07,00:00:08
W32.csv,101,110,bottom_left,0.29341288755337397,6.666666666666667,7.266666666666667,00:00:07,00:00:07
W02.csv,57,66,top_right,0.29379820376634597,3.7333333333333334,4.333333333333333,00:00:04,00:00:04
W28.csv,77,86,bottom_right,0.29495509415864946,5.066666666666666,5.666666666666667,00:00:05,00:00:06
W31.csv,97,106,bottom_left,0.295054109642903,6.4,7.0,00:00:06,00:00:07
W12.csv,120,129,bottom_right,0.29580796733498577,7.933333333333334,8.533333333333333,00:00:08,00:00:09
W18.csv,144,153,bottom_left,0.29634869694709776,9.533333333333333,10.133333333333333,00:00:10,00:00:10
W40.csv,114,123,bottom_left,0.29794753144184755,7.533333333333333,8.133333333333333,00:00:08,00:00:08
G38.csv,129,138,top_right,0.29822267244259515,8.533333333333333,9.133333333333333,00:00:09,00:00:09
G64.csv,109,118,top_right,0.299671799937884,7.2,7.8,00:00:07,00:00:08
W39.csv,64,73,top_left,0.2998339312771956,4.2,4.8,00:00:04,00:00:05
G55.csv,118,127,top_right,0.29990046620368954,7.8,8.4,00:00:08,00:00:08
G52.csv,151,160,bottom_right,0.30029926747083663,10.0,10.6,00:00:10,00:00:11
G36.csv,132,141,top_right,0.300917400419712,8.733333333333333,9.333333333333334,00:00:09,00:00:09
G50.csv,84,93,bottom_right,0.30124480177958807,5.533333333333333,6.133333333333334,00:00:06,00:00:06
W09.csv,120,129,bottom_left,0.30196935310959816,7.933333333333334,8.533333333333333,00:00:08,00:00:09
W10.csv,94,103,bottom_left,0.3020472705364228,6.2,6.8,00:00:06,00:00:07
G24.csv,126,135,top_right,0.3025274023413658,8.333333333333334,8.933333333333334,00:00:08,00:00:09
W15.csv,106,115,top_right,0.3035869747400284,7.0,7.6,00:00:07,00:00:08
G21.csv,73,82,top_right,0.3038776973883311,4.8,5.4,00:00:05,00:00:05
W40.csv,84,93,bottom_left,0.30456513712803523,5.533333333333333,6.133333333333334,00:00:06,00:00:06
W18.csv,124,133,bottom_right,0.304614366342624,8.2,8.8,00:00:08,00:00:09
W09.csv,90,99,bottom_right,0.30489774843056994,5.933333333333334,6.533333333333333,00:00:06,00:00:07
W04.csv,87,96,top_right,0.30508533989389736,5.733333333333333,6.333333333333333,00:00:06,00:00:06
G80.csv,50,59,top_right,0.30601648886998495,3.2666666666666666,3.8666666666666667,00:00:03,00:00:04
W38.csv,72,81,bottom_left,0.3066813449064891,4.733333333333333,5.333333333333333,00:00:05,00:00:05
W18.csv,104,113,bottom_right,0.3066936403512954,6.866666666666666,7.466666666666667,00:00:07,00:00:07
W39.csv,84,93,bottom_left,0.30774846573670706,5.533333333333333,6.133333333333334,00:00:06,00:00:06
W18.csv,134,143,bottom_right,0.3082171762983004,8.866666666666667,9.466666666666667,00:00:09,00:00:09
W35.csv,95,104,top_right,0.308310962220033,6.266666666666667,6.866666666666666,00:00:06,00:00:07
W26.csv,143,152,bottom_right,0.30960644284884137,9.466666666666667,10.066666666666666,00:00:09,00:00:10
W38.csv,82,91,top_left,0.3098437006274859,5.4,6.0,00:00:05,00:00:06
W41.csv,69,78,bottom_left,0.3100365564227104,4.533333333333333,5.133333333333334,00:00:05,00:00:05
W25.csv,115,124,bottom_left,0.3101250477135181,7.6,8.2,00:00:08,00:00:08
W19.csv,40,49,top_right,0.3106171290079753,2.6,3.2,00:00:03,00:00:03
W39.csv,74,83,top_left,0.31118568852543826,4.866666666666666,5.466666666666667,00:00:05,00:00:05
G63.csv,85,94,top_left,0.3113375057776769,5.6,6.2,00:00:06,00:00:06
G48.csv,104,113,bottom_right,0.3119441772500674,6.866666666666666,7.466666666666667,00:00:07,00:00:07
W02.csv,67,76,top_right,0.3127853900194168,4.4,5.0,00:00:04,00:00:05
G63.csv,95,104,bottom_right,0.3129638860623042,6.266666666666667,6.866666666666666,00:00:06,00:00:07
G44.csv,132,141,top_right,0.3132243984689315,8.733333333333333,9.333333333333334,00:00:09,00:00:09
W24.csv,133,142,bottom_left,0.3136933495601018,8.8,9.4,00:00:09,00:00:09
G64.csv,59,68,bottom_right,0.31394054492314655,3.8666666666666667,4.466666666666667,00:00:04,00:00:04
W09.csv,80,89,bottom_right,0.31425571491320925,5.266666666666667,5.866666666666666,00:00:05,00:00:06
W01.csv,76,85,top_right,0.3142789989709854,5.0,5.6,00:00:05,00:00:06
G06.csv,129,138,top_right,0.314614733060201,8.533333333333333,9.133333333333333,00:00:09,00:00:09
