0 1266392455 0.0 0.000000 0.000000 0.000000 0.0 0.000012 0.298970 -0.012915 0.0 -0.000340 0.516891 -0.028324 0.0 -0.000578 0.587432 -0.036223 0.0 0.013671 0.731900 -0.064291 0.0 -0.134925 0.463695 -0.017300 0.0 -0.171860 0.216191 0.018429 0.0 -0.198260 0.034736 -0.034355 0.0 -0.201841 -0.043387 -0.068186 0.0 0.154967 0.458009 -0.028480 0.0 0.184950 0.209599 0.005573 0.0 0.197472 -0.004494 -0.038179 0.0 0.192810 -0.060421 -0.044810 0.0 -0.064979 -0.003641 -0.035285 0.0 -0.120238 -0.320030 -0.038373 0.0 -0.123431 -0.640234 0.000161 0.0 -0.127250 -0.722894 -0.061733 0.0 0.065725 -0.005762 -0.035414 0.0 0.112175 -0.332013 -0.033627 0.0 0.127487 -0.649617 -0.010425 0.0 0.115405 -0.715329 -0.091700 0.0 -0.210849 -0.097457 -0.088155 0.0 -0.169163 -0.040955 -0.098224 0.0 0.208311 -0.114461 -0.043885 0.0 0.215552 -0.058918 -0.055362
1 1266392521 0.0 0.000061 -0.000301 0.000679 0.0 0.000204 0.298870 -0.012742 0.0 0.000199 0.516820 -0.028374 0.0 0.000176 0.587355 -0.036342 0.0 0.013904 0.731974 -0.064461 0.0 -0.133870 0.462217 -0.017491 0.0 -0.172152 0.216326 0.018332 0.0 -0.193082 0.011893 -0.045671 0.0 -0.202941 -0.052291 -0.065549 0.0 0.155331 0.458069 -0.027094 0.0 0.184352 0.209362 0.006396 0.0 0.197598 0.004513 -0.035802 0.0 0.193506 -0.063095 -0.041829 0.0 -0.064869 -0.003798 -0.034713 0.0 -0.120635 -0.320157 -0.038295 0.0 -0.123966 -0.639868 -0.000230 0.0 -0.127412 -0.721428 -0.062082 0.0 0.065649 -0.006246 -0.034631 0.0 0.111915 -0.332055 -0.033264 0.0 0.127562 -0.650716 -0.010036 0.0 0.116356 -0.716933 -0.091345 0.0 -0.222371 -0.102399 -0.078191 0.0 -0.167476 -0.073369 -0.100781 0.0 0.198360 -0.121377 -0.048218 0.0 0.220380 -0.080573 -0.046408
2 1266392555 0.0 -0.000029 -0.000270 0.000923 0.0 0.000192 0.298928 -0.012685 0.0 0.000221 0.516898 -0.028392 0.0 0.000218 0.587456 -0.036388 0.0 0.014155 0.731717 -0.065408 0.0 -0.133888 0.462150 -0.017554 0.0 -0.172193 0.216281 0.017971 0.0 -0.195256 0.020983 -0.042538 0.0 -0.202056 -0.046501 -0.064633 0.0 0.155317 0.458016 -0.027174 0.0 0.183381 0.208355 0.006973 0.0 0.197667 0.004238 -0.035950 0.0 0.193484 -0.058926 -0.043431 0.0 -0.064991 -0.003794 -0.034527 0.0 -0.121164 -0.320873 -0.038034 0.0 -0.123989 -0.640267 -0.000659 0.0 -0.128440 -0.727743 -0.068629 0.0 0.065586 -0.006183 -0.034340 0.0 0.111496 -0.333908 -0.032959 0.0 0.127690 -0.650979 -0.009730 0.0 0.116468 -0.716857 -0.091709 0.0 -0.216187 -0.099884 -0.068518 0.0 -0.168021 -0.075780 -0.092898 0.0 0.202965 -0.118937 -0.040788 0.0 0.222410 -0.070581 -0.056290
3 1266392588 0.0 -0.000125 -0.000118 0.001112 0.0 0.000091 0.299027 -0.012547 0.0 0.000144 0.516943 -0.028325 0.0 0.000148 0.587488 -0.036333 0.0 0.014280 0.731572 -0.065607 0.0 -0.134117 0.462637 -0.017786 0.0 -0.172394 0.216970 0.019228 0.0 -0.196328 0.019592 -0.041217 0.0 -0.206224 -0.050194 -0.058361 0.0 0.155222 0.458103 -0.026845 0.0 0.182897 0.208724 0.007164 0.0 0.198016 0.005816 -0.033213 0.0 0.193241 -0.062194 -0.044022 0.0 -0.065056 -0.003583 -0.034465 0.0 -0.121250 -0.320985 -0.038069 0.0 -0.124140 -0.640243 -0.000783 0.0 -0.127213 -0.726060 -0.064811 0.0 0.065413 -0.006087 -0.033958 0.0 0.111437 -0.333811 -0.032843 0.0 0.128417 -0.648430 -0.008967 0.0 0.115645 -0.716856 -0.091908 0.0 -0.215721 -0.105410 -0.073569 0.0 -0.167111 -0.055886 -0.098577 0.0 0.198730 -0.119778 -0.043755 0.0 0.209497 -0.082401 -0.034967
4 1266392621 0.0 -0.000077 -0.000147 0.001091 0.0 0.000251 0.298872 -0.012810 0.0 0.000472 0.516563 -0.029066 0.0 0.000543 0.587015 -0.037262 0.0 0.014066 0.731716 -0.065967 0.0 -0.136817 0.461782 -0.017014 0.0 -0.172858 0.216761 0.019131 0.0 -0.199681 0.013212 -0.037864 0.0 -0.206925 -0.054728 -0.061699 0.0 0.155194 0.458071 -0.026768 0.0 0.182259 0.209055 0.007116 0.0 0.198058 0.005783 -0.033214 0.0 0.192375 -0.060634 -0.042331 0.0 -0.065052 -0.003640 -0.034780 0.0 -0.121261 -0.320966 -0.038094 0.0 -0.124541 -0.645843 -0.000701 0.0 -0.127192 -0.726305 -0.064937 0.0 0.065602 -0.006158 -0.033781 0.0 0.111336 -0.335006 -0.031997 0.0 0.128384 -0.649237 -0.009449 0.0 0.115267 -0.720263 -0.095711 0.0 -0.211981 -0.110103 -0.087412 0.0 -0.169050 -0.044955 -0.096073 0.0 0.201702 -0.118618 -0.052834 0.0 0.215650 -0.073783 -0.053106
5 1266392688 0.0 -0.000163 -0.000102 0.001078 0.0 -0.000770 0.299338 -0.012946 0.0 -0.002181 0.517689 -0.029490 0.0 -0.002738 0.588432 -0.037761 0.0 0.013859 0.731814 -0.067217 0.0 -0.137485 0.461295 -0.016324 0.0 -0.175030 0.216576 0.018330 0.0 -0.201907 0.011067 -0.037226 0.0 -0.211329 -0.056829 -0.058015 0.0 0.155142 0.458174 -0.026542 0.0 0.181023 0.208048 0.006177 0.0 0.197316 0.006902 -0.034126 0.0 0.192233 -0.062109 -0.047226 0.0 -0.065208 -0.003524 -0.034698 0.0 -0.121744 -0.321050 -0.037769 0.0 -0.125377 -0.642944 -0.000708 0.0 -0.127555 -0.722158 -0.063758 0.0 0.065520 -0.006118 -0.033882 0.0 0.111150 -0.334907 -0.031687 0.0 0.128727 -0.649630 -0.009454 0.0 0.115456 -0.720849 -0.094655 0.0 -0.223854 -0.110631 -0.065943 0.0 -0.176333 -0.053691 -0.090434 0.0 0.199220 -0.121086 -0.044883 0.0 0.217101 -0.083624 -0.062301
6 1266392721 0.0 -0.000738 -0.000056 0.001030 0.0 -0.000947 0.299434 -0.013186 0.0 -0.002067 0.517827 -0.030004 0.0 -0.002458 0.588588 -0.038416 0.0 0.013634 0.731769 -0.067456 0.0 -0.137409 0.463276 -0.016921 0.0 -0.178017 0.216659 0.017319 0.0 -0.207487 0.029876 -0.037373 0.0 -0.217363 -0.048149 -0.063040 0.0 0.155283 0.457673 -0.026746 0.0 0.182468 0.209081 0.003132 0.0 0.196993 0.008765 -0.037023 0.0 0.192017 -0.060480 -0.050878 0.0 -0.065633 -0.003417 -0.035000 0.0 -0.121991 -0.320819 -0.037891 0.0 -0.125750 -0.641875 -0.001076 0.0 -0.128470 -0.716606 -0.062335 0.0 0.064591 -0.006142 -0.033628 0.0 0.110977 -0.334735 -0.031628 0.0 0.128759 -0.649520 -0.009341 0.0 0.115175 -0.719512 -0.093785 0.0 -0.228145 -0.104716 -0.075060 0.0 -0.176426 -0.034526 -0.082539 0.0 0.204187 -0.118750 -0.046959 0.0 0.221271 -0.061367 -0.069274
7 1266392788 0.0 -0.001556 0.001037 0.000003 0.0 -0.001066 0.299705 -0.012601 0.0 -0.001543 0.517549 -0.027840 0.0 -0.001526 0.588035 -0.035565 0.0 0.012179 0.731808 -0.064238 0.0 -0.139098 0.464760 -0.017909 0.0 -0.218604 0.273272 -0.033688 0.0 -0.268285 0.118095 -0.131197 0.0 -0.285261 0.054081 -0.196208 0.0 0.151141 0.461393 -0.034415 0.0 0.208719 0.258466 -0.060120 0.0 0.245486 0.092708 -0.143962 0.0 0.254778 0.032888 -0.192407 0.0 -0.066669 -0.002669 -0.034549 0.0 -0.123392 -0.319550 -0.036290 0.0 -0.124206 -0.643000 0.001203 0.0 -0.128496 -0.717007 -0.061702 0.0 0.063951 -0.004491 -0.036164 0.0 0.109526 -0.334318 -0.030805 0.0 0.127827 -0.649677 -0.009176 0.0 0.115934 -0.721504 -0.094699 0.0 -0.295890 0.014362 -0.220882 0.0 -0.256440 0.057480 -0.229533 0.0 0.268283 -0.008783 -0.210227 0.0 0.259396 0.026612 -0.220614
8 1266392821 0.0 -0.002032 0.001546 -0.000106 0.0 -0.001390 0.300035 -0.012424 0.0 -0.001745 0.517750 -0.027251 0.0 -0.001640 0.588177 -0.034822 0.0 0.011468 0.731791 -0.063483 0.0 -0.139861 0.465589 -0.018213 0.0 -0.233639 0.297703 -0.051865 0.0 -0.289106 0.160995 -0.165341 0.0 -0.307012 0.105256 -0.235675 0.0 0.149464 0.463152 -0.036568 0.0 0.218806 0.283460 -0.081188 0.0 0.261636 0.135065 -0.184398 0.0 0.272188 0.083405 -0.241312 0.0 -0.067245 -0.002221 -0.034286 0.0 -0.123970 -0.319121 -0.035674 0.0 -0.124450 -0.642959 0.001682 0.0 -0.128684 -0.715547 -0.061449 0.0 0.063514 -0.003884 -0.036580 0.0 0.108916 -0.334318 -0.030293 0.0 0.127809 -0.649380 -0.009175 0.0 0.116076 -0.722441 -0.095255 0.0 -0.317121 0.070973 -0.262775 0.0 -0.279163 0.108018 -0.269600 0.0 0.284390 0.048135 -0.262731 0.0 0.269949 0.076291 -0.271741
9 1266392921 0.0 -0.002599 0.002351 -0.000293 0.0 -0.001734 0.300529 -0.012298 0.0 -0.002009 0.518060 -0.026669 0.0 -0.001848 0.588419 -0.034063 0.0 0.010666 0.731791 -0.062612 0.0 -0.140422 0.466852 -0.018592 0.0 -0.247668 0.326169 -0.068406 0.0 -0.308010 0.213597 -0.196850 0.0 -0.326999 0.167264 -0.273144 0.0 0.147734 0.465365 -0.038892 0.0 0.229666 0.311362 -0.102797 0.0 0.276720 0.187875 -0.225041 0.0 0.288278 0.144841 -0.287587 0.0 -0.067940 -0.001481 -0.034092 0.0 -0.124579 -0.318650 -0.035004 0.0 -0.124686 -0.642504 0.002286 0.0 -0.128929 -0.714588 -0.061212 0.0 0.063017 -0.002961 -0.037245 0.0 0.108298 -0.334318 -0.029877 0.0 0.127781 -0.649407 -0.009120 0.0 0.116132 -0.723302 -0.095639 0.0 -0.335613 0.138790 -0.303389 0.0 -0.300236 0.169597 -0.307228 0.0 0.299797 0.117173 -0.311826 0.0 0.278979 0.140113 -0.320621
