0 3853668 0.0 0.000000 0.000000 0.000000 0.0 0.002861 0.303168 0.014544 0.0 0.005400 0.523714 0.020755 0.0 0.006363 0.594897 0.020174 0.0 0.009962 0.759102 0.015747 0.0 -0.156734 0.461001 0.028399 0.0 -0.182563 0.207316 0.018668 0.0 -0.209508 0.001030 -0.066305 0.0 -0.210007 -0.062001 -0.083267 0.0 0.163935 0.458771 0.022466 0.0 0.192467 0.205984 0.025086 0.0 0.207192 -0.009171 -0.042460 0.0 0.194865 -0.072908 -0.056786 0.0 -0.069151 0.000724 -0.035264 0.0 -0.128680 -0.370209 -0.051569 0.0 -0.135148 -0.744767 -0.045770 0.0 -0.070205 -0.807869 -0.159545 0.0 0.073252 -0.006322 -0.036825 0.0 0.113715 -0.378103 -0.030049 0.0 0.129802 -0.746307 -0.060231 0.0 0.090380 -0.809713 -0.166802 0.0 -0.218731 -0.114159 -0.103856 0.0 -0.163412 -0.058212 -0.104564 0.0 0.211864 -0.135545 -0.062457 0.0 0.158920 -0.086338 -0.091173
1 3853735 0.0 0.000258 0.000070 0.000191 0.0 0.003033 0.302838 0.014752 0.0 0.005514 0.522580 0.020745 0.0 0.006433 0.593403 0.020017 0.0 0.010491 0.759742 0.017753 0.0 -0.156625 0.461247 0.029317 0.0 -0.182230 0.205940 0.020562 0.0 -0.209970 -0.000356 -0.060228 0.0 -0.207137 -0.066601 -0.079738 0.0 0.163907 0.458802 0.023364 0.0 0.191709 0.205209 0.026614 0.0 0.205413 -0.008551 -0.040838 0.0 0.192831 -0.073624 -0.061154 0.0 -0.068830 0.000754 -0.035321 0.0 -0.127731 -0.370257 -0.051172 0.0 -0.134935 -0.744325 -0.045317 0.0 -0.070443 -0.808217 -0.160655 0.0 0.073522 -0.006157 -0.036192 0.0 0.113777 -0.378051 -0.030093 0.0 0.130493 -0.740874 -0.056886 0.0 0.090924 -0.809772 -0.166482 0.0 -0.216189 -0.119182 -0.097792 0.0 -0.163827 -0.062679 -0.104884 0.0 0.206231 -0.138527 -0.064886 0.0 0.159034 -0.082972 -0.088666
2 3853769 0.0 0.000330 0.000191 0.000346 0.0 0.003098 0.302718 0.014887 0.0 0.005603 0.522101 0.020806 0.0 0.006532 0.592772 0.020028 0.0 0.010730 0.759903 0.018405 0.0 -0.156680 0.461504 0.029991 0.0 -0.181644 0.205874 0.021215 0.0 -0.208527 -0.000675 -0.056316 0.0 -0.205613 -0.065795 -0.076366 0.0 0.163879 0.458779 0.023709 0.0 0.191352 0.204882 0.027315 0.0 0.204626 -0.008372 -0.040801 0.0 0.192184 -0.074355 -0.060997 0.0 -0.068718 0.000822 -0.035178 0.0 -0.127537 -0.370199 -0.050951 0.0 -0.135182 -0.744934 -0.045716 0.0 -0.070218 -0.808241 -0.160395 0.0 0.073539 -0.005975 -0.036028 0.0 0.113767 -0.377899 -0.030111 0.0 0.130036 -0.741711 -0.057271 0.0 0.090943 -0.809813 -0.166474 0.0 -0.220250 -0.116319 -0.095852 0.0 -0.166384 -0.069440 -0.099344 0.0 0.207742 -0.136372 -0.058131 0.0 0.162310 -0.069207 -0.087375
3 3853803 0.0 0.000426 0.000213 0.000430 0.0 0.003160 0.302580 0.014990 0.0 0.005621 0.521744 0.020840 0.0 0.006530 0.592348 0.020028 0.0 0.010916 0.760006 0.019369 0.0 -0.156450 0.461881 0.030573 0.0 -0.180953 0.206190 0.021357 0.0 -0.205246 -0.014116 -0.057396 0.0 -0.200958 -0.066950 -0.074405 0.0 0.163937 0.458662 0.024054 0.0 0.191035 0.204096 0.027767 0.0 0.202403 -0.037841 -0.056183 0.0 0.192753 -0.080168 -0.062039 0.0 -0.068575 0.000823 -0.035151 0.0 -0.127335 -0.370216 -0.051015 0.0 -0.135173 -0.745093 -0.045595 0.0 -0.070505 -0.808202 -0.160276 0.0 0.073597 -0.005926 -0.035874 0.0 0.113763 -0.377881 -0.030140 0.0 0.130048 -0.742665 -0.057693 0.0 0.089897 -0.809929 -0.165884 0.0 -0.215542 -0.118325 -0.091938 0.0 -0.164228 -0.063891 -0.103165 0.0 0.203209 -0.138038 -0.063931 0.0 0.164419 -0.068722 -0.088901
4 3853836 0.0 0.000466 0.000219 0.000498 0.0 0.003197 0.302436 0.015126 0.0 0.005630 0.521431 0.020940 0.0 0.006529 0.591996 0.020112 0.0 0.011140 0.759944 0.019772 0.0 -0.156420 0.461992 0.030829 0.0 -0.180341 0.206241 0.021669 0.0 -0.205003 -0.031787 -0.063648 0.0 -0.197084 -0.073605 -0.077150 0.0 0.163937 0.458617 0.024311 0.0 0.190863 0.204012 0.027652 0.0 0.202598 -0.027025 -0.053656 0.0 0.190078 -0.075552 -0.066801 0.0 -0.068523 0.000832 -0.035130 0.0 -0.127001 -0.370247 -0.050886 0.0 -0.135111 -0.745377 -0.045998 0.0 -0.070667 -0.808140 -0.160006 0.0 0.073614 -0.005927 -0.035735 0.0 0.113683 -0.377913 -0.030162 0.0 0.130401 -0.742006 -0.057177 0.0 0.091411 -0.810453 -0.166203 0.0 -0.208415 -0.123326 -0.097263 0.0 -0.162412 -0.061606 -0.103697 0.0 0.203104 -0.135945 -0.066623 0.0 0.160099 -0.065258 -0.096527
5 3853903 0.0 0.000580 0.000282 0.000680 0.0 0.003295 0.302218 0.015305 0.0 0.005705 0.520897 0.020993 0.0 0.006596 0.591371 0.020111 0.0 0.011731 0.760103 0.021006 0.0 -0.156043 0.462121 0.031159 0.0 -0.179445 0.206321 0.022157 0.0 -0.200934 -0.024675 -0.058261 0.0 -0.194390 -0.072054 -0.078701 0.0 0.163993 0.458553 0.025043 0.0 0.190387 0.204017 0.027668 0.0 0.200707 -0.016979 -0.046813 0.0 0.191016 -0.075220 -0.064435 0.0 -0.068324 0.000976 -0.035082 0.0 -0.126716 -0.370116 -0.050753 0.0 -0.135528 -0.746655 -0.047555 0.0 -0.069320 -0.807729 -0.159049 0.0 0.073668 -0.005947 -0.035354 0.0 0.113724 -0.377982 -0.030156 0.0 0.130524 -0.742863 -0.057544 0.0 0.091449 -0.810321 -0.166599 0.0 -0.206016 -0.122368 -0.090508 0.0 -0.161703 -0.061149 -0.106649 0.0 0.203167 -0.135925 -0.065062 0.0 0.159589 -0.058154 -0.094506
6 3853968 0.0 0.000734 0.000343 0.001085 0.0 0.003393 0.302013 0.015553 0.0 0.005769 0.520510 0.021055 0.0 0.006653 0.590932 0.020111 0.0 0.012155 0.760183 0.021964 0.0 -0.155699 0.462208 0.031508 0.0 -0.178138 0.206315 0.022622 0.0 -0.199842 -0.028815 -0.059420 0.0 -0.193580 -0.072683 -0.079139 0.0 0.164044 0.458475 0.025538 0.0 0.189720 0.203527 0.027550 0.0 0.202978 -0.039188 -0.053503 0.0 0.191200 -0.080985 -0.062574 0.0 -0.068083 0.001092 -0.034680 0.0 -0.126453 -0.370085 -0.051474 0.0 -0.137206 -0.745613 -0.056592 0.0 -0.069366 -0.807198 -0.158650 0.0 0.073724 -0.005936 -0.034987 0.0 0.113772 -0.378028 -0.030230 0.0 0.131507 -0.740632 -0.057909 0.0 0.093353 -0.807983 -0.164509 0.0 -0.205654 -0.119027 -0.091894 0.0 -0.159073 -0.065148 -0.107426 0.0 0.203198 -0.138732 -0.064351 0.0 0.161083 -0.068484 -0.090599
7 3854036 0.0 0.000741 0.004745 0.000793 0.0 0.003147 0.306790 0.015073 0.0 0.005455 0.525928 0.020791 0.0 0.006371 0.596612 0.020000 0.0 0.010581 0.764593 0.020534 0.0 -0.156083 0.466115 0.029966 0.0 -0.184184 0.215590 0.015940 0.0 -0.213499 0.006597 -0.074881 0.0 -0.214905 -0.052432 -0.100152 0.0 0.163697 0.463403 0.023675 0.0 0.195390 0.217608 0.020186 0.0 0.210914 0.005886 -0.061160 0.0 0.204920 -0.057927 -0.082575 0.0 -0.068381 0.005268 -0.034907 0.0 -0.126324 -0.365904 -0.049864 0.0 -0.133660 -0.739113 -0.044619 0.0 -0.068495 -0.803777 -0.157996 0.0 0.073972 -0.001463 -0.035402 0.0 0.114404 -0.373440 -0.029713 0.0 0.131869 -0.740078 -0.058038 0.0 0.094082 -0.804564 -0.164274 0.0 -0.225497 -0.103524 -0.120004 0.0 -0.177311 -0.052181 -0.124640 0.0 0.219996 -0.120741 -0.090464 0.0 0.173686 -0.057473 -0.110018
8 3854069 0.0 0.000750 0.005900 0.000908 0.0 0.003180 0.307796 0.015191 0.0 0.005495 0.526803 0.020845 0.0 0.006402 0.597459 0.020011 0.0 0.010579 0.765744 0.021081 0.0 -0.155949 0.467328 0.029971 0.0 -0.189464 0.225491 0.009724 0.0 -0.221318 0.023726 -0.085229 0.0 -0.226231 -0.036985 -0.118784 0.0 0.163492 0.464725 0.023667 0.0 0.200154 0.228087 0.013294 0.0 0.218025 0.023678 -0.073254 0.0 0.214715 -0.042241 -0.101779 0.0 -0.068390 0.006383 -0.034702 0.0 -0.126157 -0.364397 -0.049130 0.0 -0.133175 -0.737712 -0.043741 0.0 -0.068107 -0.802655 -0.157435 0.0 0.074073 -0.000314 -0.035283 0.0 0.114450 -0.372257 -0.029430 0.0 0.132063 -0.739730 -0.057982 0.0 0.094685 -0.803371 -0.163754 0.0 -0.238289 -0.087803 -0.142006 0.0 -0.190318 -0.039633 -0.146822 0.0 0.231333 -0.103811 -0.115510 0.0 0.184948 -0.044606 -0.131697
9 3854168 0.0 0.000737 0.007131 0.001225 0.0 0.003218 0.308841 0.015401 0.0 0.005524 0.527824 0.020922 0.0 0.006425 0.598505 0.020061 0.0 0.010567 0.766888 0.022043 0.0 -0.155513 0.468834 0.029963 0.0 -0.199609 0.237252 -0.003762 0.0 -0.236369 0.046546 -0.108618 0.0 -0.244358 -0.011904 -0.150173 0.0 0.162520 0.466567 0.023233 0.0 0.207044 0.241975 0.002685 0.0 0.229113 0.048657 -0.092346 0.0 0.231787 -0.019021 -0.134812 0.0 -0.068463 0.007537 -0.034114 0.0 -0.126029 -0.362561 -0.048026 0.0 -0.132728 -0.736334 -0.042839 0.0 -0.067780 -0.801497 -0.156734 0.0 0.074175 0.000925 -0.035142 0.0 0.114477 -0.370975 -0.028868 0.0 0.132165 -0.739526 -0.058006 0.0 0.095210 -0.802201 -0.163020 0.0 -0.255960 -0.061876 -0.176902 0.0 -0.209125 -0.014373 -0.176591 0.0 0.249896 -0.077836 -0.152698 0.0 0.201312 -0.022253 -0.165166
