FrameNo,pose_confidence,head_x,head_y,head_confidence,left_shoulder_x,left_shoulder_y,left_shoulder_confidence,right_shoulder_x,right_shoulder_y,right_shoulder_confidence,left_elbow_x,left_elbow_y,left_elbow_confidence,right_elbow_x,right_elbow_y,right_elbow_confidence,left_hand_x,left_hand_y,left_hand_confidence,right_hand_x,right_hand_y,right_hand_confidence,left_hip_x,left_hip_y,left_hip_confidence,right_hip_x,right_hip_y,right_hip_confidence,left_knee_x,left_knee_y,left_knee_confidence,right_knee_x,right_knee_y,right_knee_confidence,left_foot_x,left_foot_y,left_foot_confidence,right_foot_x,right_foot_y,right_foot_confidence
0,0.5154508411884308,986,367,0.46167057752609253,1028,405,0.4073390066623688,918,408,0.38089656829833984,1006,387,0.3818315863609314,901,330,0.40900295972824097,1057,294,0.433506578207016,891,295,0.6829972267150879,1022,531,0.6715904474258423,935,530,0.626695990562439,1004,620,0.5714262127876282,927,620,0.4487033188343048,1012,715,0.564855694770813,908,719,0.5697828531265259
1,0.5046849757432937,987,373,0.4862075448036194,1031,410,0.4457988142967224,919,412,0.37524205446243286,1006,388,0.39684435725212097,895,370,0.2389701008796692,1059,296,0.4827742278575897,886,294,0.6935363411903381,1025,535,0.6239465475082397,938,534,0.5881820917129517,1005,621,0.5815795660018921,926,620,0.48939958214759827,1015,713,0.5624572038650513,912,717,0.5349432826042175
2,0.5051786482334137,989,371,0.47211673855781555,1032,409,0.43064209818840027,919,408,0.3704654276371002,1005,390,0.3900567889213562,895,374,0.23336738348007202,1058,298,0.46061256527900696,890,298,0.6789169311523438,1025,533,0.6349359154701233,937,532,0.6096341013908386,1004,621,0.5836906433105469,925,620,0.4756184220314026,1018,714,0.5758829116821289,907,719,0.5531584024429321
3,0.5119980275630951,990,367,0.44793030619621277,1027,405,0.4048972725868225,920,406,0.37300801277160645,998,385,0.42122289538383484,897,360,0.21762391924858093,1059,293,0.4866575002670288,885,292,0.6961017847061157,1025,533,0.6678755879402161,940,531,0.6383807063102722,1001,620,0.5618510842323303,925,619,0.4926682114601135,1013,714,0.5633651614189148,909,719,0.5464938879013062
4,0.5216686129570007,987,365,0.43840357661247253,1033,401,0.44669997692108154,917,405,0.3666023015975952,997,385,0.4162527024745941,892,359,0.23197515308856964,1058,294,0.5027034282684326,883,292,0.684414803981781,1023,532,0.67546546459198,937,530,0.6451579332351685,1002,621,0.5717495083808899,923,618,0.48740771412849426,1014,714,0.5593034625053406,907,712,0.5727236270904541
5,0.5076827645301819,990,372,0.4937015175819397,1031,410,0.4318092167377472,921,413,0.364423930644989,997,385,0.42663100361824036,897,363,0.23905862867832184,1060,293,0.5576277375221252,884,292,0.7001008987426758,1027,536,0.6365224123001099,942,534,0.6077852845191956,1003,623,0.5577763915061951,925,621,0.4935324192047119,1015,713,0.5606439709663391,910,719,0.5534406900405884
6,0.5066315829753876,988,371,0.4819158911705017,1025,408,0.39312833547592163,918,411,0.36113470792770386,995,383,0.4357410669326782,895,359,0.236984521150589,1059,290,0.49040183424949646,883,291,0.6931319832801819,1021,534,0.6637104749679565,936,532,0.6333175301551819,994,623,0.4980783462524414,929,622,0.4695883095264435,1010,713,0.5471165180206299,907,719,0.5649247765541077
7,0.5039912849664687,988,370,0.4750874936580658,1025,407,0.3896273374557495,917,409,0.3577428460121155,1069,331,0.3174075782299042,896,356,0.2308477908372879,1055,288,0.4750109016895294,885,290,0.6899027824401855,1020,533,0.6719738841056824,935,531,0.6367078423500061,992,623,0.4857694208621979,928,622,0.4771934151649475,1010,713,0.5466720461845398,907,719,0.56989586353302
8,0.4991554886102676,988,371,0.4753636121749878,1025,407,0.39133864641189575,917,411,0.3544575273990631,1069,331,0.3156849145889282,895,356,0.23191101849079132,1054,288,0.4866029918193817,883,290,0.6902530789375305,1019,533,0.665971577167511,936,532,0.6298602819442749,992,623,0.4794818162918091,924,616,0.332990437746048,1010,713,0.5430343747138977,907,719,0.5559171438217163
9,0.5025935232639313,987,371,0.4805261194705963,1025,408,0.392843633890152,918,411,0.36132118105888367,995,383,0.42555320262908936,895,356,0.2257367968559265,1054,289,0.4954933524131775,883,290,0.6794527173042297,1019,533,0.6625043153762817,936,532,0.6312325596809387,992,624,0.47967079281806946,924,616,0.3307689130306244,1010,713,0.5440525412559509,907,719,0.5581516027450562
