FrameNo,pose_confidence,head_x,head_y,head_confidence,left_shoulder_x,left_shoulder_y,left_shoulder_confidence,right_shoulder_x,right_shoulder_y,right_shoulder_confidence,left_elbow_x,left_elbow_y,left_elbow_confidence,right_elbow_x,right_elbow_y,right_elbow_confidence,left_hand_x,left_hand_y,left_hand_confidence,right_hand_x,right_hand_y,right_hand_confidence,left_hip_x,left_hip_y,left_hip_confidence,right_hip_x,right_hip_y,right_hip_confidence,left_knee_x,left_knee_y,left_knee_confidence,right_knee_x,right_knee_y,right_knee_confidence,left_foot_x,left_foot_y,left_foot_confidence,right_foot_x,right_foot_y,right_foot_confidence
0,0.5931327700614929,985,395,0.6627309322357178,1046,441,0.6254420876502991,916,441,0.5324968695640564,1093,478,0.3132525682449341,889,483,0.5475955605506897,1079,524,0.4452905058860779,906,522,0.35156354308128357,1029,546,0.6241161227226257,944,545,0.696049690246582,1020,631,0.48220524191856384,931,629,0.4865308403968811,1026,718,0.5548470616340637,923,722,0.5017248392105103
1,0.6041547417640686,985,396,0.6588243246078491,1044,441,0.6311710476875305,920,441,0.5756580233573914,1082,486,0.45993879437446594,892,482,0.5356073379516602,1079,525,0.44259339570999146,885,519,0.46174463629722595,1029,546,0.6220599412918091,946,545,0.6920684576034546,1014,631,0.4816182255744934,931,629,0.48266446590423584,1023,718,0.5363919734954834,925,723,0.4718055725097656
2,0.6061826109886169,985,397,0.6510235071182251,1046,441,0.6367874145507812,919,441,0.5771392583847046,1091,480,0.31417524814605713,892,482,0.5368773341178894,1079,529,0.44559818506240845,885,521,0.4640047550201416,1029,547,0.6255594491958618,945,545,0.6950260400772095,1015,631,0.4950692057609558,930,630,0.48557817935943604,1022,717,0.5132469534873962,924,722,0.4870303273200989
3,0.5918324530124663,987,398,0.6249616742134094,1044,442,0.612870991230011,921,442,0.5801650285720825,1088,481,0.31565916538238525,893,482,0.520761251449585,1078,528,0.444979190826416,884,518,0.46492329239845276,1029,546,0.608780026435852,946,545,0.6850841641426086,1017,629,0.47793933749198914,931,627,0.48400890827178955,1024,717,0.524427056312561,925,722,0.46662628650665283
4,0.5893767595291137,985,399,0.6063840985298157,1041,441,0.6016302108764648,921,441,0.5888084769248962,1085,481,0.3144267499446869,885,477,0.32119497656822205,1076,528,0.43383193016052246,886,520,0.44957777857780457,1029,545,0.6056850552558899,947,544,0.689744234085083,1017,631,0.4882371127605438,932,629,0.4941965639591217,1025,718,0.5597192049026489,926,723,0.47275063395500183
5,0.5745543420314789,985,399,0.583342969417572,1037,440,0.5738429427146912,920,439,0.5772277116775513,1075,485,0.4498929977416992,894,477,0.5307624340057373,1076,525,0.43084952235221863,885,517,0.4385606050491333,1027,543,0.5792116522789001,948,542,0.6539846062660217,1013,630,0.4728216826915741,934,627,0.47691798210144043,1024,718,0.5677085518836975,926,723,0.47653451561927795
6,0.5766393482685089,984,404,0.5895205736160278,1039,441,0.5870160460472107,919,442,0.5868191123008728,1078,485,0.4513028860092163,886,481,0.46169421076774597,1076,524,0.41885989904403687,891,521,0.44759321212768555,1027,542,0.5711103677749634,948,542,0.6493420004844666,1015,631,0.4777893126010895,935,629,0.48886480927467346,1023,719,0.5714165568351746,927,723,0.4877251982688904
7,0.5775023877620696,985,405,0.6088638305664062,1041,443,0.5855770111083984,922,445,0.5560140013694763,1077,486,0.4497920274734497,885,484,0.4604509472846985,1072,525,0.41950640082359314,891,521,0.47238972783088684,1026,543,0.5914439558982849,949,544,0.6655351519584656,1014,631,0.4792667031288147,936,628,0.4857056140899658,1023,718,0.5504453778266907,927,723,0.48697584867477417
8,0.5743650794029236,985,406,0.6355278491973877,1040,443,0.5744193196296692,922,445,0.5537440180778503,1078,486,0.4491003453731537,886,484,0.4489797055721283,1067,528,0.4406406879425049,890,521,0.4825509190559387,1026,544,0.5929686427116394,947,544,0.6709772944450378,1016,630,0.48493218421936035,934,628,0.46961668133735657,1024,718,0.5262399911880493,927,723,0.47773832082748413
9,0.5805768489837646,983,406,0.6400197148323059,1041,443,0.5831277370452881,922,445,0.5464236736297607,1077,486,0.45541197061538696,886,484,0.44214877486228943,1066,528,0.447331964969635,888,521,0.4852588474750519,1026,544,0.6020575165748596,947,544,0.6839418411254883,1015,630,0.4864213764667511,934,629,0.47945624589920044,1024,718,0.5448747277259827,927,723,0.4773992598056793
