FrameNo,pose_confidence,head_x,head_y,head_confidence,left_shoulder_x,left_shoulder_y,left_shoulder_confidence,right_shoulder_x,right_shoulder_y,right_shoulder_confidence,left_elbow_x,left_elbow_y,left_elbow_confidence,right_elbow_x,right_elbow_y,right_elbow_confidence,left_hand_x,left_hand_y,left_hand_confidence,right_hand_x,right_hand_y,right_hand_confidence,left_hip_x,left_hip_y,left_hip_confidence,right_hip_x,right_hip_y,right_hip_confidence,left_knee_x,left_knee_y,left_knee_confidence,right_knee_x,right_knee_y,right_knee_confidence,left_foot_x,left_foot_y,left_foot_confidence,right_foot_x,right_foot_y,right_foot_confidence
0,0.5190246820449829,1096,387,0.7353200912475586,1165,442,0.5087171792984009,1038,449,0.45647165179252625,1193,501,0.43689873814582825,1032,504,0.3959135115146637,1213,577,0.39526739716529846,1030,575,0.3871806263923645,1161,584,0.5329803228378296,1068,582,0.5970273613929749,1177,704,0.46716049313545227,1058,696,0.3836883008480072,1177,804,0.5384182929992676,1042,804,0.4341809153556824
1,0.5056677520275116,1098,387,0.7687747478485107,1165,446,0.4782315492630005,1036,450,0.43742719292640686,1194,505,0.3624340295791626,1032,508,0.4444159269332886,1214,577,0.4317670166492462,1028,572,0.38732191920280457,1161,585,0.5237733721733093,1068,583,0.5784369707107544,1176,704,0.48817259073257446,1061,696,0.3953697383403778,1179,803,0.5450466871261597,1042,801,0.4061349630355835
2,0.5123182773590088,1098,388,0.7807883620262146,1166,446,0.47727322578430176,1038,450,0.4436451494693756,1191,503,0.3310715854167938,1032,506,0.4438665211200714,1215,577,0.4259400963783264,1027,575,0.3962644338607788,1161,584,0.539286196231842,1068,582,0.5871589183807373,1175,704,0.47746530175209045,1060,696,0.3883635997772217,1177,803,0.548914909362793,1042,810,0.4677848815917969
3,0.5053123772144317,1096,389,0.7792114615440369,1166,446,0.4688495397567749,1049,449,0.43040731549263,1196,503,0.38884997367858887,1032,505,0.44299420714378357,1214,577,0.44222384691238403,1027,573,0.449422150850296,1160,585,0.5286990404129028,1067,582,0.5842196345329285,1175,704,0.4950633943080902,1056,696,0.3777921497821808,1176,804,0.5580637454986572,1043,810,0.47325921058654785
4,0.5179762661457061,1096,388,0.7753903865814209,1166,445,0.4870871305465698,1040,450,0.450704962015152,1196,500,0.35595008730888367,1033,504,0.44008737802505493,1214,575,0.465946227312088,1030,572,0.36287370324134827,1159,584,0.5451085567474365,1067,581,0.5921458601951599,1174,704,0.4896790087223053,1060,696,0.396994411945343,1177,803,0.5602526068687439,1044,810,0.469943106174469
5,0.5324138879776,1095,388,0.7634574174880981,1164,444,0.48741886019706726,1047,447,0.41907697916030884,1195,500,0.4806247353553772,1029,508,0.5224512815475464,1221,574,0.531398355960846,1023,572,0.3245908319950104,1155,579,0.5924741625785828,1061,578,0.641514003276825,1174,702,0.5217829942703247,1053,695,0.32830652594566345,1176,804,0.5497146248817444,1041,809,0.4942840337753296
6,0.5298370659351348,1094,389,0.7462145686149597,1169,445,0.4928036332130432,1039,450,0.4266062378883362,1201,498,0.475585401058197,1024,507,0.5155158042907715,1230,581,0.3800891637802124,1004,572,0.3554413616657257,1156,580,0.5806323289871216,1063,577,0.6480675935745239,1173,702,0.4541378915309906,1058,695,0.34641239047050476,1174,804,0.5616976618766785,1038,801,0.4435526430606842
7,0.5271125495433807,1093,389,0.7376559972763062,1165,444,0.44019192457199097,1032,448,0.4137515723705292,1207,493,0.5508652925491333,1013,506,0.4665565490722656,1236,575,0.5076718926429749,977,562,0.4982881546020508,1151,579,0.6068820357322693,1057,576,0.6410167813301086,1168,698,0.4652554988861084,1057,692,0.36004868149757385,1174,803,0.5854707956314087,1040,808,0.5330545902252197
8,0.5227735519409179,1093,390,0.7359784245491028,1162,446,0.3920871913433075,1039,449,0.5329365730285645,1210,494,0.5533919930458069,998,502,0.5024793148040771,1265,565,0.4944802522659302,921,553,0.5240888595581055,1141,565,0.5676605105400085,1048,563,0.566740095615387,1158,688,0.5318242907524109,1056,683,0.3961326479911804,1169,802,0.5883039832115173,1035,807,0.5158430337905884
9,0.5102213859558106,1091,389,0.712179958820343,1157,441,0.4322240650653839,1029,444,0.47923383116722107,1222,489,0.4687929153442383,1002,497,0.4814189374446869,1268,538,0.5059735774993896,911,541,0.4696033298969269,1138,563,0.552515983581543,1049,560,0.5467051863670349,1155,684,0.5415284037590027,1053,681,0.3879941701889038,1170,801,0.5967056751251221,1036,807,0.5066087245941162
10,0.5342712759971618,1092,390,0.707453191280365,1156,436,0.44945311546325684,1030,443,0.5329262614250183,1226,485,0.4978862404823303,987,494,0.4458625316619873,1272,518,0.45339497923851013,893,525,0.49816906452178955,1142,561,0.5500090718269348,1050,562,0.599814236164093,1160,682,0.5755595564842224,1052,681,0.4284987151622772,1174,800,0.6291880011558533,1035,806,0.5506840944290161
11,0.5213673710823059,1092,387,0.7153024077415466,1142,432,0.4059385359287262,1038,439,0.5823901295661926,1212,473,0.4836590886116028,979,481,0.46382901072502136,1315,476,0.3122064769268036,892,488,0.2755741477012634,1143,562,0.5557438135147095,1053,560,0.5417080521583557,1163,678,0.5237349271774292,1041,680,0.3925347924232483,1178,799,0.6343085765838623,1030,804,0.5535041689872742
12,0.5632115960121155,1100,387,0.611232340335846,1153,433,0.4200628697872162,1033,441,0.6083029508590698,1270,449,0.473908007144928,932,458,0.3898387849330902,1338,434,0.4956819415092468,909,442,0.6053983569145203,1142,558,0.6083009839057922,1055,558,0.6428829431533813,1163,683,0.4660857617855072,1042,682,0.42410042881965637,1173,800,0.6364797353744507,1034,807,0.5618197917938232
13,0.5707258701324462,1099,386,0.604290783405304,1157,435,0.4574812948703766,1030,442,0.5641725063323975,1276,437,0.4359283447265625,918,451,0.264079749584198,1339,400,0.47989851236343384,909,399,0.5949206948280334,1146,555,0.6295924782752991,1059,554,0.6677829623222351,1163,683,0.49180713295936584,1051,681,0.4450061321258545,1175,800,0.6420510411262512,1036,806,0.5704435110092163
14,0.6319555938243866,1099,392,0.7156289219856262,1155,437,0.48998191952705383,1037,442,0.6473566889762878,1286,424,0.5871810913085938,930,430,0.3251316249370575,1349,360,0.642212986946106,905,379,0.7036285400390625,1138,554,0.7195359468460083,1052,552,0.7055201530456543,1166,683,0.6458774209022522,1045,682,0.49790892004966736,1177,801,0.6416105628013611,1037,806,0.5946841835975647
15,0.6582686722278595,1098,392,0.6910799741744995,1149,429,0.4690130949020386,1031,436,0.6848439574241638,1277,410,0.6545031666755676,944,416,0.5925295352935791,1337,347,0.7640126347541809,912,353,0.7817756533622742,1138,553,0.749261200428009,1052,551,0.7290905117988586,1168,681,0.6811836957931519,1055,681,0.567633867263794,1176,802,0.7148202657699585,1035,806,0.6536418795585632
16,0.6749871015548705,1099,390,0.6720197796821594,1151,427,0.5150965452194214,1028,433,0.7233810424804688,1278,406,0.6234809756278992,935,408,0.41018950939178467,1339,332,0.6168753504753113,923,347,0.6964507699012756,1136,554,0.7662093043327332,1051,552,0.7508078217506409,1163,684,0.7119576334953308,1055,684,0.6158308386802673,1174,802,0.7224000096321106,1034,806,0.6870318651199341
17,0.662559562921524,1100,389,0.6516495943069458,1155,424,0.4945736527442932,1026,430,0.696864128112793,1275,405,0.6009098887443542,939,399,0.5548049807548523,1321,326,0.6053680777549744,919,331,0.5723317265510559,1140,557,0.7482048869132996,1053,556,0.7561914324760437,1163,685,0.7228637337684631,1054,685,0.6322957277297974,1176,801,0.7363752722740173,1034,805,0.6912317872047424
18,0.6453521192073821,1095,393,0.6733465194702148,1153,425,0.4848266839981079,1024,430,0.6855981945991516,1274,405,0.5871530175209045,946,401,0.5650295615196228,1308,319,0.6353259682655334,923,325,0.5695973038673401,1137,559,0.7144607901573181,1050,558,0.7230292558670044,1170,684,0.730297327041626,1055,685,0.58881676197052,1179,800,0.695219874382019,1035,805,0.6379595398902893
19,0.6584220051765441,1095,391,0.6753271818161011,1157,422,0.5120222568511963,1027,428,0.6807329654693604,1269,403,0.639385461807251,939,406,0.4531424641609192,1302,308,0.6410436034202576,930,327,0.6772429347038269,1138,560,0.7315354347229004,1050,559,0.7402697801589966,1176,685,0.7751675844192505,1056,687,0.6070381999015808,1181,801,0.7128075361251831,1037,805,0.6984148025512695
20,0.6145147800445556,1090,390,0.6433578729629517,1155,424,0.5079192519187927,1025,429,0.7072325944900513,1265,399,0.5789915919303894,936,405,0.4420979619026184,1303,304,0.5727539658546448,931,323,0.6130702495574951,1136,559,0.6340218186378479,1049,558,0.6150901913642883,1169,686,0.7460156679153442,1054,689,0.6292052865028381,1176,802,0.7112456560134888,1035,805,0.688299834728241
21,0.6207686781883239,1089,392,0.6205527782440186,1160,420,0.5329122543334961,1017,425,0.6570392847061157,1255,392,0.5509836077690125,935,389,0.4811714291572571,1278,304,0.5664741396903992,932,322,0.7650557160377502,1135,560,0.6680397987365723,1045,559,0.628625750541687,1168,684,0.7600371241569519,1053,687,0.6599066853523254,1178,801,0.7372038960456848,1035,806,0.6949005722999573
22,0.6079540371894836,1083,390,0.5417096018791199,1161,420,0.520529568195343,1011,425,0.6204869151115417,1257,383,0.49068352580070496,938,383,0.5016316771507263,1274,296,0.48515671491622925,931,306,0.773770272731781,1139,560,0.6703342199325562,1045,559,0.62991863489151,1167,685,0.7582112550735474,1052,686,0.6615551114082336,1178,801,0.75166916847229,1036,807,0.6941274404525757
23,0.6040630996227264,1080,390,0.5069906711578369,1160,419,0.4901997447013855,1015,424,0.6000281572341919,1253,387,0.4822764992713928,939,386,0.46916136145591736,1265,301,0.5760233998298645,934,309,0.794796884059906,1142,560,0.6652975082397461,1049,560,0.6547433733940125,1171,685,0.7806181311607361,1053,687,0.6497951149940491,1180,801,0.7556397914886475,1037,807,0.6978353261947632
24,0.6474781692028045,1089,387,0.5485845804214478,1168,421,0.5890861749649048,1013,429,0.6801990866661072,1238,376,0.477404922246933,955,364,0.5449428558349609,1267,297,0.7348753809928894,940,289,0.6826438903808594,1135,565,0.7225531935691833,1037,564,0.6122220754623413,1158,686,0.6690353155136108,1047,683,0.6238726377487183,1181,800,0.8091839551925659,1035,807,0.721503496170044
25,0.6285323023796081,1104,388,0.4977298080921173,1174,418,0.5787729620933533,1020,427,0.6465509533882141,1234,378,0.4798435568809509,971,367,0.44729745388031006,1260,281,0.77631014585495,953,291,0.739666223526001,1138,565,0.6876842379570007,1040,563,0.6076316833496094,1159,684,0.6682812571525574,1054,683,0.5980509519577026,1181,800,0.7960803508758545,1037,807,0.6967365145683289
26,0.6047001779079437,1104,387,0.4896491467952728,1172,417,0.5362379550933838,1021,426,0.6043081879615784,1230,380,0.48326075077056885,971,369,0.463216632604599,1253,289,0.6597074270248413,958,301,0.7016028165817261,1138,564,0.6720895767211914,1042,562,0.6000764966011047,1159,683,0.6685042977333069,1055,682,0.5751644968986511,1182,799,0.7955731749534607,1038,807,0.7015503644943237
27,0.597281563282013,1096,387,0.5404104590415955,1167,417,0.49413371086120605,1027,424,0.6046998500823975,1221,371,0.5120367407798767,981,367,0.3949410617351532,1242,289,0.5650920271873474,952,286,0.40060165524482727,1140,563,0.678619384765625,1047,561,0.632722795009613,1164,683,0.7271566390991211,1050,681,0.5452859401702881,1187,798,0.7965894341468811,1044,809,0.6765064001083374
28,0.5777350246906281,1095,390,0.5533064007759094,1165,416,0.4763346314430237,1023,425,0.5895521640777588,1224,366,0.5522417426109314,975,360,0.4450327455997467,1237,282,0.45973047614097595,947,293,0.5413960218429565,1132,563,0.666441798210144,1040,561,0.5653793215751648,1165,682,0.6979414820671082,1054,680,0.5243109464645386,1187,798,0.7869961857795715,1040,808,0.6954571008682251
29,0.5903991222381592,1093,382,0.508114755153656,1169,413,0.4698469936847687,1019,421,0.5680487751960754,1230,356,0.5638298392295837,966,353,0.41180503368377686,1231,280,0.5489612221717834,950,283,0.634842574596405,1145,564,0.6928518414497375,1045,562,0.63315749168396,1169,683,0.717536449432373,1057,680,0.5101559162139893,1187,798,0.7871090769767761,1044,808,0.693619966506958
30,0.5828436017036438,1099,379,0.4644969403743744,1171,410,0.5763412117958069,1019,419,0.47900092601776123,1229,347,0.5107210278511047,968,357,0.3857046365737915,1235,278,0.5583166480064392,957,282,0.646741509437561,1142,558,0.6694766879081726,1048,558,0.6625878214836121,1166,680,0.5793837308883667,1064,673,0.3729158639907837,1183,797,0.7719346284866333,1044,807,0.6788336038589478
31,0.5888365805149078,1104,391,0.5579243302345276,1168,416,0.5100359916687012,1022,425,0.5719560384750366,1229,350,0.5488386750221252,973,360,0.44562286138534546,1236,281,0.6366289258003235,963,291,0.7133946418762207,1139,564,0.6594375967979431,1044,563,0.5922678709030151,1169,682,0.659674882888794,1056,679,0.4601829946041107,1187,798,0.77577143907547,1040,807,0.6963422298431396
32,0.6091862976551056,1091,385,0.5346742868423462,1164,416,0.6351629495620728,1022,422,0.5454308986663818,1223,354,0.47487518191337585,975,354,0.4877994656562805,1230,289,0.42354923486709595,962,290,0.6828202605247498,1133,564,0.6915055513381958,1041,563,0.5885011553764343,1166,682,0.6943691372871399,1051,681,0.5265089869499207,1186,799,0.7764527797698975,1039,808,0.6994927525520325
33,0.5923654079437255,1091,384,0.5249656438827515,1162,415,0.6010087132453918,1018,423,0.5384729504585266,1223,351,0.46492964029312134,972,351,0.519196093082428,1231,290,0.41980674862861633,967,288,0.67861407995224,1134,563,0.6683444380760193,1041,563,0.5754402279853821,1167,682,0.68522709608078,1053,682,0.5109341740608215,1185,799,0.7638571262359619,1039,808,0.6918390393257141
34,0.6145877659320831,1093,380,0.4993665814399719,1166,414,0.6251327991485596,1015,421,0.5186264514923096,1222,354,0.4829769432544708,973,348,0.4640934467315674,1235,292,0.7210138440132141,974,290,0.7007911205291748,1138,559,0.6953788995742798,1042,558,0.6386207938194275,1166,681,0.6736636161804199,1053,679,0.5106586217880249,1183,799,0.7712032198905945,1040,808,0.6906476020812988
35,0.6124332785606384,1094,381,0.5007425546646118,1165,414,0.61762535572052,1016,422,0.5221351981163025,1220,353,0.4615180492401123,973,345,0.44624367356300354,1234,294,0.7285426259040833,974,289,0.6990159749984741,1137,558,0.7001467943191528,1042,557,0.6351431608200073,1165,680,0.6485931277275085,1052,679,0.5032109618186951,1185,799,0.7576891183853149,1040,808,0.68819260597229
36,0.6081670343875885,1089,383,0.5345034599304199,1159,413,0.5998452305793762,1019,423,0.5415334105491638,1219,347,0.4242804944515228,980,346,0.518401026725769,1230,285,0.7272326946258545,977,284,0.7136107683181763,1139,563,0.6812400221824646,1044,561,0.6078723073005676,1164,684,0.6519125699996948,1053,682,0.5451399087905884,1188,802,0.77678382396698,1039,807,0.7206071615219116
37,0.609716272354126,1091,382,0.5212759375572205,1160,412,0.594406008720398,1023,423,0.5225469470024109,1220,348,0.4349428117275238,980,344,0.5048147439956665,1233,288,0.7364298105239868,979,283,0.7104220390319824,1135,565,0.7026440501213074,1042,564,0.6207278370857239,1164,685,0.663844645023346,1055,686,0.5432969331741333,1189,799,0.76778644323349,1038,808,0.6962481737136841
38,0.6302932143211364,1095,383,0.526759147644043,1161,414,0.6112554669380188,1024,424,0.5498148202896118,1226,346,0.4481348395347595,978,340,0.5236560702323914,1232,287,0.7281420230865479,982,281,0.7068522572517395,1141,567,0.7402999401092529,1042,565,0.6623446345329285,1163,685,0.6592695713043213,1057,688,0.5436804890632629,1190,802,0.5555746555328369,1040,810,0.6837541460990906
39,0.6208619773387909,1099,385,0.5321618914604187,1164,415,0.6139065623283386,1025,426,0.5550058484077454,1222,345,0.43996480107307434,977,338,0.5108780860900879,1233,285,0.6894985437393188,986,280,0.6745989322662354,1145,566,0.7104015946388245,1044,564,0.6447386741638184,1164,685,0.6572605967521667,1047,684,0.5304023623466492,1191,801,0.5663428902626038,1040,809,0.6746035814285278
40,0.6112914383411407,1100,384,0.535857081413269,1167,415,0.6170969009399414,1023,426,0.5481734275817871,1223,347,0.47609972953796387,981,340,0.49649983644485474,1229,284,0.6980130076408386,988,281,0.6808835864067078,1145,564,0.6711560487747192,1047,562,0.6183627247810364,1163,684,0.6366466879844666,1047,683,0.5267601013183594,1190,800,0.7728593349456787,1041,806,0.6727283596992493
41,0.5913557827472686,1099,376,0.42560213804244995,1163,409,0.5944802165031433,1027,423,0.5026614665985107,1217,344,0.5217779874801636,977,332,0.43501055240631104,1226,277,0.4881740212440491,994,276,0.6647276878356934,1153,564,0.6732797026634216,1051,561,0.6573532819747925,1165,685,0.6714245080947876,1054,682,0.5415682792663574,1188,800,0.550536572933197,1047,800,0.5814207196235657
42,0.599662309885025,1101,378,0.44315361976623535,1164,410,0.5930777192115784,1028,424,0.5232440233230591,1215,345,0.5087952613830566,981,334,0.42719000577926636,1224,276,0.4823508858680725,995,276,0.6611077189445496,1152,565,0.6845022439956665,1050,563,0.6689031720161438,1166,685,0.67128586769104,1051,682,0.5280743837356567,1189,801,0.5627676248550415,1048,799,0.5814734697341919
43,0.6029122650623321,1095,380,0.4609147906303406,1162,410,0.5960455536842346,1029,424,0.5362335443496704,1224,346,0.4860767722129822,983,338,0.43031784892082214,1225,278,0.4875831604003906,995,281,0.7028727531433105,1155,564,0.6629027724266052,1052,561,0.6493751406669617,1168,686,0.6988467574119568,1052,683,0.5353339910507202,1185,800,0.771540105342865,1043,806,0.6902863383293152
44,0.589572650194168,1091,381,0.4771144688129425,1160,409,0.5793746113777161,1032,422,0.5227909088134766,1221,346,0.512839674949646,984,340,0.42625924944877625,1224,275,0.4893348515033722,991,280,0.709686815738678,1152,562,0.6502424478530884,1051,559,0.623090386390686,1163,685,0.6866822838783264,1046,682,0.5158298015594482,1183,800,0.7807019352912903,1043,806,0.6917627453804016
45,0.5828418254852294,1093,385,0.5185519456863403,1161,411,0.579863965511322,1032,423,0.5250436663627625,1218,350,0.5287301540374756,986,342,0.4279141426086426,1224,276,0.49888551235198975,994,281,0.6976485252380371,1148,562,0.648673415184021,1050,558,0.6013208627700806,1161,685,0.672459602355957,1047,682,0.5191581845283508,1186,803,0.5493738055229187,1043,808,0.6716931462287903
46,0.5869847953319549,1087,385,0.529677152633667,1157,412,0.5532166361808777,1031,423,0.5218319892883301,1219,348,0.5397303700447083,987,343,0.43555748462677,1226,276,0.49203065037727356,989,284,0.7049214839935303,1148,563,0.6647810339927673,1048,559,0.6174198985099792,1162,687,0.6931581497192383,1053,686,0.518581748008728,1179,800,0.7660544514656067,1043,809,0.6703532338142395
