FrameNo,pose_confidence,head_x,head_y,head_confidence,left_shoulder_x,left_shoulder_y,left_shoulder_confidence,right_shoulder_x,right_shoulder_y,right_shoulder_confidence,left_elbow_x,left_elbow_y,left_elbow_confidence,right_elbow_x,right_elbow_y,right_elbow_confidence,left_hand_x,left_hand_y,left_hand_confidence,right_hand_x,right_hand_y,right_hand_confidence,left_hip_x,left_hip_y,left_hip_confidence,right_hip_x,right_hip_y,right_hip_confidence,left_knee_x,left_knee_y,left_knee_confidence,right_knee_x,right_knee_y,right_knee_confidence,left_foot_x,left_foot_y,left_foot_confidence,right_foot_x,right_foot_y,right_foot_confidence
0,0.5242223083972931,1007,341,0.6879212856292725,1063,384,0.47390642762184143,935,383,0.5549890995025635,1082,445,0.3257145583629608,901,442,0.4391428530216217,1081,493,0.44818970561027527,884,489,0.46320584416389465,1033,520,0.5459823608398438,951,517,0.538040041923523,1018,615,0.49975451827049255,950,615,0.5649062991142273,1031,712,0.5206290483474731,935,715,0.47531813383102417
1,0.48189596533775325,1004,342,0.6267650127410889,1063,384,0.4810374677181244,937,385,0.5614281892776489,1078,445,0.3034036457538605,901,443,0.439277321100235,1076,489,0.3770669400691986,887,484,0.37496089935302734,1025,516,0.4028030335903168,957,516,0.49012288451194763,1030,616,0.4971514940261841,957,615,0.5708655118942261,1037,713,0.40121990442276,936,717,0.4852459728717804
2,0.4731823086738586,1004,342,0.6299651861190796,1068,384,0.47266510128974915,939,386,0.5512800216674805,1086,443,0.3165053725242615,898,443,0.4315166473388672,1082,490,0.4249025285243988,879,484,0.38110989332199097,1030,518,0.44777169823646545,950,516,0.4199635088443756,1025,615,0.40926268696784973,959,617,0.5788606405258179,1039,714,0.40031859278678894,937,718,0.4905547797679901
3,0.4889343917369842,1006,341,0.6688159704208374,1067,383,0.46806031465530396,940,386,0.5697965025901794,1085,442,0.2969340682029724,900,443,0.41641563177108765,1078,487,0.3849956691265106,878,485,0.41685590147972107,1028,517,0.4268549978733063,958,517,0.5084241628646851,1026,612,0.4139036238193512,959,618,0.5844807028770447,1039,712,0.3868142366409302,936,718,0.49721741676330566
4,0.4849660485982895,1006,341,0.6936547756195068,1070,384,0.4721516966819763,940,387,0.579152524471283,1096,434,0.31600773334503174,899,442,0.436481773853302,1094,495,0.4669247567653656,875,486,0.4276912212371826,1029,518,0.4478708803653717,949,517,0.4206870198249817,1035,618,0.4746621549129486,960,622,0.5904365181922913,1040,709,0.4970680773258209,937,719,0.4957817494869232
5,0.5097814828157424,1008,340,0.7066038250923157,1072,383,0.46521812677383423,941,388,0.5950132608413696,1096,436,0.3141877055168152,898,443,0.41510629653930664,1094,495,0.4649583101272583,876,486,0.42534181475639343,1029,518,0.4663553535938263,958,519,0.533078134059906,1030,619,0.4920453429222107,960,622,0.5789278149604797,1043,713,0.4675370752811432,938,718,0.49888885021209717
6,0.4798339486122131,1009,341,0.7290314435958862,1074,384,0.4677695631980896,947,387,0.5793635845184326,1095,438,0.3648792803287506,905,440,0.41591382026672363,1101,492,0.5054293274879456,878,492,0.3550128638744354,1031,516,0.4423504173755646,950,515,0.3918488323688507,1031,619,0.5576807856559753,962,619,0.5893828272819519,1046,711,0.49008655548095703,940,717,0.4825665354728699
7,0.5143990278244018,1014,342,0.7346302270889282,1079,386,0.5003087520599365,947,385,0.5719157457351685,1096,442,0.3316394090652466,900,439,0.3889729380607605,1094,492,0.48147711157798767,877,482,0.4213933050632477,1030,517,0.46935173869132996,958,517,0.521023690700531,1023,622,0.47985556721687317,962,622,0.573213517665863,1041,714,0.4781118631362915,941,718,0.47797495126724243
8,0.5115398168563843,1015,344,0.7371916174888611,1079,387,0.5230622291564941,949,386,0.5956622958183289,1089,446,0.3464518189430237,902,442,0.3847109377384186,1089,484,0.4322134256362915,882,480,0.405550092458725,1029,521,0.4976331889629364,947,519,0.43096527457237244,1027,622,0.5121163725852966,959,623,0.6220026016235352,1037,714,0.4474256932735443,938,717,0.4766055643558502
9,0.4927266001701355,1015,344,0.734724760055542,1065,383,0.37796875834465027,952,387,0.6120482087135315,1097,442,0.3600771725177765,906,443,0.37611663341522217,1097,484,0.4495684802532196,885,483,0.40811365842819214,1031,520,0.5180166959762573,949,519,0.443092942237854,1026,620,0.5223510265350342,958,620,0.6458596587181091,1037,714,0.46805569529533386,941,715,0.4444957673549652
10,0.48637776672840116,1016,342,0.7449836730957031,1067,382,0.36568331718444824,953,388,0.5989028811454773,1104,438,0.3338943123817444,910,444,0.3927425444126129,1103,487,0.4950925409793854,880,486,0.435589075088501,1032,520,0.5045388340950012,949,519,0.43823397159576416,1029,617,0.4939561188220978,954,618,0.626655638217926,1038,713,0.4662550091743469,937,719,0.474437415599823
11,0.4862562775611877,1016,342,0.7446514964103699,1066,382,0.3500148057937622,953,389,0.614713191986084,1109,432,0.34108367562294006,911,445,0.3947819769382477,1118,496,0.4976474642753601,879,491,0.4932745099067688,1028,523,0.5036489367485046,947,522,0.4441583752632141,1033,620,0.444876104593277,955,624,0.5631515979766846,1029,709,0.5463006496429443,934,718,0.413679301738739
12,0.5104179918766021,1019,340,0.6838792562484741,1070,383,0.41300785541534424,954,386,0.5700145363807678,1114,435,0.34030139446258545,905,441,0.41886425018310547,1129,496,0.44408681988716125,873,482,0.41387176513671875,1041,524,0.5761576294898987,955,518,0.490121990442276,1035,616,0.39771097898483276,961,621,0.561646044254303,1042,713,0.46342816948890686,935,720,0.45722588896751404
13,0.5421728193759918,1019,343,0.7539535760879517,1076,385,0.49862802028656006,959,390,0.5581514239311218,1124,438,0.3597712218761444,920,445,0.39707303047180176,1116,500,0.32214871048927307,902,488,0.43048369884490967,1058,524,0.5911978483200073,967,519,0.5675328969955444,1049,616,0.5415800213813782,955,622,0.4629662036895752,1051,712,0.542261004447937,948,717,0.4486044645309448
14,0.5475932240486144,1020,343,0.7642630934715271,1076,386,0.5173826813697815,958,391,0.5765692591667175,1117,442,0.35390451550483704,919,447,0.37976282835006714,1133,502,0.4232061207294464,895,489,0.4208567142486572,1054,523,0.6045280694961548,963,521,0.5504260659217834,1051,619,0.5452927350997925,954,624,0.44236037135124207,1053,711,0.5323023200035095,945,712,0.4289323091506958
15,0.535933518409729,1020,341,0.6797609329223633,1085,385,0.5225730538368225,945,385,0.4356106221675873,1121,444,0.38410767912864685,918,448,0.33655786514282227,1145,508,0.5691596865653992,892,495,0.4471015930175781,1058,525,0.6224948167800903,970,522,0.6137401461601257,1065,630,0.5257611274719238,971,622,0.43042805790901184,1058,720,0.4218534231185913,953,721,0.39213019609451294
16,0.5618894577026367,1021,343,0.7608677744865417,1085,388,0.5793494582176208,945,387,0.47249722480773926,1124,441,0.35500046610832214,921,449,0.36669015884399414,1147,509,0.5369023680686951,898,497,0.46591880917549133,1066,527,0.6499897837638855,976,522,0.6219592094421387,1068,629,0.5108115673065186,973,623,0.43066543340682983,1052,716,0.3845684230327606,959,718,0.4357992112636566
17,0.5570964276790619,1023,342,0.7459880709648132,1088,388,0.5857846736907959,947,387,0.471878319978714,1123,441,0.35749319195747375,921,449,0.38857030868530273,1146,510,0.532863199710846,903,500,0.45749130845069885,1068,528,0.6422836780548096,976,524,0.6094005703926086,1066,628,0.49044138193130493,971,622,0.4292888045310974,1051,716,0.40180742740631104,950,718,0.3398107886314392
18,0.5638423383235931,1023,343,0.7709305882453918,1088,389,0.598655104637146,945,389,0.475056916475296,1124,442,0.32789960503578186,921,451,0.3884842097759247,1143,510,0.5461145639419556,903,501,0.4306098520755768,1072,531,0.6436448693275452,978,525,0.6240414381027222,1066,624,0.42943623661994934,980,625,0.49362480640411377,1056,716,0.4197762906551361,955,718,0.3530677556991577
19,0.5616464138031005,1022,342,0.7731505036354065,1090,389,0.5846697688102722,947,388,0.4749681353569031,1122,440,0.2418273240327835,926,451,0.38552573323249817,1159,514,0.5855585336685181,899,498,0.41421231627464294,1074,531,0.6506457328796387,977,526,0.6285510063171387,1066,626,0.4579646587371826,977,628,0.5343325138092041,1055,710,0.3373100757598877,958,718,0.3817638158798218
20,0.5571747362613678,1021,343,0.7657598853111267,1093,389,0.5768688321113586,945,387,0.46800684928894043,1125,442,0.23400987684726715,923,449,0.3770463764667511,1164,515,0.607542872428894,895,497,0.41914311051368713,1072,529,0.6470432877540588,976,525,0.6207531094551086,1069,622,0.4219701588153839,983,624,0.4954086244106293,1060,713,0.4634000062942505,967,715,0.36878377199172974
21,0.548603105545044,1021,344,0.7574273943901062,1092,388,0.5713948607444763,945,387,0.45631998777389526,1126,446,0.2489567995071411,920,449,0.3664473295211792,1163,515,0.5988462567329407,900,501,0.43190276622772217,1067,527,0.6246172785758972,972,524,0.6064608693122864,1071,626,0.5056869983673096,982,619,0.4617578983306885,1063,710,0.46132704615592957,969,715,0.436796098947525
22,0.5630806088447571,1021,344,0.7265986204147339,1092,387,0.5677579641342163,959,391,0.5750204920768738,1124,448,0.2581775188446045,921,449,0.34536710381507874,1157,516,0.6037799119949341,905,502,0.40139615535736084,1062,525,0.6082284450531006,966,523,0.5955783128738403,1063,627,0.5240339040756226,981,623,0.548690915107727,1063,711,0.4594946503639221,975,713,0.31441646814346313
23,0.574254697561264,1017,344,0.7271169424057007,1090,389,0.591381847858429,959,392,0.6081292629241943,1121,454,0.26414087414741516,919,453,0.3378952741622925,1154,519,0.593991219997406,901,500,0.4218892753124237,1063,525,0.601410448551178,969,523,0.5997273325920105,1066,631,0.5242955684661865,991,628,0.5459882020950317,1062,713,0.4320773482322693,987,717,0.33186864852905273
24,0.5506625473499298,1020,341,0.7190815806388855,1089,382,0.508323609828949,959,387,0.5333549976348877,1131,437,0.259066641330719,914,450,0.35786446928977966,1165,512,0.5664763450622559,880,494,0.46289363503456116,1064,525,0.6217168569564819,965,522,0.6025795340538025,1070,629,0.5529435873031616,973,621,0.5132060050964355,1059,712,0.37580883502960205,972,720,0.38221776485443115
