FrameNo,pose_confidence,head_x,head_y,head_confidence,left_shoulder_x,left_shoulder_y,left_shoulder_confidence,right_shoulder_x,right_shoulder_y,right_shoulder_confidence,left_elbow_x,left_elbow_y,left_elbow_confidence,right_elbow_x,right_elbow_y,right_elbow_confidence,left_hand_x,left_hand_y,left_hand_confidence,right_hand_x,right_hand_y,right_hand_confidence,left_hip_x,left_hip_y,left_hip_confidence,right_hip_x,right_hip_y,right_hip_confidence,left_knee_x,left_knee_y,left_knee_confidence,right_knee_x,right_knee_y,right_knee_confidence,left_foot_x,left_foot_y,left_foot_confidence,right_foot_x,right_foot_y,right_foot_confidence
0,0.5564475893974303,999,300,0.5436080098152161,1078,354,0.5879058837890625,920,343,0.6001260280609131,1167,406,0.43207433819770813,847,376,0.29776227474212646,1120,350,0.48031875491142273,919,330,0.3572694957256317,1053,506,0.6070160269737244,951,508,0.5429818034172058,1056,614,0.5530368089675903,962,614,0.4986337423324585,1062,715,0.5197510123252869,958,716,0.5329062938690186
1,0.5286972939968109,998,298,0.5432124733924866,1080,355,0.5688697099685669,918,340,0.5634822249412537,1169,406,0.4542851448059082,851,370,0.44471263885498047,1120,348,0.5046453475952148,931,326,0.4281098544597626,1057,504,0.5842365622520447,958,507,0.4526882767677307,1059,610,0.4924796223640442,963,609,0.4281398355960846,1064,715,0.5058841109275818,957,714,0.539630651473999
2,0.4941048502922058,999,298,0.5355610847473145,1074,352,0.5166077613830566,924,339,0.5739808082580566,1159,396,0.3795977234840393,859,363,0.45761433243751526,1118,343,0.4417002499103546,935,320,0.4759059548377991,1055,499,0.5272374749183655,960,503,0.39376991987228394,1063,611,0.46911171078681946,963,609,0.4213588535785675,1065,715,0.5399696826934814,960,715,0.5190064311027527
3,0.5066846936941146,997,301,0.5213010907173157,1074,356,0.5208235383033752,916,341,0.5548082590103149,1166,399,0.4129236340522766,851,365,0.4211476445198059,1117,345,0.44243353605270386,938,324,0.36588096618652344,1053,503,0.5411936044692993,956,506,0.464030385017395,1059,611,0.484652578830719,957,611,0.41173213720321655,1062,714,0.5418110489845276,957,714,0.49901923537254333
4,0.548426204919815,998,301,0.5455270409584045,1079,356,0.5702670812606812,917,342,0.5924915671348572,1170,398,0.4138489067554474,849,364,0.47612830996513367,1116,345,0.43595224618911743,942,321,0.447180837392807,1052,505,0.5916209816932678,952,508,0.5203192234039307,1055,614,0.5238637924194336,958,613,0.4458836317062378,1063,713,0.5285772681236267,956,713,0.5356320738792419
5,0.5315675258636474,994,300,0.5111529231071472,1077,354,0.551102876663208,922,344,0.569291353225708,1169,391,0.37837302684783936,854,362,0.45622482895851135,1097,332,0.30514636635780334,947,318,0.47291749715805054,1053,505,0.6060011386871338,956,508,0.4801318347454071,1057,614,0.5353981852531433,960,613,0.4505586624145508,1061,713,0.5281952619552612,957,714,0.5566510558128357
6,0.5296867430210113,993,303,0.4952843487262726,1066,353,0.41955339908599854,919,349,0.647088348865509,1167,388,0.4995623826980591,846,359,0.435224324464798,1104,330,0.3928181231021881,951,314,0.5128002762794495,1049,513,0.5900483131408691,952,515,0.48322322964668274,1062,616,0.5902427434921265,962,618,0.4998857378959656,1062,710,0.5296012759208679,956,714,0.5996974110603333
7,0.5175348699092864,991,302,0.45072200894355774,1066,354,0.4237651228904724,924,353,0.5759022235870361,1180,387,0.5623399615287781,841,359,0.4152812957763672,1105,330,0.42638352513313293,941,314,0.5199028849601746,1048,510,0.5960456728935242,955,513,0.4738743007183075,1055,616,0.5895208120346069,959,617,0.5107023119926453,1062,712,0.5449225306510925,956,714,0.5897534489631653
8,0.6025140047073364,997,303,0.5469741225242615,1067,356,0.5438682436943054,913,350,0.7473722696304321,1182,384,0.6264364719390869,830,355,0.4555457830429077,1112,331,0.4567461609840393,947,314,0.5352444648742676,1043,519,0.5925557017326355,951,518,0.5834363698959351,1053,619,0.6636573076248169,966,621,0.5172392725944519,1057,710,0.5920654535293579,960,713,0.6386252641677856
9,0.6325246930122375,1006,301,0.6263627409934998,1092,354,0.7308933138847351,919,346,0.7093330025672913,1183,378,0.5870558619499207,835,361,0.422435998916626,1083,322,0.3353019952774048,945,314,0.5479072332382202,1048,513,0.6256238222122192,951,515,0.5857090950012207,1054,619,0.643179714679718,984,622,0.40444865822792053,1058,710,0.5752909183502197,959,714,0.6415764093399048
