FrameNo,head_x,head_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_hand_x,left_hand_y,right_hand_x,right_hand_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_foot_x,left_foot_y,right_foot_x,right_foot_y
0,994,307,1077,357,924,368,1130,432,889,440,1124,402,883,490,1033,516,941,520,1024,618,950,623,1058,713,940,717
1,995,306,1073,362,921,368,1135,427,879,445,1129,380,884,492,1036,516,945,519,1029,615,951,619,1059,712,935,715
2,1000,305,1077,355,923,367,1145,422,871,440,1133,381,870,433,1035,512,945,516,1031,608,953,615,1061,709,934,716
3,998,304,1081,355,926,361,1146,417,853,418,1120,372,865,397,1043,512,944,516,1037,612,960,616,1058,709,942,715
4,997,301,1087,356,920,358,1159,411,853,411,1134,369,848,389,1037,512,938,514,1023,610,949,613,1058,708,933,714
5,997,302,1091,353,915,354,1163,410,842,410,1129,365,837,378,1036,515,936,516,1022,611,947,615,1060,708,934,712
6,1007,306,1103,347,918,347,1167,407,825,403,1110,360,837,365,1040,521,935,525,1027,616,959,620,1060,707,940,710
7,1000,304,1096,349,916,351,1172,400,835,393,1124,351,844,343,1042,520,942,525,1033,616,964,618,1063,707,944,708
8,1004,309,1091,356,924,351,1170,385,840,369,1103,318,910,308,1039,516,944,519,1033,614,958,615,1063,705,939,706
9,996,308,1089,355,919,348,1190,381,822,359,1104,313,893,310,1041,523,945,525,1038,617,963,621,1061,704,946,707
10,1003,304,1078,349,901,336,1185,378,821,345,1103,312,957,314,1038,528,936,531,1037,618,952,625,1057,707,939,710
11,1005,304,1069,352,897,338,1186,373,817,347,1102,311,938,305,1029,518,935,522,1024,615,951,622,1055,707,939,710
12,985,289,1075,338,916,333,1181,368,818,336,1075,310,936,308,1040,510,939,513,1039,612,944,617,1062,707,937,711
13,988,290,1077,338,921,336,1179,367,817,334,1065,307,938,308,1044,512,941,515,1048,614,948,617,1064,708,940,712
14,995,291,1079,334,916,333,1180,369,812,334,1102,327,931,313,1041,513,937,514,1043,612,945,615,1062,708,941,712
15,998,292,1075,334,921,333,1180,366,815,337,1107,328,928,311,1044,508,938,509,1050,610,944,612,1064,708,939,711
16,1000,293,1079,335,927,336,1181,364,810,335,1155,340,895,316,1042,504,940,506,1050,608,949,612,1061,707,941,712
17,1001,295,1081,334,930,335,1178,363,822,339,1122,339,898,318,1046,504,945,506,1051,607,953,609,1063,708,943,712
18,1002,292,1078,334,935,339,1178,362,826,337,1116,335,928,312,1050,501,947,502,1054,609,957,612,1063,707,943,713
19,1000,292,1076,334,928,334,1182,364,819,336,1153,342,933,313,1046,500,945,501,1049,607,951,610,1061,705,939,710
20,1005,288,1078,332,933,337,1182,363,826,336,1150,342,936,317,1043,496,946,497,1041,604,945,609,1057,704,936,708
21,1003,291,1079,336,920,332,1181,364,819,337,1145,339,935,313,1040,501,942,503,1037,607,941,612,1056,705,932,708
22,1004,292,1080,336,934,338,1182,363,818,335,1151,342,933,314,1042,503,944,505,1036,606,943,610,1056,704,935,707
23,1007,294,1083,339,923,334,1185,362,818,334,1139,333,933,312,1042,505,943,507,1036,609,943,612,1055,704,936,708
24,1007,301,1068,338,925,331,1173,365,827,336,1046,310,956,307,1040,507,950,510,1036,610,947,617,1047,708,933,710
25,1005,300,1067,341,929,335,1182,364,824,340,1070,313,943,310,1037,502,947,506,1040,610,941,616,1049,708,931,709
26,1005,300,1078,343,937,338,1180,365,830,340,1067,314,943,310,1035,501,952,506,1036,612,948,615,1052,709,934,711
27,1003,298,1079,344,932,337,1185,366,839,345,1071,319,945,311,1034,503,948,507,1035,610,948,613,1052,707,932,710
28,998,297,1072,345,925,341,1180,363,828,340,1100,325,928,316,1039,505,948,509,1035,610,947,613,1054,705,931,709
29,1005,300,1080,352,930,348,1182,366,823,340,1089,322,929,315,1042,510,952,514,1038,613,957,615,1059,707,934,710
30,1005,303,1082,353,928,350,1182,368,819,335,1081,321,939,309,1046,513,956,517,1046,617,964,620,1062,708,938,710
31,1006,304,1079,353,925,349,1182,367,819,334,1084,316,936,310,1045,511,953,515,1047,618,961,623,1060,708,937,710
32,1008,303,1071,353,925,347,1184,367,832,337,1074,317,957,306,1040,505,949,508,1049,617,952,619,1061,711,935,714
33,1005,298,1068,346,923,340,1187,366,832,336,1070,325,948,311,1040,501,945,504,1049,614,948,615,1060,711,931,713
34,1004,299,1065,347,929,343,1179,364,832,336,1071,324,942,311,1042,499,947,502,1050,615,952,616,1059,711,933,715
35,1006,300,1064,349,928,343,1176,364,833,337,1067,324,945,311,1039,501,945,504,1048,615,949,615,1058,711,932,714
36,1009,305,1070,342,929,340,1146,363,844,345,1050,319,948,313,1038,506,943,508,1037,614,945,621,1054,714,936,716
37,1006,304,1069,346,931,342,1156,360,839,338,1046,315,949,311,1039,502,943,504,1036,612,940,615,1054,710,933,713
38,1004,304,1068,346,938,344,1176,360,843,337,1050,315,957,309,1036,503,947,506,1042,611,947,614,1057,712,936,715
39,1008,300,1071,347,937,346,1177,360,844,338,1079,325,908,320,1046,499,955,503,1049,603,954,609,1062,710,936,714
40,1017,300,1083,344,931,336,1177,363,846,336,1129,330,950,310,1049,507,951,509,1050,610,950,613,1063,711,940,716
41,1022,296,1081,338,944,338,1183,364,853,341,1085,326,926,324,1057,498,952,499,1058,608,958,610,1064,710,941,715
42,1025,304,1092,344,948,346,1209,364,824,338,1109,328,904,321,1058,503,958,506,1067,605,960,610,1067,707,941,711
43,1027,301,1109,342,959,341,1192,365,862,343,1115,332,924,321,1068,496,965,498,1057,609,951,609,1069,710,936,713
44,1028,301,1109,344,955,343,1212,365,843,337,1132,323,922,317,1066,497,965,498,1060,606,960,606,1070,709,944,713
45,1055,299,1112,343,973,345,1219,361,851,343,1141,328,912,319,1073,500,973,500,1070,607,971,608,1069,706,947,707
46,1050,301,1123,342,979,347,1234,360,858,338,1125,328,938,316,1082,503,981,505,1072,618,965,616,1072,709,949,712
47,1063,305,1140,348,986,350,1254,359,850,336,1145,327,938,315,1084,512,980,511,1079,616,968,614,1073,713,961,712
48,1072,300,1159,338,990,339,1285,361,858,337,1184,327,931,322,1096,516,992,515,1075,620,992,615,1071,709,976,704
49,1073,301,1158,340,977,334,1288,360,852,335,1150,324,935,320,1094,509,992,507,1072,613,991,602,1068,702,971,690
50,1065,298,1144,333,994,332,1285,363,856,337,1150,328,932,322,1095,513,995,509,1072,613,1002,608,1068,707,984,693
51,1064,298,1144,336,991,334,1290,362,860,337,1193,325,933,321,1094,509,993,506,1064,605,1003,594,1065,711,992,686
52,1074,305,1152,351,999,349,1283,359,870,338,1163,323,934,328,1095,501,1000,497,1070,601,1001,579,1065,708,989,671
53,1072,302,1151,339,992,337,1294,357,873,334,1164,325,936,329,1094,494,999,492,1070,601,1014,578,1063,706,1012,675
54,1080,302,1148,332,999,334,1300,355,892,333,1173,325,952,326,1092,492,994,488,1073,600,1012,576,1060,711,1011,679
55,1081,300,1145,331,1000,335,1302,356,895,331,1149,323,956,324,1095,488,999,484,1082,597,1014,571,1061,709,1020,685
56,1077,301,1156,333,1002,335,1305,357,904,331,1173,326,940,333,1097,489,1003,481,1083,598,1008,566,1061,708,994,631
57,1081,303,1165,332,995,332,1308,358,899,330,1173,324,960,329,1100,492,999,486,1087,597,1015,574,1061,710,1013,680
58,1081,305,1164,333,1002,335,1305,358,875,329,1171,323,967,326,1105,495,999,492,1093,602,1016,591,1061,710,1025,693
59,1079,305,1165,331,1000,333,1304,358,869,329,1156,317,965,324,1106,494,994,490,1094,607,1022,599,1075,711,1027,695
60,1074,299,1149,329,1010,334,1281,354,899,330,1163,317,974,318,1105,493,1009,488,1094,604,1017,593,1064,703,1027,673
61,1070,299,1154,329,1003,335,1302,359,874,331,1175,324,960,320,1112,494,1002,490,1088,600,1016,589,1062,705,1014,671
62,1066,300,1146,330,995,334,1303,358,872,334,1179,326,942,323,1113,490,1005,487,1081,600,1011,588,1066,707,1017,684
63,1077,300,1143,332,989,332,1307,358,862,333,1181,328,942,327,1112,496,1001,492,1075,605,1013,597,1066,709,1003,688
64,1077,303,1159,339,994,331,1304,356,858,332,1176,325,955,323,1111,499,1018,501,1096,608,1020,608,1070,709,1027,709
65,1082,301,1144,335,995,336,1305,357,857,335,1177,325,950,323,1118,504,1004,501,1096,600,1022,599,1071,704,1002,697
66,1081,301,1146,330,991,329,1300,355,881,338,1155,326,975,323,1112,513,997,512,1097,611,1015,622,1066,710,996,719
67,1075,305,1142,335,999,335,1310,359,875,338,1157,317,988,315,1108,513,1000,511,1069,607,1018,614,1045,707,995,717
68,1073,303,1157,343,1001,341,1299,359,868,342,1144,327,973,322,1113,518,1002,515,1069,610,1031,612,1052,709,999,713
69,1069,307,1153,348,1002,346,1278,360,871,343,1142,326,979,317,1105,524,994,522,1069,620,1028,626,1051,717,998,726
70,1071,311,1160,346,1003,345,1302,361,871,344,1147,327,978,317,1108,523,1000,522,1075,620,1028,625,1051,724,999,724
71,1069,308,1157,351,1003,351,1302,362,867,344,1150,328,962,318,1108,525,1001,523,1072,623,1030,622,1045,731,995,739
72,1067,314,1151,352,996,353,1274,363,863,347,1190,332,958,321,1107,527,1002,526,1079,628,1021,631,1061,736,997,747
73,1065,319,1140,352,978,352,1272,364,859,345,1179,332,961,320,1107,523,1003,524,1078,623,1027,628,1055,738,1000,744
74,1075,315,1148,347,985,344,1286,365,859,345,1181,332,950,320,1106,521,1003,520,1078,623,1027,625,1056,734,999,747
75,1071,311,1147,354,992,349,1283,365,854,343,1175,335,966,315,1105,521,1003,521,1077,624,1027,627,1053,735,1000,748
76,1064,315,1150,348,978,343,1286,367,857,342,1148,325,984,312,1103,526,995,526,1092,630,1021,638,1055,738,997,747
77,1063,314,1147,350,978,344,1284,367,853,343,1169,340,968,313,1102,525,994,526,1086,627,1022,636,1056,733,998,746
78,1060,314,1140,347,980,344,1282,365,852,343,1176,339,964,314,1102,523,999,524,1083,625,1023,634,1055,730,998,746
79,1059,312,1135,344,982,340,1276,362,852,341,1173,343,951,321,1100,520,999,521,1082,622,1019,635,1054,732,996,745
80,1062,313,1143,348,983,344,1277,364,853,341,1154,328,967,313,1101,524,998,524,1083,627,1023,634,1055,734,995,746
81,1065,314,1146,353,988,349,1274,365,854,341,1145,323,975,309,1101,529,995,528,1080,630,1019,643,1058,733,997,748
82,1061,314,1146,349,986,346,1272,362,855,338,1116,325,978,311,1105,527,1000,526,1081,625,1023,631,1056,732,998,746
83,1071,311,1159,344,997,339,1271,366,858,338,1119,329,970,319,1104,525,998,523,1078,625,1017,636,1057,734,993,749
84,1060,315,1146,360,972,351,1266,369,858,344,1124,330,972,322,1101,530,993,530,1075,630,1031,638,1059,734,1008,741
85,1063,311,1139,352,973,346,1243,368,870,344,1126,332,971,327,1099,529,994,528,1086,634,1036,643,1051,736,1018,741
86,1065,311,1119,344,993,342,1197,355,876,340,1109,323,981,324,1088,528,1009,527,1083,629,1036,630,1051,737,1027,738
87,1066,310,1147,350,978,345,1258,367,868,344,1136,329,968,323,1099,523,994,522,1078,627,1032,631,1056,721,1021,731
88,1065,304,1147,342,986,337,1271,363,868,342,1142,325,992,320,1107,517,995,516,1073,614,1033,621,1063,713,1026,723
89,1068,306,1154,340,990,338,1276,362,871,345,1145,327,970,324,1107,517,997,515,1078,609,1032,612,1064,712,1027,718
90,1071,307,1150,344,989,343,1276,361,872,341,1145,325,974,322,1108,515,1000,514,1099,610,1038,614,1098,691,1039,703
91,1074,303,1155,345,989,336,1275,359,870,339,1147,326,973,325,1106,512,996,511,1091,613,1034,616,1093,691,1041,697
92,1068,304,1146,339,993,339,1275,359,865,339,1150,329,967,328,1110,497,1000,495,1101,599,1034,600,1096,694,1040,699
93,1075,299,1153,338,1000,330,1273,355,870,337,1151,328,975,328,1113,495,1010,493,1100,598,1042,597,1097,696,1049,702
94,1073,301,1156,337,999,330,1276,360,873,339,1158,330,970,329,1108,484,1019,485,1104,592,1045,591,1102,695,1054,702
95,1075,300,1160,333,1005,332,1298,358,873,339,1161,331,963,331,1109,486,1011,485,1100,590,1045,585,1101,694,1048,699
96,1063,293,1153,331,995,331,1267,351,875,338,1187,333,927,332,1117,480,1017,476,1107,583,1040,577,1103,688,1052,680
97,1063,291,1156,327,993,328,1270,348,890,337,1198,332,925,331,1112,476,1011,472,1114,578,1044,566,1108,661,1042,661
98,1074,291,1158,329,991,327,1274,349,891,338,1208,333,921,332,1101,475,1003,469,1108,568,1015,536,1089,651,1016,634
99,1075,292,1158,331,1002,330,1277,350,889,340,1200,331,915,334,1101,476,998,469,1109,567,997,532,1074,672,987,614
100,1075,293,1158,332,1002,331,1279,349,885,341,1197,329,918,332,1100,478,996,471,1090,569,989,534,1069,679,981,615
101,1070,295,1153,336,1007,335,1279,350,874,341,1190,330,919,332,1091,484,997,478,1066,592,983,557,1063,693,975,652
102,1070,293,1156,337,994,331,1283,353,870,341,1183,328,927,329,1095,487,999,483,1069,588,986,570,1063,691,982,669
103,1069,295,1155,338,995,334,1281,353,870,341,1184,328,931,329,1097,489,997,485,1083,594,982,575,1070,696,979,676
104,1065,296,1151,342,994,339,1283,356,868,342,1185,329,926,329,1095,492,998,490,1080,599,969,587,1063,703,961,686
105,1066,299,1151,343,994,340,1283,357,873,343,1183,329,921,330,1086,497,990,495,1070,605,968,596,1058,706,959,688
106,1066,298,1152,338,989,334,1280,356,871,341,1199,328,924,330,1087,495,988,493,1066,606,966,597,1060,708,961,693
107,1063,306,1151,339,985,334,1283,357,860,338,1183,327,942,324,1088,502,989,500,1063,613,978,604,1066,711,967,704
108,1072,309,1152,339,993,339,1296,361,861,338,1157,327,954,312,1099,510,995,508,1073,621,979,616,1066,713,963,709
109,1065,304,1138,335,989,335,1263,357,862,337,1197,321,944,316,1088,508,987,507,1069,620,970,615,1062,713,962,711
110,1056,312,1141,339,979,341,1269,359,857,340,1153,325,933,321,1088,509,983,508,1078,618,971,614,1064,711,962,710
