FrameNo, head_x,head_y,head_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_elbow_x,right_elbow_y,right_elbow_z,left_hand_x,left_hand_y,left_hand_z,right_hand_x,right_hand_y,right_hand_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_foot_x,left_foot_y,left_foot_z,right_foot_x,right_foot_y,right_foot_z
26,0.00694,0.72,-0.0669,-0.1432,0.52424,-0.017105,-0.25995,0.7403,-0.080481,0.13892,0.55626,-0.005951,0.21957,0.76394,-0.05413,-0.29195,0.98239,-0.1621,0.24142,0.99722,-0.12862,-0.059132,0.045043,-0.044646,0.073383,0.047246,-0.035723,-0.095479,-0.32302,-0.077,0.099317,-0.32942,-0.03311,-0.077334,-0.65489,-0.040303,0.10945,-0.65334,0.001015
27,0.002038,0.71979,-0.068255,-0.14754,0.52327,-0.018687,-0.26765,0.73796,-0.085321,0.13383,0.55749,-0.005365,0.21522,0.76394,-0.054908,-0.30052,0.97666,-0.17009,0.23794,0.99544,-0.13046,-0.059131,0.044546,-0.044581,0.073391,0.047246,-0.035267,-0.095473,-0.32302,-0.079257,0.09978,-0.32942,-0.036195,-0.072849,-0.65593,-0.042127,0.10998,-0.65334,9.4e-05
28,-0.004665,0.71902,-0.07032,-0.15389,0.52141,-0.020983,-0.27737,0.73451,-0.091647,0.1266,0.55866,-0.00513,0.20929,0.76394,-0.055635,-0.31184,0.97007,-0.17991,0.23272,0.99387,-0.13236,-0.059845,0.043774,-0.044455,0.072357,0.047282,-0.0345,-0.09547,-0.32302,-0.080535,0.1035,-0.32942,-0.040834,-0.069014,-0.65644,-0.043615,0.1215,-0.65311,-0.002906
29,-0.011843,0.71835,-0.072371,-0.16071,0.51929,-0.023572,-0.28737,0.73097,-0.098253,0.11892,0.55999,-0.004992,0.20307,0.76394,-0.056316,-0.3237,0.96459,-0.19024,0.22739,0.99234,-0.13411,-0.061075,0.043225,-0.044083,0.070866,0.047428,-0.033596,-0.095101,-0.32302,-0.081165,0.11026,-0.32942,-0.045054,-0.06627,-0.65644,-0.045172,0.13778,-0.65079,-0.0078
30,-0.0194,0.7178,-0.07444,-0.16799,0.51704,-0.026372,-0.29745,0.72731,-0.10475,0.11087,0.56156,-0.004847,0.19674,0.76444,-0.056892,-0.33559,0.95888,-0.20075,0.22198,0.99098,-0.13575,-0.062653,0.042638,-0.04385,0.069128,0.047582,-0.032642,-0.094627,-0.32256,-0.081574,0.1191,-0.32665,-0.048983,-0.06481,-0.65644,-0.046327,0.15987,-0.64663,-0.014096
31,-0.027214,0.71728,-0.076473,-0.17568,0.51489,-0.029445,-0.30728,0.72355,-0.111,0.10236,0.56356,-0.004514,0.19037,0.76541,-0.057167,-0.34658,0.95448,-0.21029,0.21699,0.98889,-0.1365,-0.064552,0.042074,-0.043684,0.067115,0.047694,-0.031421,-0.093902,-0.32138,-0.081709,0.12935,-0.32044,-0.053012,-0.064487,-0.65599,-0.046859,0.18842,-0.63915,-0.023009
32,-0.035615,0.71684,-0.078638,-0.18383,0.51296,-0.032671,-0.31729,0.71965,-0.11742,0.093445,0.56586,-0.003989,0.18386,0.76671,-0.057134,-0.35834,0.94838,-0.22022,0.21204,0.98659,-0.13698,-0.066753,0.041777,-0.043644,0.064622,0.048145,-0.029601,-0.092776,-0.32068,-0.08173,0.14637,-0.30932,-0.057154,-0.064493,-0.65541,-0.047446,0.22904,-0.62389,-0.035517
33,-0.043341,0.71658,-0.080695,-0.19188,0.51126,-0.035848,-0.32596,0.71612,-0.12307,0.084515,0.56823,-0.003481,0.17783,0.76837,-0.057026,-0.36992,0.94151,-0.22944,0.20794,0.98545,-0.1369,-0.069123,0.041777,-0.043601,0.061929,0.048736,-0.027693,-0.091659,-0.32037,-0.081634,0.1635,-0.29508,-0.060527,-0.064067,-0.65544,-0.048248,0.2727,-0.60373,-0.048798
34,-0.050708,0.71616,-0.082616,-0.19988,0.50974,-0.038919,-0.33397,0.7126,-0.12836,0.07754,0.57064,-0.00294,0.17227,0.7704,-0.056925,-0.38075,0.93702,-0.23804,0.20375,0.98506,-0.13683,-0.071626,0.041777,-0.043556,0.059098,0.049542,-0.025671,-0.090988,-0.31899,-0.081163,0.18103,-0.27672,-0.063458,-0.063629,-0.65605,-0.049063,0.31772,-0.57774,-0.061962
35,-0.057348,0.71571,-0.084417,-0.20768,0.50836,-0.041899,-0.34164,0.70914,-0.13353,0.070868,0.57299,-0.002086,0.16714,0.77269,-0.056833,-0.39089,0.93048,-0.24638,0.1998,0.98475,-0.13676,-0.073813,0.041777,-0.043428,0.056516,0.0506,-0.02354,-0.090023,-0.31727,-0.08063,0.20031,-0.25736,-0.065724,-0.06322,-0.65665,-0.049877,0.36629,-0.54924,-0.075235
