FrameNo, head_x,head_y,head_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_elbow_x,right_elbow_y,right_elbow_z,left_hand_x,left_hand_y,left_hand_z,right_hand_x,right_hand_y,right_hand_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_foot_x,left_foot_y,left_foot_z,right_foot_x,right_foot_y,right_foot_z
22,0.022809,0.73961,-0.007184,-0.12746,0.57924,-0.002874,-0.21237,0.79687,-0.031793,0.16372,0.54133,-0.008413,0.23433,0.79805,-0.020459,-0.24862,1.0014,-0.058191,0.26231,1.0048,-0.04225,-0.069303,0.060965,-0.009647,0.074616,0.058606,-0.008116,-0.12398,-0.30682,-0.000969,0.11351,-0.30029,0.015043,-0.13349,-0.62435,0.022263,0.12555,-0.64961,0.017689
23,0.022594,0.73983,-0.005943,-0.12746,0.57958,-0.002237,-0.21216,0.798,-0.030139,0.16339,0.54177,-0.007918,0.23371,0.79872,-0.019707,-0.24813,1.0026,-0.057037,0.26126,1.0048,-0.042316,-0.069252,0.061423,-0.009035,0.074592,0.059033,-0.007667,-0.12361,-0.30644,-0.000922,0.11356,-0.30029,0.014994,-0.13331,-0.6248,0.022238,0.12556,-0.64984,0.017488
24,0.022385,0.73984,-0.004817,-0.12752,0.58028,-0.001104,-0.21199,0.79871,-0.028932,0.1626,0.54251,-0.007015,0.23307,0.79919,-0.019228,-0.24765,1.0032,-0.056737,0.2606,1.005,-0.042358,-0.069134,0.062061,-0.008266,0.074576,0.059707,-0.007038,-0.12331,-0.3061,-0.000883,0.11363,-0.30029,0.014998,-0.13314,-0.6253,0.022124,0.12557,-0.65007,0.017285
25,0.02218,0.73984,-0.004078,-0.12761,0.58124,0.000278,-0.21181,0.79922,-0.028829,0.16174,0.54325,-0.006005,0.23246,0.79925,-0.019266,-0.24765,1.0038,-0.056737,0.25967,1.005,-0.042417,-0.068969,0.062756,-0.007436,0.07461,0.060479,-0.006301,-0.12305,-0.30586,-0.000818,0.11371,-0.30029,0.015003,-0.133,-0.62579,0.022007,0.12559,-0.65028,0.017123
26,0.021865,0.73995,-0.003443,-0.1277,0.58236,0.001735,-0.21166,0.79951,-0.02882,0.16064,0.54433,-0.004888,0.23171,0.79925,-0.019313,-0.24761,1.0038,-0.056735,0.25866,1.0048,-0.045043,-0.068785,0.063604,-0.006319,0.074711,0.06148,-0.005227,-0.12274,-0.30552,-0.000688,0.11378,-0.30043,0.015007,-0.13286,-0.62605,0.02197,0.12579,-0.65042,0.016936
27,0.021502,0.7403,-0.003065,-0.12778,0.58337,0.003034,-0.21166,0.79962,-0.02882,0.15957,0.54566,-0.003804,0.23096,0.79925,-0.019361,-0.24761,1.0038,-0.056735,0.25753,1.004,-0.048577,-0.068555,0.064424,-0.005133,0.074841,0.062496,-0.004077,-0.12246,-0.3052,-0.000494,0.11381,-0.30078,0.015072,-0.13274,-0.62648,0.021962,0.12594,-0.65074,0.016751
28,0.021106,0.74065,-0.002913,-0.12791,0.58435,0.004285,-0.21166,0.79962,-0.02882,0.15848,0.54703,-0.002762,0.23015,0.79925,-0.019555,-0.24749,1.0038,-0.058733,0.25607,1.0031,-0.052384,-0.068337,0.065263,-0.003725,0.074966,0.063516,-0.002877,-0.12217,-0.30484,-0.000257,0.11382,-0.30116,0.015131,-0.1326,-0.62711,0.02186,0.12604,-0.65106,0.016569
29,0.020692,0.74077,-0.002939,-0.12809,0.5853,0.005451,-0.21163,0.79962,-0.029329,0.15739,0.54852,-0.001698,0.22928,0.79915,-0.020087,-0.24735,1.0031,-0.061672,0.25469,1.0021,-0.056139,-0.068143,0.066051,-0.002241,0.075085,0.064524,-0.001574,-0.12186,-0.30444,3.1e-05,0.11382,-0.30175,0.015142,-0.13247,-0.62755,0.021756,0.1261,-0.65139,0.016289
30,0.020235,0.74077,-0.002968,-0.12836,0.5853,0.006485,-0.2116,0.79962,-0.030353,0.1563,0.55007,-0.000605,0.22842,0.79891,-0.021034,-0.2474,1.002,-0.064944,0.25337,1.001,-0.05993,-0.067972,0.06637,-0.000674,0.075186,0.065338,-0.000123,-0.12158,-0.30414,0.000324,0.11383,-0.30234,0.01509,-0.13239,-0.62773,0.021646,0.12612,-0.65169,0.016004
31,0.019633,0.74077,-0.003006,-0.12869,0.5853,0.007266,-0.21175,0.79956,-0.0319,0.15521,0.55127,0.00044,0.22756,0.79851,-0.022164,-0.24768,1.001,-0.06876,0.25219,0.99997,-0.063853,-0.067827,0.066615,0.001125,0.075251,0.065981,0.001359,-0.12129,-0.30385,0.000613,0.11383,-0.30291,0.01505,-0.13229,-0.62773,0.021535,0.12614,-0.65195,0.01572
