FrameNo, head_x,head_y,head_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_elbow_x,right_elbow_y,right_elbow_z,left_hand_x,left_hand_y,left_hand_z,right_hand_x,right_hand_y,right_hand_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_foot_x,left_foot_y,left_foot_z,right_foot_x,right_foot_y,right_foot_z
23,0.016853,0.74469,-0.065342,-0.1277,0.5496,-0.031879,-0.23547,0.78288,-0.06215,0.14669,0.53394,-0.045509,0.24016,0.76793,-0.075742,-0.26036,1.0254,-0.10931,0.25342,1.0071,-0.11709,-0.06519,0.050417,-0.048203,0.066357,0.0484,-0.050938,-0.11951,-0.30552,-0.041722,0.1112,-0.32767,-0.032323,-0.12506,-0.64368,0.009337,0.1382,-0.65021,-0.00359
24,0.016836,0.74499,-0.066417,-0.12717,0.55073,-0.032442,-0.23442,0.78556,-0.060351,0.14654,0.53522,-0.045795,0.23868,0.76845,-0.073556,-0.25933,1.0349,-0.10597,0.25242,1.0089,-0.11134,-0.065157,0.051937,-0.048861,0.066351,0.049843,-0.051327,-0.11951,-0.30487,-0.041838,0.11113,-0.32705,-0.032481,-0.12506,-0.6435,0.009274,0.13822,-0.65,-0.003524
25,0.016738,0.74522,-0.067331,-0.12695,0.55073,-0.033033,-0.23354,0.78698,-0.059172,0.14654,0.53598,-0.046127,0.23773,0.76906,-0.072572,-0.25895,1.0433,-0.10368,0.25204,1.0118,-0.10765,-0.065086,0.052565,-0.049034,0.066347,0.050587,-0.05159,-0.11951,-0.30441,-0.041871,0.11112,-0.3264,-0.032598,-0.12506,-0.6435,0.009241,0.13822,-0.6503,-0.00356
26,0.016456,0.74543,-0.068133,-0.12672,0.55073,-0.033579,-0.23275,0.78835,-0.058276,0.14644,0.53652,-0.046447,0.23689,0.76954,-0.0718,-0.25876,1.0446,-0.10242,0.252,1.0134,-0.10491,-0.065068,0.053115,-0.049123,0.066343,0.051288,-0.051838,-0.1195,-0.30397,-0.041877,0.11112,-0.32578,-0.032662,-0.12484,-0.64423,0.009491,0.13819,-0.65058,-0.003601
27,0.016104,0.7456,-0.068767,-0.12649,0.55073,-0.034139,-0.23201,0.78888,-0.057748,0.14629,0.53706,-0.046801,0.23629,0.76976,-0.071022,-0.25858,1.0452,-0.10117,0.25202,1.0161,-0.10348,-0.064999,0.05364,-0.049236,0.06637,0.051935,-0.05202,-0.11945,-0.30372,-0.041881,0.11112,-0.32529,-0.032697,-0.12474,-0.64459,0.009761,0.13814,-0.65085,-0.003654
28,0.015611,0.7457,-0.069234,-0.12622,0.55064,-0.034708,-0.23123,0.7889,-0.057301,0.14612,0.53745,-0.047154,0.2361,0.77004,-0.070443,-0.25835,1.0452,-0.099859,0.25202,1.0184,-0.10348,-0.064851,0.054105,-0.04934,0.066487,0.052528,-0.052204,-0.11934,-0.3036,-0.041888,0.11112,-0.3248,-0.032725,-0.12464,-0.64491,0.009982,0.13813,-0.65104,-0.00371
29,0.015057,0.74581,-0.069652,-0.12594,0.55063,-0.035272,-0.23045,0.789,-0.057017,0.14597,0.53788,-0.047488,0.2361,0.77033,-0.070335,-0.25818,1.0453,-0.098838,0.25202,1.0207,-0.10348,-0.064659,0.054552,-0.04945,0.066634,0.053084,-0.052379,-0.11923,-0.3036,-0.041882,0.11116,-0.32439,-0.032754,-0.12464,-0.64491,0.010109,0.13808,-0.65121,-0.003762
30,0.014553,0.74592,-0.069998,-0.12535,0.55044,-0.035662,-0.22944,0.78919,-0.056763,0.14592,0.53795,-0.047883,0.2361,0.77096,-0.070218,-0.25786,1.0455,-0.097782,0.25229,1.0207,-0.10348,-0.064443,0.054716,-0.049599,0.066797,0.053329,-0.052543,-0.11911,-0.3036,-0.041844,0.1113,-0.32396,-0.032806,-0.12473,-0.64491,0.010427,0.13805,-0.65137,-0.003808
31,0.014028,0.74603,-0.070286,-0.1248,0.55021,-0.035992,-0.22841,0.78935,-0.056489,0.14591,0.53795,-0.04829,0.2361,0.7718,-0.07005,-0.25746,1.0457,-0.096906,0.25318,1.0209,-0.10409,-0.064166,0.054716,-0.049746,0.067016,0.053329,-0.052731,-0.11895,-0.3036,-0.0418,0.11146,-0.32365,-0.032878,-0.12485,-0.64518,0.010745,0.13803,-0.65148,-0.003892
32,0.013535,0.74614,-0.070416,-0.12429,0.54994,-0.036253,-0.22741,0.78922,-0.056243,0.1459,0.53795,-0.048711,0.23671,0.77268,-0.069927,-0.25705,1.0456,-0.096082,0.25482,1.0231,-0.10498,-0.063886,0.054716,-0.049903,0.067241,0.053329,-0.052966,-0.11876,-0.30374,-0.041816,0.11169,-0.32337,-0.033032,-0.12488,-0.6454,0.010894,0.13801,-0.65166,-0.004042
