FrameNo, head_x,head_y,head_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_elbow_x,right_elbow_y,right_elbow_z,left_hand_x,left_hand_y,left_hand_z,right_hand_x,right_hand_y,right_hand_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_foot_x,left_foot_y,left_foot_z,right_foot_x,right_foot_y,right_foot_z
75,-0.006572,0.62113,0.033645,-0.1698,0.42896,0.020787,-0.21967,0.65372,-0.060531,0.15999,0.4311,0.066111,0.25142,0.63887,0.013862,-0.25066,0.92487,-0.08193,0.31296,0.90558,0.006647,-0.061305,-0.008268,-0.005276,0.063421,-0.0158,-0.002913,-0.10509,-0.44895,-0.054455,0.11335,-0.45677,-0.021415,-0.13853,-0.93783,-0.12147,0.16449,-0.96074,-0.038049
76,-0.006617,0.62163,0.033687,-0.17007,0.42904,0.021479,-0.21951,0.65437,-0.061345,0.1599,0.4306,0.066442,0.25194,0.63865,0.01367,-0.25017,0.92526,-0.083868,0.31326,0.90536,0.00525,-0.061601,-0.008268,-0.003353,0.063224,-0.015897,-0.000843,-0.10531,-0.44895,-0.053556,0.11344,-0.45686,-0.020384,-0.13866,-0.9378,-0.12092,0.16447,-0.96063,-0.037943
77,-0.006664,0.62216,0.03368,-0.17012,0.42914,0.02167,-0.21932,0.65496,-0.06239,0.1599,0.43037,0.066451,0.25263,0.6384,0.013317,-0.24954,0.92544,-0.086422,0.31379,0.90508,0.00355,-0.061882,-0.008279,-0.001183,0.063095,-0.015974,0.001282,-0.10553,-0.44887,-0.052616,0.11355,-0.45694,-0.019391,-0.13815,-0.93187,-0.12024,0.16445,-0.96061,-0.037792
78,-0.006707,0.62279,0.033673,-0.17012,0.42927,0.02167,-0.21907,0.65551,-0.063753,0.15993,0.43037,0.066455,0.25346,0.63796,0.012681,-0.24885,0.92544,-0.08961,0.31462,0.90463,0.001415,-0.062119,-0.008266,0.001124,0.063021,-0.015974,0.003537,-0.10575,-0.44873,-0.051732,0.1137,-0.45694,-0.018352,-0.13767,-0.92588,-0.11947,0.16441,-0.96042,-0.037563
79,-0.006756,0.62353,0.033666,-0.17012,0.4293,0.02167,-0.21873,0.65615,-0.065618,0.15993,0.43037,0.066455,0.2544,0.63745,0.011772,-0.24804,0.92544,-0.093501,0.31571,0.90406,-0.001123,-0.062277,-0.008241,0.003588,0.063005,-0.016046,0.005994,-0.10596,-0.44851,-0.050863,0.11386,-0.45698,-0.017387,-0.13785,-0.9256,-0.11879,0.16436,-0.95946,-0.037298
80,-0.006717,0.62436,0.033463,-0.17012,0.42928,0.02167,-0.21829,0.65615,-0.068063,0.15992,0.43037,0.066454,0.25546,0.63691,0.010407,-0.24721,0.92544,-0.097922,0.31706,0.90341,-0.004179,-0.06239,-0.008312,0.006261,0.063058,-0.016115,0.008667,-0.10613,-0.44833,-0.049963,0.11403,-0.45701,-0.016462,-0.13803,-0.92535,-0.11809,0.16428,-0.95859,-0.037013
81,-0.006584,0.62486,0.032758,-0.16989,0.42914,0.021291,-0.21771,0.65615,-0.071241,0.15995,0.43087,0.065814,0.2566,0.63619,0.008473,-0.24628,0.9252,-0.103,0.31849,0.90256,-0.008098,-0.062496,-0.008462,0.009083,0.063115,-0.016232,0.011603,-0.10636,-0.44817,-0.049135,0.1142,-0.45707,-0.015537,-0.13756,-0.91957,-0.11727,0.16424,-0.95781,-0.03683
82,-0.006395,0.62486,0.03155,-0.16912,0.42905,0.020008,-0.2171,0.65611,-0.074755,0.16009,0.43178,0.064608,0.25787,0.63549,0.006069,-0.2453,0.9246,-0.10828,0.31958,0.90172,-0.012453,-0.062562,-0.008545,0.012175,0.063207,-0.016394,0.015239,-0.10645,-0.44808,-0.048714,0.11437,-0.45723,-0.014558,-0.1382,-0.92446,-0.1171,0.16427,-0.95699,-0.036728
83,-0.006087,0.62486,0.029461,-0.16807,0.42899,0.018282,-0.21642,0.65608,-0.079206,0.16026,0.4317,0.063175,0.25927,0.63455,0.002639,-0.2442,0.9236,-0.11413,0.32051,0.90067,-0.017786,-0.06257,-0.008614,0.015545,0.063343,-0.016523,0.01888,-0.1065,-0.44812,-0.04869,0.11461,-0.45736,-0.013599,-0.13883,-0.92925,-0.11696,0.16436,-0.95621,-0.036713
84,-0.005672,0.62486,0.026932,-0.1668,0.42896,0.016213,-0.21566,0.65573,-0.084127,0.16048,0.4317,0.061521,0.26068,0.63335,-0.001222,-0.24303,0.92213,-0.12039,0.32139,0.89942,-0.023473,-0.062543,-0.008662,0.019086,0.063539,-0.016627,0.022551,-0.1066,-0.44814,-0.048705,0.1149,-0.45745,-0.01283,-0.13883,-0.92886,-0.11696,0.16445,-0.95545,-0.036705
85,-0.00519,0.62433,0.023856,-0.16481,0.42786,0.012759,-0.21487,0.65495,-0.089504,0.16069,0.43165,0.05969,0.26208,0.63163,-0.00578,-0.24193,0.92031,-0.12664,0.32227,0.89774,-0.029219,-0.062381,-0.008909,0.022983,0.063795,-0.016809,0.02671,-0.10668,-0.44815,-0.048718,0.11537,-0.45754,-0.01242,-0.1388,-0.92876,-0.11696,0.16456,-0.95469,-0.036795
86,-0.004613,0.62317,0.020312,-0.16253,0.42606,0.008773,-0.21402,0.65368,-0.095213,0.16081,0.4306,0.055858,0.26342,0.62956,-0.010954,-0.24092,0.91807,-0.1326,0.3232,0.89579,-0.035263,-0.062226,-0.009746,0.027149,0.064007,-0.017653,0.031478,-0.10675,-0.44842,-0.048728,0.11609,-0.4582,-0.012108,-0.13869,-0.92876,-0.11694,0.16467,-0.95394,-0.036845
87,-0.00402,0.62116,0.015942,-0.16007,0.42302,0.004224,-0.21315,0.65118,-0.10125,0.16103,0.42838,0.051439,0.26475,0.62696,-0.016444,-0.2399,0.91511,-0.13841,0.32392,0.89339,-0.041445,-0.062025,-0.0116,0.03143,0.064216,-0.019364,0.036352,-0.10677,-0.44957,-0.049172,0.117,-0.45963,-0.011968,-0.13856,-0.92876,-0.11693,0.16477,-0.95335,-0.037132
88,-0.003351,0.61827,0.010965,-0.15741,0.4189,-0.000483,-0.2123,0.64785,-0.10725,0.16114,0.42545,0.046659,0.26589,0.62384,-0.022379,-0.23893,0.91195,-0.14377,0.32414,0.89055,-0.047996,-0.061867,-0.01417,0.035658,0.064411,-0.021538,0.041158,-0.10685,-0.45131,-0.050026,0.11814,-0.46144,-0.011792,-0.13884,-0.93381,-0.11724,0.1649,-0.95315,-0.03739
89,-0.002616,0.61453,0.005725,-0.15481,0.41401,-0.005246,-0.21157,0.64409,-0.11298,0.16117,0.42139,0.041636,0.26697,0.62014,-0.028375,-0.23771,0.90517,-0.14946,0.32392,0.88725,-0.054246,-0.061734,-0.01752,0.039851,0.064472,-0.024266,0.045823,-0.107,-0.4537,-0.051293,0.11944,-0.46373,-0.011592,-0.13902,-0.93898,-0.11778,0.16501,-0.95295,-0.037536
90,-0.001837,0.60984,0.000335,-0.15263,0.40833,-0.010059,-0.21097,0.63959,-0.11844,0.1611,0.41645,0.036496,0.26787,0.61615,-0.034229,-0.23656,0.89845,-0.1545,0.32319,0.88373,-0.060159,-0.061533,-0.021388,0.043866,0.064394,-0.027435,0.050189,-0.10722,-0.45652,-0.053031,0.12096,-0.46639,-0.011446,-0.13916,-0.94408,-0.11841,0.16517,-0.95275,-0.037548
