FrameNo, head_x,head_y,head_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_elbow_x,right_elbow_y,right_elbow_z,left_hand_x,left_hand_y,left_hand_z,right_hand_x,right_hand_y,right_hand_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_foot_x,left_foot_y,left_foot_z,right_foot_x,right_foot_y,right_foot_z
36,0.013583,0.71386,0.002394,-0.14769,0.50069,0.011025,-0.23824,0.73567,-0.006972,0.15451,0.48768,0.010921,0.25618,0.73131,-0.008461,-0.27464,0.94696,-0.038054,0.28926,0.93358,-0.043247,-0.070441,-0.005414,-0.008712,0.066516,-0.004675,-0.020252,-0.11996,-0.34362,0.015442,0.10778,-0.3451,0.019718,-0.1302,-0.6502,0.058738,0.13264,-0.65222,0.055958
37,0.013525,0.71429,0.002859,-0.14711,0.50144,0.012221,-0.23811,0.73641,-0.006318,0.15446,0.48771,0.011067,0.25618,0.73213,-0.008176,-0.27444,0.94735,-0.036695,0.28917,0.93379,-0.042822,-0.070398,-0.005183,-0.00764,0.066566,-0.004449,-0.019518,-0.11986,-0.34392,0.015663,0.10778,-0.3451,0.019749,-0.13013,-0.6504,0.058624,0.13262,-0.65242,0.055787
38,0.013418,0.71477,0.003359,-0.1464,0.50297,0.014168,-0.23803,0.73715,-0.005593,0.15436,0.48796,0.011342,0.25617,0.73291,-0.007846,-0.27439,0.94795,-0.035306,0.2891,0.93388,-0.04268,-0.070354,-0.004766,-0.006318,0.06662,-0.004091,-0.018605,-0.11973,-0.34421,0.015879,0.1078,-0.3451,0.019745,-0.13004,-0.65075,0.058402,0.13258,-0.65242,0.055611
39,0.013222,0.71536,0.003921,-0.14569,0.50472,0.016267,-0.23803,0.73789,-0.004993,0.15421,0.48847,0.01182,0.25608,0.73355,-0.007642,-0.27441,0.94865,-0.034368,0.28902,0.93394,-0.042644,-0.070301,-0.004278,-0.004773,0.066698,-0.00367,-0.017324,-0.11959,-0.34449,0.016088,0.1079,-0.34527,0.019747,-0.12994,-0.65113,0.058155,0.13254,-0.65259,0.055315
40,0.012994,0.71586,0.004429,-0.14498,0.5064,0.018291,-0.23804,0.73859,-0.004648,0.15406,0.48916,0.012326,0.25587,0.73399,-0.007562,-0.27442,0.94924,-0.033781,0.28892,0.93394,-0.042646,-0.070238,-0.003753,-0.003228,0.066797,-0.003196,-0.015963,-0.11945,-0.34477,0.01624,0.10803,-0.34562,0.01975,-0.12982,-0.65156,0.057782,0.13248,-0.6528,0.054788
41,0.012743,0.71635,0.004888,-0.14428,0.50809,0.02029,-0.23805,0.73926,-0.004432,0.1539,0.49003,0.012851,0.25558,0.73444,-0.007568,-0.27442,0.94964,-0.033528,0.28877,0.93398,-0.042649,-0.070144,-0.003179,-0.001587,0.066947,-0.002636,-0.014229,-0.11931,-0.34507,0.016318,0.10818,-0.34605,0.019732,-0.12972,-0.65194,0.057391,0.13236,-0.65391,0.053896
42,0.012468,0.71691,0.005214,-0.1436,0.50969,0.022198,-0.23805,0.73979,-0.004432,0.15373,0.49102,0.013386,0.25517,0.73483,-0.007577,-0.27468,0.94981,-0.033534,0.28856,0.93404,-0.042653,-0.070025,-0.002624,8.6e-05,0.067126,-0.002026,-0.012394,-0.11917,-0.34537,0.016373,0.10834,-0.34659,0.019548,-0.12949,-0.65319,0.056675,0.13216,-0.65533,0.052875
43,0.012083,0.71744,0.005465,-0.14293,0.5113,0.024083,-0.23821,0.74023,-0.004435,0.15357,0.49209,0.013912,0.25469,0.73529,-0.007587,-0.27528,0.94991,-0.033546,0.28824,0.93403,-0.043011,-0.069897,-0.001919,0.002003,0.067285,-0.001238,-0.010217,-0.11904,-0.34567,0.016376,0.10851,-0.34718,0.019266,-0.12922,-0.65467,0.055855,0.13133,-0.65888,0.051457
44,0.011677,0.71793,0.005496,-0.14229,0.51291,0.025931,-0.23847,0.74055,-0.004441,0.1534,0.49322,0.014354,0.2541,0.73565,-0.007697,-0.27607,0.94991,-0.033562,0.28784,0.93403,-0.043584,-0.069764,-0.001201,0.004101,0.067454,-0.00042,-0.007499,-0.11891,-0.34636,0.016378,0.1087,-0.34788,0.018961,-0.12895,-0.65616,0.054991,0.13046,-0.66245,0.05009
45,0.011228,0.71816,0.005487,-0.14229,0.51321,0.026003,-0.23891,0.74062,-0.004499,0.15323,0.49419,0.014619,0.25347,0.73565,-0.007943,-0.27704,0.94991,-0.03378,0.28736,0.93402,-0.044348,-0.069578,-0.00064,0.006695,0.067668,0.000205,-0.004234,-0.11879,-0.34705,0.016381,0.10892,-0.34861,0.018625,-0.12815,-0.66013,0.053996,0.12957,-0.66609,0.048709
46,0.010741,0.71816,0.005477,-0.14229,0.51321,0.026003,-0.23949,0.74062,-0.004956,0.15293,0.49504,0.014793,0.25271,0.73565,-0.00846,-0.27829,0.94991,-0.034798,0.28687,0.93399,-0.045578,-0.069385,-0.000218,0.009621,0.067886,0.000673,-0.000587,-0.11866,-0.34846,0.016291,0.10916,-0.3494,0.018294,-0.12733,-0.66447,0.052984,0.12864,-0.66969,0.04734
47,0.010198,0.71816,0.005465,-0.14229,0.51321,0.026003,-0.24022,0.74062,-0.005783,0.15264,0.49551,0.014787,0.25193,0.73565,-0.009394,-0.27966,0.94949,-0.036534,0.28634,0.93384,-0.047294,-0.06919,-6e-05,0.013016,0.068104,0.000907,0.003389,-0.11855,-0.34996,0.016146,0.10941,-0.35029,0.017945,-0.12652,-0.66896,0.052032,0.1277,-0.6737,0.045873
48,0.009664,0.71816,0.005276,-0.14268,0.5132,0.025897,-0.24107,0.74062,-0.007016,0.15239,0.49564,0.014782,0.25069,0.73435,-0.010949,-0.28118,0.94873,-0.038886,0.28579,0.93277,-0.049431,-0.069059,-6e-05,0.016624,0.068407,0.000936,0.007739,-0.11841,-0.3516,0.015885,0.1097,-0.35125,0.017596,-0.12578,-0.6737,0.051087,0.12672,-0.67792,0.044457
49,0.009018,0.7174,0.004952,-0.14313,0.5132,0.0257,-0.24201,0.7403,-0.008801,0.15214,0.49564,0.014777,0.24952,0.73253,-0.013045,-0.28281,0.94767,-0.042041,0.28533,0.93142,-0.052308,-0.068989,-6e-05,0.020555,0.068709,0.000936,0.012678,-0.11832,-0.3533,0.015609,0.11002,-0.352,0.017327,-0.12506,-0.67842,0.050221,0.12579,-0.6822,0.043143
50,0.008255,0.71638,0.004192,-0.14389,0.51223,0.024504,-0.24297,0.73939,-0.01124,0.15189,0.49564,0.014751,0.24857,0.73057,-0.015683,-0.2845,0.94591,-0.046207,0.28513,0.92966,-0.055988,-0.069004,-6e-05,0.02486,0.068896,0.000936,0.017457,-0.11831,-0.35496,0.015311,0.1104,-0.35261,0.017106,-0.12438,-0.68312,0.049363,0.12502,-0.68564,0.042092
51,0.007467,0.71504,0.003148,-0.14465,0.51105,0.023083,-0.24391,0.7381,-0.014155,0.15157,0.49564,0.01443,0.2479,0.72802,-0.018858,-0.28629,0.94365,-0.05107,0.28512,0.92737,-0.060452,-0.069108,-0.000127,0.029855,0.068905,0.000936,0.022774,-0.11831,-0.35605,0.015003,0.11081,-0.35305,0.016983,-0.12389,-0.68704,0.048762,0.12435,-0.6888,0.041098
52,0.006652,0.71288,0.001612,-0.14546,0.50953,0.02153,-0.24481,0.73638,-0.017456,0.15125,0.49546,0.014028,0.24744,0.72544,-0.022316,-0.28798,0.941,-0.056526,0.28522,0.92412,-0.065517,-0.06922,-0.000445,0.035258,0.068791,0.000737,0.028251,-0.1183,-0.35706,0.014619,0.11126,-0.35334,0.016906,-0.12348,-0.69075,0.048229,0.12433,-0.68987,0.040423
53,0.005791,0.71025,-0.000239,-0.14616,0.50772,0.019793,-0.24549,0.7343,-0.021318,0.15093,0.49498,0.013566,0.24717,0.72272,-0.026443,-0.28946,0.9377,-0.063121,0.28535,0.9215,-0.071414,-0.069332,-0.00092,0.040638,0.068677,0.000308,0.033743,-0.11829,-0.35765,0.014162,0.11171,-0.35351,0.016778,-0.12312,-0.69445,0.047729,0.12435,-0.69081,0.03968
54,0.004966,0.70717,-0.002352,-0.14678,0.50572,0.017973,-0.24592,0.73177,-0.025629,0.1506,0.4941,0.012984,0.24706,0.71971,-0.031088,-0.29077,0.93404,-0.070024,0.28549,0.91827,-0.078439,-0.069525,-0.001603,0.045951,0.068563,-0.000401,0.039191,-0.11839,-0.35798,0.013498,0.11218,-0.35368,0.016623,-0.12312,-0.69565,0.047305,0.12437,-0.6917,0.038921
55,0.004123,0.70314,-0.004954,-0.1474,0.50319,0.016135,-0.24615,0.72731,-0.030331,0.15024,0.49228,0.012026,0.24671,0.71656,-0.036252,-0.29179,0.92954,-0.077593,0.28576,0.91485,-0.085885,-0.069883,-0.002944,0.051917,0.068443,-0.001823,0.04515,-0.11854,-0.35871,0.012913,0.11274,-0.35402,0.016399,-0.12311,-0.69648,0.046923,0.12437,-0.6926,0.038109
56,0.003221,0.69867,-0.007856,-0.14804,0.50011,0.014157,-0.24626,0.7218,-0.035312,0.14986,0.48937,0.010863,0.2466,0.71278,-0.041723,-0.29255,0.92447,-0.085874,0.28602,0.91119,-0.094557,-0.070341,-0.004854,0.057772,0.068328,-0.003873,0.05135,-0.11873,-0.35943,0.012308,0.11334,-0.3543,0.016048,-0.1231,-0.697,0.046528,0.12439,-0.69314,0.037353
57,0.002298,0.69369,-0.011119,-0.14817,0.4968,0.013074,-0.24615,0.7156,-0.040702,0.14935,0.48583,0.009578,0.24637,0.71007,-0.047225,-0.2931,0.919,-0.094542,0.28615,0.90621,-0.10544,-0.070885,-0.007172,0.063858,0.068103,-0.006306,0.05738,-0.11896,-0.36018,0.011699,0.11395,-0.35459,0.015604,-0.12333,-0.69725,0.04606,0.12454,-0.69351,0.036618
58,0.001164,0.68558,-0.016468,-0.14815,0.4892,0.0113,-0.24602,0.70517,-0.048651,0.14848,0.47811,0.007441,0.24617,0.70039,-0.053616,-0.29361,0.90991,-0.10843,0.28638,0.89726,-0.11732,-0.071649,-0.012708,0.072147,0.067812,-0.012041,0.065406,-0.11973,-0.36332,0.01011,0.11508,-0.3566,0.01413,-0.12379,-0.69782,0.044944,0.12465,-0.69403,0.035668
59,0.000518,0.67579,-0.022033,-0.14811,0.4802,0.009419,-0.24597,0.69343,-0.057318,0.1476,0.46966,0.005248,0.2463,0.68936,-0.059868,-0.29399,0.89998,-0.12299,0.28673,0.88363,-0.12906,-0.072463,-0.019208,0.080481,0.067504,-0.018589,0.073644,-0.12058,-0.36713,0.008239,0.11637,-0.35939,0.012168,-0.12427,-0.69845,0.0437,0.12485,-0.69464,0.034582
60,-0.000144,0.66524,-0.027512,-0.14808,0.47105,0.007575,-0.24579,0.68055,-0.065984,0.1468,0.46036,0.003078,0.24695,0.67692,-0.066125,-0.2942,0.88976,-0.13765,0.2872,0.86906,-0.14043,-0.073248,-0.026312,0.08835,0.067082,-0.025845,0.081519,-0.12158,-0.37175,0.006129,0.11779,-0.36281,0.009838,-0.12473,-0.69909,0.042409,0.12511,-0.69525,0.033365
61,-9.9e-05,0.65452,-0.033152,-0.14799,0.46189,0.005771,-0.24553,0.66694,-0.074755,0.14596,0.45061,0.00087,0.24759,0.6636,-0.072545,-0.2942,0.87859,-0.15355,0.28786,0.85384,-0.15111,-0.073995,-0.033913,0.095888,0.066609,-0.033706,0.089273,-0.12273,-0.37418,0.003763,0.11937,-0.36557,0.007202,-0.12518,-0.69981,0.04122,0.12514,-0.69585,0.031931
62,1.5e-05,0.63924,-0.038632,-0.14738,0.44608,0.002964,-0.24517,0.64981,-0.084623,0.1443,0.43522,-0.002189,0.2482,0.64761,-0.079768,-0.29385,0.86573,-0.1706,0.28867,0.83606,-0.16348,-0.074748,-0.045616,0.10507,0.066126,-0.045576,0.098551,-0.12438,-0.37687,0.00074,0.12115,-0.36837,0.004225,-0.12548,-0.70053,0.040182,0.12516,-0.69641,0.030607
63,0.00013,0.62263,-0.044162,-0.14669,0.43002,0.00017,-0.24475,0.63158,-0.094187,0.14261,0.41936,-0.005299,0.24883,0.63128,-0.087139,-0.2935,0.84732,-0.18739,0.28945,0.81777,-0.17516,-0.075575,-0.057762,0.11777,0.065663,-0.057921,0.11122,-0.12598,-0.37968,-0.002086,0.12298,-0.37118,0.001097,-0.12568,-0.70126,0.039319,0.12519,-0.69707,0.029537
64,0.00024,0.59969,-0.049454,-0.14408,0.40827,-0.002824,-0.24398,0.60804,-0.10307,0.14105,0.39734,-0.008096,0.24965,0.60915,-0.095973,-0.29314,0.82516,-0.20381,0.29021,0.79715,-0.1897,-0.07798,-0.073656,0.1309,0.064475,-0.074784,0.12537,-0.12869,-0.38281,-0.007756,0.12533,-0.37421,-0.004294,-0.12581,-0.70299,0.038449,0.12515,-0.69891,0.028535
65,0.000458,0.57687,-0.054324,-0.14164,0.38692,-0.005718,-0.2438,0.58522,-0.11176,0.13955,0.3763,-0.010656,0.25035,0.58737,-0.10449,-0.29255,0.79722,-0.21919,0.29095,0.77609,-0.20357,-0.078783,-0.089451,0.14363,0.063868,-0.091346,0.13882,-0.13137,-0.38668,-0.013434,0.12761,-0.37794,-0.009594,-0.12591,-0.70515,0.0377,0.12487,-0.70118,0.027674
66,0.000762,0.55341,-0.059867,-0.13911,0.36426,-0.00908,-0.24362,0.56104,-0.1206,0.13806,0.35442,-0.013677,0.25118,0.56425,-0.11328,-0.29194,0.76865,-0.23418,0.29169,0.75147,-0.2159,-0.079479,-0.10595,0.15615,0.063302,-0.10839,0.15203,-0.13408,-0.39132,-0.019112,0.12985,-0.38229,-0.014847,-0.12598,-0.70742,0.036984,0.12443,-0.70375,0.026881
67,0.001138,0.53288,-0.064098,-0.1366,0.34463,-0.011891,-0.24303,0.53847,-0.12684,0.13695,0.33431,-0.016235,0.25134,0.54617,-0.12118,-0.29142,0.74258,-0.24471,0.29233,0.73029,-0.2269,-0.079903,-0.12035,0.16645,0.063027,-0.12333,0.16303,-0.13623,-0.39337,-0.023936,0.13156,-0.38477,-0.019279,-0.12598,-0.70951,0.036984,0.12393,-0.70623,0.026406
68,0.001836,0.51041,-0.068348,-0.13389,0.32274,-0.014718,-0.2426,0.5143,-0.13395,0.13539,0.31143,-0.018869,0.25204,0.52518,-0.13005,-0.29082,0.71434,-0.25723,0.293,0.70894,-0.23974,-0.080228,-0.13769,0.17818,0.062772,-0.14087,0.1756,-0.13825,-0.39573,-0.028676,0.13317,-0.38716,-0.023614,-0.12598,-0.71186,0.036984,0.12332,-0.70883,0.026392
69,0.002609,0.48693,-0.072735,-0.13136,0.30069,-0.017597,-0.24235,0.48978,-0.14155,0.13384,0.28932,-0.021459,0.25274,0.50506,-0.13952,-0.28995,0.68551,-0.27044,0.29413,0.68725,-0.25318,-0.080517,-0.15494,0.18963,0.062532,-0.15823,0.18808,-0.14015,-0.39813,-0.033285,0.13468,-0.39017,-0.028054,-0.12598,-0.7142,0.036984,0.12267,-0.71162,0.026372
70,0.003414,0.45877,-0.077747,-0.12897,0.27235,-0.020937,-0.24206,0.46243,-0.15034,0.13217,0.26154,-0.02493,0.25334,0.47974,-0.14853,-0.28854,0.65396,-0.28595,0.29506,0.66238,-0.26939,-0.080772,-0.17537,0.20188,0.062271,-0.17871,0.20127,-0.14197,-0.40072,-0.037731,0.13603,-0.39336,-0.032409,-0.12581,-0.71654,0.037041,0.12205,-0.71446,0.026355
71,0.003955,0.43353,-0.082875,-0.1278,0.2487,-0.023547,-0.24139,0.43434,-0.15741,0.13106,0.2376,-0.027558,0.25397,0.45195,-0.15621,-0.28726,0.61978,-0.29922,0.2965,0.63563,-0.28314,-0.080994,-0.19344,0.21257,0.062031,-0.19679,0.21283,-0.14329,-0.40283,-0.041668,0.13722,-0.3967,-0.036832,-0.12545,-0.71917,0.037308,0.12123,-0.71787,0.026336
72,0.004405,0.40766,-0.088125,-0.12674,0.22284,-0.026366,-0.24087,0.40559,-0.16464,0.12996,0.213,-0.030531,0.2547,0.42297,-0.16327,-0.28606,0.58966,-0.31265,0.29805,0.60735,-0.29702,-0.081129,-0.21242,0.21945,0.061963,-0.21537,0.22069,-0.14458,-0.40421,-0.045784,0.13832,-0.39961,-0.041226,-0.1251,-0.72184,0.037697,0.12045,-0.72132,0.026509
73,0.004542,0.38692,-0.093285,-0.12668,0.20257,-0.02907,-0.24053,0.38108,-0.17226,0.12891,0.19543,-0.033441,0.25516,0.39611,-0.16826,-0.28513,0.56019,-0.32551,0.29911,0.57733,-0.30733,-0.081185,-0.22808,0.22501,0.062027,-0.22955,0.22621,-0.1448,-0.40519,-0.047015,0.13881,-0.40185,-0.043386,-0.12473,-0.72358,0.038027,0.11987,-0.72367,0.026959
