FrameNo, head_x,head_y,head_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_elbow_x,right_elbow_y,right_elbow_z,left_hand_x,left_hand_y,left_hand_z,right_hand_x,right_hand_y,right_hand_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_foot_x,left_foot_y,left_foot_z,right_foot_x,right_foot_y,right_foot_z
41,0.028162,0.76028,-0.053635,-0.13406,0.54246,-0.061213,-0.25459,0.77057,-0.11165,0.17814,0.5312,-0.041015,0.28887,0.77092,-0.068851,-0.31558,0.9608,-0.15314,0.33756,0.95801,-0.10165,-0.053141,0.039308,-0.045218,0.082288,0.039613,-0.039027,-0.11082,-0.30445,-0.027272,0.12339,-0.30249,0.002765,-0.10683,-0.63565,-0.001778,0.12679,-0.63499,0.01484
42,0.028877,0.76059,-0.054708,-0.13359,0.54496,-0.060055,-0.25306,0.77554,-0.10546,0.17768,0.53206,-0.041061,0.28552,0.77388,-0.064175,-0.31272,0.96682,-0.14136,0.33254,0.96266,-0.092178,-0.052631,0.040802,-0.046168,0.08273,0.041039,-0.039838,-0.11027,-0.30297,-0.02803,0.12348,-0.30108,0.00213,-0.10643,-0.63567,-0.002069,0.12629,-0.63404,0.014153
43,0.029494,0.7608,-0.055461,-0.13326,0.54688,-0.058858,-0.2517,0.77791,-0.099897,0.17747,0.53268,-0.041053,0.28329,0.77532,-0.0602,-0.31012,0.97229,-0.1313,0.32845,0.966,-0.084828,-0.052288,0.041909,-0.046783,0.083031,0.042144,-0.040482,-0.10985,-0.3019,-0.028621,0.12358,-0.29999,0.001629,-0.1061,-0.63456,-0.002364,0.12619,-0.6332,0.013587
44,0.030042,0.76098,-0.056002,-0.133,0.54848,-0.057713,-0.25048,0.78012,-0.094618,0.17733,0.53319,-0.040956,0.28118,0.77649,-0.056566,-0.30754,0.9774,-0.12192,0.32498,0.96886,-0.078746,-0.051965,0.0429,-0.047288,0.083314,0.043145,-0.041052,-0.10946,-0.30095,-0.029144,0.12364,-0.29902,0.001172,-0.10575,-0.63357,-0.00259,0.12618,-0.63245,0.013026
45,0.030449,0.76113,-0.056174,-0.13278,0.54996,-0.056578,-0.24954,0.7818,-0.090204,0.17724,0.53361,-0.040846,0.27968,0.77746,-0.053766,-0.30524,0.9815,-0.11431,0.32251,0.97139,-0.07413,-0.051677,0.043797,-0.047614,0.083541,0.044048,-0.04144,-0.10915,-0.30008,-0.029519,0.12368,-0.29821,0.000872,-0.10547,-0.6328,-0.002794,0.12606,-0.63179,0.012462
46,0.030794,0.76119,-0.056229,-0.13259,0.55137,-0.055449,-0.24865,0.78334,-0.086229,0.17722,0.53383,-0.04065,0.27833,0.77833,-0.05119,-0.3032,0.98538,-0.10751,0.3207,0.97359,-0.070286,-0.051437,0.044617,-0.047822,0.08369,0.044845,-0.041651,-0.10889,-0.2993,-0.02982,0.12373,-0.29745,0.000629,-0.10538,-0.63213,-0.002955,0.12564,-0.63182,0.011977
47,0.031091,0.76124,-0.056199,-0.13243,0.55269,-0.054352,-0.24783,0.78478,-0.082483,0.17727,0.53389,-0.040346,0.27722,0.77908,-0.048903,-0.30139,0.98893,-0.10154,0.31919,0.97562,-0.06672,-0.05123,0.045307,-0.047932,0.083831,0.045545,-0.041801,-0.10866,-0.29865,-0.03004,0.12377,-0.29678,0.000432,-0.10533,-0.63207,-0.003052,0.12553,-0.63188,0.011836
48,0.031278,0.76129,-0.056181,-0.13236,0.55291,-0.053813,-0.24736,0.78556,-0.080073,0.17728,0.53389,-0.040163,0.27642,0.77908,-0.047466,-0.30015,0.99066,-0.098467,0.31892,0.97609,-0.065145,-0.05121,0.045418,-0.04793,0.083848,0.045703,-0.041799,-0.10859,-0.29859,-0.030033,0.1238,-0.29664,0.000434,-0.10505,-0.63219,-0.00328,0.12553,-0.63175,0.011836
49,0.031445,0.76133,-0.056164,-0.13231,0.55299,-0.053358,-0.24704,0.78621,-0.077977,0.17726,0.53389,-0.039955,0.27584,0.77908,-0.046187,-0.29919,0.99202,-0.095964,0.31878,0.97672,-0.063675,-0.05119,0.045493,-0.047928,0.083861,0.045803,-0.041798,-0.10853,-0.29856,-0.030027,0.12382,-0.29655,0.000437,-0.10493,-0.63218,-0.003376,0.12554,-0.63167,0.011752
50,0.031564,0.76135,-0.056095,-0.13225,0.55299,-0.053006,-0.24678,0.78666,-0.076369,0.17724,0.53389,-0.039749,0.2754,0.77908,-0.045035,-0.29842,0.993,-0.093956,0.31865,0.97741,-0.062429,-0.051171,0.04551,-0.047927,0.083879,0.04585,-0.041796,-0.10848,-0.29856,-0.030021,0.12386,-0.29652,0.00044,-0.10487,-0.63218,-0.003399,0.12555,-0.63165,0.011653
51,0.031616,0.76138,-0.055722,-0.13226,0.55299,-0.052905,-0.24672,0.78697,-0.075246,0.17758,0.53274,-0.039499,0.27527,0.77835,-0.044232,-0.298,0.99365,-0.092534,0.31857,0.97791,-0.061582,-0.051173,0.04551,-0.04771,0.083878,0.04585,-0.041679,-0.10844,-0.29856,-0.029974,0.12394,-0.29652,0.00047,-0.10487,-0.63218,-0.003399,0.12568,-0.63165,0.011588
52,0.031653,0.76138,-0.055265,-0.13226,0.55299,-0.052855,-0.24675,0.78722,-0.07427,0.17805,0.53154,-0.039225,0.2752,0.77752,-0.043477,-0.2978,0.99415,-0.091522,0.31851,0.97845,-0.060824,-0.051176,0.04551,-0.04746,0.083867,0.04585,-0.041515,-0.10842,-0.29856,-0.0299,0.12403,-0.29652,0.000535,-0.10488,-0.63218,-0.003399,0.12582,-0.63165,0.011533
53,0.031653,0.76138,-0.054771,-0.13227,0.5529,-0.052795,-0.24682,0.78735,-0.073373,0.17847,0.53085,-0.038958,0.27513,0.77693,-0.042776,-0.2978,0.9945,-0.090686,0.31872,0.979,-0.060083,-0.051179,0.04551,-0.047188,0.083855,0.04585,-0.04134,-0.10839,-0.29858,-0.029802,0.12414,-0.29652,0.000616,-0.10488,-0.63208,-0.003399,0.12596,-0.63165,0.011461
54,0.031602,0.76138,-0.054253,-0.13228,0.55262,-0.052727,-0.24691,0.78738,-0.072449,0.17879,0.53038,-0.038672,0.27506,0.77649,-0.042111,-0.29787,0.99457,-0.090058,0.31925,0.97957,-0.059333,-0.051188,0.045406,-0.046858,0.083864,0.045765,-0.041159,-0.10837,-0.29872,-0.029654,0.12427,-0.2966,0.000741,-0.10468,-0.63222,-0.003463,0.12608,-0.63175,0.01139
