FrameNo, head_x,head_y,head_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_elbow_x,right_elbow_y,right_elbow_z,left_hand_x,left_hand_y,left_hand_z,right_hand_x,right_hand_y,right_hand_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_foot_x,left_foot_y,left_foot_z,right_foot_x,right_foot_y,right_foot_z
68,0.061834,0.25346,-0.30844,-0.1176,0.16955,-0.20303,-0.22485,0.079217,-0.35752,0.12771,0.17464,-0.20666,0.19442,0.055674,-0.3898,-0.25941,-0.11224,-0.47083,0.22862,-0.14279,-0.4882,-0.060205,-0.013741,0.23712,0.098847,-0.009861,0.23582,-0.10515,-0.32072,0.077792,0.13633,-0.28849,0.073129,-0.11702,-0.65789,0.036569,0.14512,-0.63596,0.009307
69,0.066011,0.22306,-0.30938,-0.12441,0.15919,-0.21277,-0.2162,0.035383,-0.34943,0.1273,0.16084,-0.212,0.18831,0.033115,-0.38959,-0.25001,-0.13688,-0.46796,0.22088,-0.16377,-0.48792,-0.060992,-0.030813,0.2454,0.10281,-0.030617,0.24483,-0.10409,-0.3397,0.07553,0.13643,-0.28468,0.067545,-0.11721,-0.66436,0.031144,0.14397,-0.6362,0.001462
70,0.072113,0.1942,-0.30992,-0.13279,0.14694,-0.22203,-0.20721,-0.006973,-0.33709,0.12544,0.14804,-0.21747,0.18469,0.00672,-0.37901,-0.23847,-0.16379,-0.46784,0.21271,-0.18014,-0.4859,-0.064413,-0.051916,0.25133,0.10397,-0.055965,0.25132,-0.10264,-0.35858,0.073128,0.13668,-0.284,0.058131,-0.11744,-0.66761,0.024639,0.14248,-0.63641,-0.004896
71,0.068853,0.16564,-0.30289,-0.14182,0.13743,-0.22605,-0.19967,-0.048384,-0.32676,0.11739,0.13794,-0.21834,0.18077,-0.019045,-0.36758,-0.22008,-0.1933,-0.46625,0.20386,-0.18856,-0.48558,-0.065994,-0.07207,0.25723,0.10163,-0.083425,0.25273,-0.10121,-0.37865,0.070818,0.13505,-0.28793,0.047663,-0.11847,-0.67085,0.001602,0.14113,-0.64092,-0.006273
72,0.07001,0.13762,-0.30266,-0.1422,0.12995,-0.23692,-0.19285,-0.087641,-0.31526,0.11711,0.12859,-0.22606,0.18067,-0.043325,-0.35801,-0.19177,-0.21353,-0.46556,0.1807,-0.19121,-0.48473,-0.069985,-0.089259,0.25747,0.099309,-0.10474,0.25324,-0.099887,-0.39439,0.067733,0.13247,-0.28493,0.036154,-0.1206,-0.6751,-0.03061,0.14068,-0.63166,-0.022286
73,0.075987,0.11135,-0.2879,-0.13268,0.10626,-0.21393,-0.18959,-0.11544,-0.29871,0.12989,0.10341,-0.20007,0.17893,-0.06492,-0.33953,-0.16422,-0.22068,-0.46437,0.16012,-0.19418,-0.47659,-0.067125,-0.13511,0.25803,0.10562,-0.14934,0.25316,-0.098693,-0.41361,0.063922,0.1302,-0.28993,0.027423,-0.12235,-0.67813,-0.061173,0.14106,-0.625,-0.045738
74,0.076174,0.08687,-0.28264,-0.14039,0.10104,-0.21886,-0.18236,-0.14144,-0.28427,0.12615,0.097957,-0.20197,0.17471,-0.084165,-0.32855,-0.15309,-0.25062,-0.45132,0.13654,-0.19896,-0.47581,-0.070388,-0.15787,0.25641,0.10417,-0.17244,0.25032,-0.097012,-0.42751,0.057919,0.12745,-0.29399,0.017262,-0.12367,-0.67924,-0.090573,0.14143,-0.61757,-0.07114
75,0.074461,0.063085,-0.27511,-0.15074,0.093311,-0.22195,-0.17419,-0.1627,-0.27514,0.11977,0.092231,-0.20203,0.16972,-0.10279,-0.31815,-0.14147,-0.28065,-0.43753,0.11342,-0.20349,-0.47716,-0.070758,-0.17395,0.2527,0.10347,-0.18753,0.24773,-0.095161,-0.44422,0.05557,0.12358,-0.29399,0.006762,-0.12521,-0.68261,-0.12202,0.1405,-0.60785,-0.096003
76,0.071473,0.047543,-0.26655,-0.15959,0.089196,-0.21768,-0.16842,-0.1704,-0.26603,0.11285,0.088554,-0.19995,0.1651,-0.11865,-0.30753,-0.1313,-0.30911,-0.41316,0.096199,-0.20356,-0.47552,-0.074223,-0.18535,0.24928,0.097988,-0.19713,0.24524,-0.093603,-0.4574,0.055514,0.11832,-0.28915,-0.004748,-0.12655,-0.68583,-0.15327,0.1391,-0.59567,-0.12158
77,0.068975,0.041461,-0.26377,-0.16687,0.087196,-0.21449,-0.16601,-0.17632,-0.2646,0.10737,0.086553,-0.1991,0.16239,-0.1344,-0.29844,-0.12481,-0.33691,-0.38639,0.077659,-0.1975,-0.48105,-0.075292,-0.19153,0.24592,0.096091,-0.20284,0.24126,-0.091782,-0.46717,0.054288,0.11266,-0.28273,-0.015527,-0.12763,-0.68777,-0.18116,0.1376,-0.58228,-0.14651
