FrameNo, head_x,head_y,head_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_elbow_x,right_elbow_y,right_elbow_z,left_hand_x,left_hand_y,left_hand_z,right_hand_x,right_hand_y,right_hand_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_foot_x,left_foot_y,left_foot_z,right_foot_x,right_foot_y,right_foot_z
93,-0.036773,0.85711,-0.20597,-0.18562,0.59195,-0.25709,-0.25413,0.52947,-0.44068,0.13615,0.60312,-0.25187,0.23123,0.54977,-0.42347,-0.22137,0.49946,-0.65065,0.25291,0.5319,-0.62581,-0.076161,0.092288,-0.26647,0.08071,0.0982,-0.25902,-0.129,-0.29364,-0.30506,0.13562,-0.30082,-0.27389,-0.16806,-0.7213,-0.27297,0.16904,-0.72938,-0.24591
94,-0.03677,0.85711,-0.20555,-0.18326,0.59389,-0.25723,-0.2571,0.56834,-0.44922,0.13505,0.60732,-0.25071,0.23119,0.58918,-0.42924,-0.22155,0.57888,-0.65614,0.24978,0.61723,-0.62807,-0.076288,0.09351,-0.26638,0.080611,0.099662,-0.25865,-0.12899,-0.29259,-0.30451,0.13607,-0.29975,-0.2733,-0.16781,-0.72039,-0.2729,0.16927,-0.72844,-0.24599
95,-0.03677,0.85711,-0.20555,-0.1811,0.59677,-0.25733,-0.2593,0.60669,-0.45322,0.13422,0.61206,-0.25005,0.23117,0.63023,-0.43211,-0.22217,0.65486,-0.65614,0.24518,0.70049,-0.62804,-0.076392,0.095347,-0.26638,0.080484,0.10162,-0.25865,-0.12899,-0.29151,-0.30429,0.13652,-0.29824,-0.27288,-0.16753,-0.71943,-0.27291,0.16952,-0.72708,-0.24608
96,-0.036467,0.85733,-0.20555,-0.17928,0.60094,-0.25744,-0.26107,0.64488,-0.45321,0.13357,0.61734,-0.24991,0.23117,0.67011,-0.43211,-0.22273,0.73057,-0.65613,0.23853,0.77646,-0.62799,-0.076505,0.097608,-0.26638,0.080307,0.10401,-0.25865,-0.12898,-0.29032,-0.30429,0.13697,-0.29634,-0.27267,-0.16713,-0.71835,-0.27291,0.16981,-0.72529,-0.24625
97,-0.035951,0.85785,-0.20555,-0.17822,0.60605,-0.25746,-0.26216,0.67968,-0.4532,0.13314,0.62333,-0.24991,0.23106,0.70951,-0.43211,-0.2237,0.80098,-0.65612,0.23146,0.84777,-0.62794,-0.076544,0.10064,-0.26638,0.080138,0.10695,-0.25865,-0.12876,-0.28831,-0.30429,0.1373,-0.29425,-0.27267,-0.16668,-0.71643,-0.27291,0.17012,-0.72332,-0.24643
98,-0.035263,0.85864,-0.20595,-0.1782,0.61194,-0.25753,-0.26293,0.7142,-0.45319,0.13285,0.63017,-0.24991,0.23058,0.74388,-0.43211,-0.22646,0.87277,-0.65161,0.22464,0.91408,-0.61904,-0.076471,0.10425,-0.26697,0.080089,0.11043,-0.25901,-0.12848,-0.28625,-0.3043,0.13763,-0.2921,-0.27267,-0.16629,-0.7144,-0.273,0.17039,-0.72126,-0.24667
99,-0.034466,0.85977,-0.20716,-0.17818,0.61863,-0.25758,-0.26292,0.75015,-0.45252,0.13253,0.63762,-0.2499,0.2289,0.77688,-0.43056,-0.22863,0.93273,-0.63873,0.21758,0.97347,-0.60928,-0.076336,0.1086,-0.26793,0.080075,0.11453,-0.25985,-0.12811,-0.28382,-0.30434,0.13786,-0.29036,-0.27268,-0.16597,-0.71197,-0.27317,0.17056,-0.71955,-0.24695
100,-0.033724,0.8614,-0.20921,-0.17816,0.62482,-0.25794,-0.26288,0.77857,-0.44604,0.13215,0.64503,-0.25019,0.226,0.8052,-0.42658,-0.22853,0.98061,-0.62385,0.2117,1.022,-0.59341,-0.076236,0.11322,-0.26934,0.080027,0.11887,-0.26114,-0.12773,-0.28086,-0.30464,0.13799,-0.28858,-0.27271,-0.16578,-0.70902,-0.27339,0.17056,-0.71778,-0.24719
101,-0.032987,0.86322,-0.21191,-0.17815,0.63188,-0.25898,-0.26283,0.80228,-0.43938,0.13174,0.652,-0.25086,0.2221,0.82921,-0.41951,-0.2284,1.0208,-0.60719,0.20737,1.0611,-0.57331,-0.076193,0.11801,-0.271,0.079882,0.12352,-0.26277,-0.12739,-0.27852,-0.30506,0.13802,-0.28705,-0.27284,-0.16558,-0.70664,-0.27402,0.17056,-0.71625,-0.24742
102,-0.032346,0.8651,-0.21526,-0.17815,0.63832,-0.26011,-0.26189,0.82302,-0.43199,0.13132,0.65813,-0.25206,0.21796,0.84801,-0.41148,-0.23052,1.0532,-0.58055,0.20391,1.093,-0.54863,-0.076188,0.12278,-0.27308,0.079715,0.12818,-0.26469,-0.12704,-0.27624,-0.3056,0.13802,-0.28563,-0.27324,-0.16542,-0.70441,-0.27461,0.17056,-0.71483,-0.24762
103,-0.031818,0.86698,-0.21899,-0.17836,0.64396,-0.26139,-0.26095,0.83776,-0.41929,0.13083,0.66437,-0.25399,0.21378,0.86424,-0.39909,-0.23254,1.0776,-0.5561,0.20189,1.1166,-0.52279,-0.076207,0.12765,-0.27564,0.079445,0.13296,-0.26695,-0.1268,-0.27405,-0.30618,0.13802,-0.28463,-0.27379,-0.16538,-0.70224,-0.27517,0.17041,-0.71381,-0.24782
104,-0.031435,0.86885,-0.22271,-0.17864,0.64878,-0.26266,-0.25982,0.85023,-0.40833,0.13034,0.66991,-0.25606,0.21038,0.87665,-0.38916,-0.23452,1.0992,-0.53583,0.20058,1.1349,-0.50074,-0.076246,0.132,-0.27829,0.079103,0.13726,-0.26915,-0.1266,-0.27181,-0.30681,0.13802,-0.28405,-0.27447,-0.16536,-0.70004,-0.27575,0.16986,-0.71319,-0.24803
105,-0.03119,0.87059,-0.22617,-0.17889,0.6526,-0.26341,-0.25843,0.86056,-0.39792,0.12987,0.67497,-0.2579,0.20744,0.8874,-0.38058,-0.23655,1.1139,-0.5163,0.20002,1.1497,-0.48235,-0.076324,0.13594,-0.2808,0.078712,0.14114,-0.27125,-0.12645,-0.26959,-0.30752,0.13801,-0.28405,-0.27506,-0.1653,-0.69781,-0.27631,0.16931,-0.71319,-0.24806
106,-0.031052,0.8721,-0.22932,-0.17917,0.65669,-0.26401,-0.25705,0.86774,-0.3886,0.12938,0.67968,-0.25957,0.20517,0.89581,-0.37391,-0.2386,1.1243,-0.49845,0.1998,1.1613,-0.46702,-0.0764,0.13957,-0.28319,0.078336,0.14476,-0.2733,-0.12646,-0.26803,-0.30821,0.13794,-0.28405,-0.27567,-0.16509,-0.69627,-0.27691,0.16889,-0.71319,-0.24812
107,-0.030987,0.87383,-0.23228,-0.17939,0.65989,-0.26461,-0.25566,0.87363,-0.38015,0.12893,0.68405,-0.26096,0.20315,0.90299,-0.3682,-0.24003,1.1329,-0.48376,0.19988,1.1705,-0.45482,-0.07648,0.14284,-0.28545,0.07797,0.14808,-0.27515,-0.12646,-0.26638,-0.30893,0.13787,-0.28405,-0.27633,-0.16489,-0.69463,-0.27742,0.16858,-0.71319,-0.24821
108,-0.030941,0.87526,-0.23494,-0.1796,0.66257,-0.26514,-0.25438,0.87801,-0.37345,0.12864,0.6877,-0.26217,0.20145,0.90811,-0.36378,-0.24173,1.1392,-0.47257,0.19996,1.1774,-0.44476,-0.076556,0.14556,-0.28762,0.077642,0.15095,-0.27693,-0.12647,-0.2649,-0.30976,0.13779,-0.28426,-0.27718,-0.16475,-0.69314,-0.27796,0.16827,-0.71332,-0.2483
109,-0.030925,0.87638,-0.23718,-0.17979,0.66498,-0.26565,-0.25329,0.88236,-0.36804,0.12844,0.6908,-0.2632,0.20002,0.91194,-0.36017,-0.24301,1.1451,-0.46346,0.2,1.1823,-0.43711,-0.076614,0.14783,-0.28954,0.077318,0.15341,-0.27846,-0.12649,-0.26388,-0.31047,0.13771,-0.28456,-0.27793,-0.16475,-0.69314,-0.27846,0.16806,-0.71354,-0.24838
110,-0.030898,0.87752,-0.23913,-0.17993,0.66726,-0.26605,-0.25247,0.88587,-0.36384,0.12828,0.69382,-0.26415,0.19883,0.91496,-0.35739,-0.24383,1.1494,-0.45728,0.20008,1.1862,-0.43082,-0.07668,0.14988,-0.29135,0.077044,0.15552,-0.27982,-0.12651,-0.26299,-0.3112,0.13763,-0.28483,-0.27877,-0.16476,-0.69314,-0.27893,0.16779,-0.71373,-0.24849
111,-0.030927,0.87863,-0.24066,-0.17986,0.66821,-0.26642,-0.25183,0.88909,-0.3607,0.12815,0.69632,-0.26496,0.19793,0.91704,-0.35525,-0.24434,1.1537,-0.45289,0.20051,1.1889,-0.4261,-0.076725,0.15176,-0.2927,0.076722,0.15732,-0.28085,-0.1266,-0.2621,-0.31199,0.13755,-0.28528,-0.27958,-0.16476,-0.69314,-0.27941,0.16748,-0.71409,-0.24871
112,-0.030949,0.87972,-0.24194,-0.17979,0.66852,-0.26675,-0.25129,0.89181,-0.35859,0.12808,0.69738,-0.26543,0.1973,0.91871,-0.35367,-0.24465,1.1571,-0.45014,0.20123,1.1909,-0.42281,-0.076799,0.15301,-0.2935,0.076405,0.15841,-0.28137,-0.12677,-0.26121,-0.31279,0.13747,-0.28598,-0.28036,-0.16565,-0.69655,-0.28098,0.16722,-0.71466,-0.24895
113,-0.03103,0.88271,-0.2433,-0.17966,0.66852,-0.26702,-0.2509,0.89408,-0.35745,0.12801,0.69838,-0.26587,0.19679,0.92022,-0.35268,-0.24469,1.1597,-0.44941,0.20217,1.1926,-0.42078,-0.076872,0.15413,-0.29386,0.076179,0.15939,-0.28173,-0.12689,-0.26121,-0.31362,0.13734,-0.28664,-0.28123,-0.16654,-0.70016,-0.28247,0.16722,-0.71527,-0.24927
