FrameNo,head_x,head_y,head_confidence,left_shoulder_x,left_shoulder_y,left_shoulder_confidence,right_shoulder_x,right_shoulder_y,right_shoulder_confidence,left_elbow_x,left_elbow_y,left_elbow_confidence,right_elbow_x,right_elbow_y,right_elbow_confidence,left_hand_x,left_hand_y,left_hand_confidence,right_hand_x,right_hand_y,right_hand_confidence,left_hip_x,left_hip_y,left_hip_confidence,right_hip_x,right_hip_y,right_hip_confidence,left_knee_x,left_knee_y,left_knee_confidence,right_knee_x,right_knee_y,right_knee_confidence,left_foot_x,left_foot_y,left_foot_confidence,right_foot_x,right_foot_y,right_foot_confidence
0,1010,343,0.7316717505455017,1068,386,0.5102258920669556,949,391,0.6647912263870239,1122,442,0.3459044396877289,903,440,0.4293479919433594,1099,481,0.4364665746688843,893,469,0.31126394867897034,1050,517,0.569683313369751,960,515,0.5511195063591003,1049,615,0.6256731152534485,951,614,0.4434589743614197,1053,704,0.388079434633255,948,714,0.35263729095458984
1,1011,342,0.7386472225189209,1069,386,0.5116346478462219,952,392,0.6627187132835388,1121,444,0.382041335105896,906,441,0.42963147163391113,1096,483,0.4520006775856018,894,471,0.3185268044471741,1048,518,0.5512593984603882,959,516,0.5179207921028137,1047,614,0.6029396057128906,965,613,0.5807101726531982,1051,703,0.3778318762779236,946,715,0.359986811876297
2,1010,342,0.7169914841651917,1067,385,0.4897998571395874,948,392,0.6548669934272766,1123,443,0.38847172260284424,903,443,0.423890084028244,1098,487,0.4378719627857208,889,466,0.2978671193122864,1048,518,0.5407660007476807,960,516,0.5028785467147827,1051,613,0.6215745806694031,951,614,0.3969467282295227,1055,702,0.4054276943206787,947,715,0.3630513548851013
3,1007,342,0.6928011775016785,1065,386,0.47348785400390625,943,392,0.6719980239868164,1118,443,0.4100702702999115,898,443,0.4402049779891968,1123,498,0.566063404083252,885,474,0.34987759590148926,1046,516,0.5338485240936279,958,516,0.49380987882614136,1053,618,0.6470077633857727,969,618,0.539581835269928,1052,708,0.40279000997543335,946,717,0.3720107078552246
4,1009,343,0.7140023708343506,1065,387,0.48030683398246765,945,390,0.6628405451774597,1116,443,0.41331589221954346,901,440,0.44925832748413086,1120,494,0.4228828251361847,878,479,0.3801683187484741,1045,517,0.5756224393844604,954,516,0.508547306060791,1054,622,0.6609320044517517,970,623,0.5385870933532715,1052,710,0.4032963216304779,946,720,0.357378214597702
5,1009,343,0.7072615623474121,1067,389,0.48171985149383545,946,390,0.678260862827301,1120,442,0.3221878707408905,899,442,0.4276967942714691,1133,498,0.5565040111541748,869,484,0.4823603928089142,1044,518,0.5542375445365906,952,517,0.4889563024044037,1054,622,0.6543455719947815,964,623,0.5831833481788635,1052,709,0.40441787242889404,945,717,0.37539350986480713
6,1008,343,0.695033609867096,1073,390,0.5280362367630005,949,392,0.6715139746665955,1129,450,0.3636157214641571,895,441,0.40223583579063416,1154,499,0.510281503200531,860,489,0.4228508770465851,1048,515,0.5331634283065796,956,517,0.504185676574707,1057,621,0.6736652255058289,964,619,0.6043989658355713,1056,705,0.3909943997859955,946,712,0.4067922830581665
7,1006,344,0.6844493746757507,1070,389,0.5403256416320801,949,394,0.7029576301574707,1135,446,0.3639785647392273,893,443,0.3835139274597168,1169,489,0.6208570599555969,872,492,0.5018832683563232,1053,518,0.561943531036377,955,517,0.4972018599510193,1058,619,0.7004144191741943,967,617,0.6224012970924377,1057,707,0.40913695096969604,950,716,0.4158766269683838
8,1005,345,0.6758050918579102,1066,386,0.5388752818107605,953,394,0.674792468547821,1132,441,0.37604841589927673,886,438,0.3423682451248169,1177,465,0.6147161722183228,841,466,0.38974878191947937,1048,512,0.6194006204605103,954,513,0.519495964050293,1045,615,0.664263904094696,961,610,0.6411166787147522,1051,708,0.4175914525985718,945,715,0.4255949854850769
9,1008,348,0.6806907653808594,1064,384,0.5619436502456665,957,396,0.6725459694862366,1150,429,0.3600775897502899,885,434,0.3434544801712036,1203,440,0.5620599389076233,827,465,0.6814306378364563,1041,512,0.6281673908233643,954,514,0.5499157309532166,1038,618,0.6812388300895691,960,614,0.6650317311286926,1046,710,0.4164489209651947,945,715,0.4472860097885132
10,1007,347,0.6710832118988037,1062,380,0.4576522707939148,952,391,0.6343268156051636,1144,417,0.401263564825058,873,424,0.29539167881011963,1200,421,0.6626371145248413,790,441,0.48123520612716675,1037,511,0.6027015447616577,950,513,0.532843828201294,1033,619,0.6703076362609863,957,612,0.6684136986732483,1044,711,0.43105438351631165,942,715,0.4702453017234802
