FrameNo,head_x,head_y,head_confidence,left_shoulder_x,left_shoulder_y,left_shoulder_confidence,right_shoulder_x,right_shoulder_y,right_shoulder_confidence,left_elbow_x,left_elbow_y,left_elbow_confidence,right_elbow_x,right_elbow_y,right_elbow_confidence,left_hand_x,left_hand_y,left_hand_confidence,right_hand_x,right_hand_y,right_hand_confidence,left_hip_x,left_hip_y,left_hip_confidence,right_hip_x,right_hip_y,right_hip_confidence,left_knee_x,left_knee_y,left_knee_confidence,right_knee_x,right_knee_y,right_knee_confidence,left_foot_x,left_foot_y,left_foot_confidence,right_foot_x,right_foot_y,right_foot_confidence
0,1011,346,0.6519918441772461,1078,381,0.658189594745636,918,381,0.5339308381080627,1166,349,0.35235077142715454,820,343,0.4106583595275879,1242,276,0.7542214393615723,761,282,0.695282518863678,1032,513,0.6734493374824524,945,517,0.6248677968978882,1012,616,0.5830718874931335,946,618,0.6814139485359192,1045,707,0.5261892676353455,933,714,0.5736785531044006
1,1005,338,0.5767910480499268,1080,379,0.6166364550590515,932,379,0.4446044862270355,1169,330,0.31416580080986023,842,343,0.457427978515625,1231,272,0.7691540718078613,765,283,0.696572482585907,1045,515,0.5412752628326416,953,516,0.5537105798721313,1021,614,0.5063028931617737,945,613,0.6229855418205261,1044,709,0.45549383759498596,941,716,0.49667900800704956
2,1003,336,0.5012245774269104,1076,377,0.6061959266662598,945,381,0.4506790041923523,1162,334,0.35289400815963745,852,346,0.5287522077560425,1215,271,0.7963205575942993,778,279,0.5949480533599854,1025,512,0.33655914664268494,953,516,0.5368241667747498,1022,615,0.5256321430206299,943,613,0.6589194536209106,1042,708,0.45650747418403625,941,715,0.4965595006942749
3,1005,338,0.555483341217041,1079,381,0.5976665019989014,935,378,0.4317561686038971,1157,341,0.4982163906097412,856,346,0.48967376351356506,1210,255,0.7151960730552673,771,267,0.7035863995552063,1025,520,0.5394853949546814,953,524,0.6867021322250366,1033,621,0.6378147006034851,960,620,0.700563371181488,1044,709,0.5015648007392883,949,715,0.530474841594696
4,1007,335,0.5040340423583984,1080,377,0.5860941410064697,934,377,0.4176757037639618,1159,321,0.4525824189186096,861,344,0.4725247025489807,1200,237,0.5054666996002197,777,257,0.6376694440841675,1027,521,0.6101490259170532,951,524,0.7316721081733704,1034,624,0.6105624437332153,956,623,0.7182448506355286,1046,711,0.531090259552002,948,717,0.5635645389556885
5,1012,329,0.4116646647453308,1076,373,0.583132266998291,941,378,0.5397104024887085,1149,315,0.4929070472717285,881,325,0.33048707246780396,1186,235,0.6392613053321838,781,249,0.353045254945755,1024,518,0.520361065864563,945,518,0.7035244703292847,1030,621,0.6833577752113342,946,623,0.7211049199104309,1038,714,0.4765969514846802,944,718,0.5529449582099915
6,1010,327,0.566997766494751,1077,372,0.5841695070266724,935,377,0.5592033267021179,1146,313,0.5442492961883545,886,326,0.34446221590042114,1184,234,0.6497703194618225,813,245,0.5200909376144409,1036,516,0.608998715877533,942,516,0.6649166941642761,1012,620,0.6968675851821899,942,621,0.7044880390167236,1029,714,0.4549919068813324,940,717,0.5864092111587524
7,1005,322,0.5157321095466614,1075,369,0.586861789226532,940,372,0.6163727045059204,1140,305,0.4568529427051544,889,295,0.26112937927246094,1169,231,0.6388773918151855,848,241,0.3566502034664154,1037,516,0.6812151670455933,945,512,0.5749343037605286,1009,618,0.6934433579444885,942,620,0.7024931311607361,1020,710,0.5385857224464417,942,715,0.5565966963768005
8,1002,322,0.5495165586471558,1066,364,0.5784406661987305,942,368,0.6053134799003601,1137,313,0.5583186149597168,917,317,0.27304208278656006,1157,233,0.46643906831741333,855,243,0.45983850955963135,1034,512,0.7202813029289246,948,511,0.6807830333709717,996,616,0.656157374382019,946,618,0.7330344319343567,1014,710,0.5304233431816101,942,715,0.5625412464141846
9,1005,321,0.5878193378448486,1067,360,0.5735623240470886,946,364,0.5485268235206604,1138,304,0.431251585483551,925,316,0.21993356943130493,1154,218,0.3106510043144226,858,234,0.3078157603740692,1035,511,0.7272903919219971,947,509,0.7134483456611633,1000,616,0.6773436665534973,947,618,0.731825053691864,1014,709,0.5102817416191101,943,714,0.5572165250778198
10,1004,320,0.5789999961853027,1064,358,0.5781246423721313,942,364,0.5813462734222412,1134,310,0.4599734842777252,921,317,0.28453999757766724,1155,227,0.30782774090766907,865,239,0.2682710587978363,1033,511,0.7340376377105713,945,510,0.7073476910591125,998,615,0.6450592875480652,943,617,0.7192142009735107,1012,710,0.4852493405342102,939,715,0.5595099329948425
11,1003,319,0.5515609979629517,1069,357,0.5784878134727478,936,360,0.5444321632385254,1140,298,0.3474406898021698,875,269,0.3379487693309784,1145,215,0.28392139077186584,881,238,0.15810969471931458,1037,513,0.7182378768920898,945,511,0.7076025605201721,1000,616,0.6491276621818542,946,620,0.7189610004425049,1011,707,0.4825887382030487,941,713,0.567880392074585
12,1009,322,0.5645896196365356,1070,368,0.6315575242042542,946,369,0.6159185767173767,1129,305,0.34619492292404175,921,309,0.2833747863769531,1144,224,0.3796673119068146,885,229,0.2373327612876892,1036,518,0.6749213337898254,941,514,0.6057391166687012,1012,623,0.6615824103355408,946,624,0.6739801168441772,1019,709,0.48822566866874695,943,717,0.5428071618080139
