FrameNo,head_x,head_y,head_confidence,left_shoulder_x,left_shoulder_y,left_shoulder_confidence,right_shoulder_x,right_shoulder_y,right_shoulder_confidence,left_elbow_x,left_elbow_y,left_elbow_confidence,right_elbow_x,right_elbow_y,right_elbow_confidence,left_hand_x,left_hand_y,left_hand_confidence,right_hand_x,right_hand_y,right_hand_confidence,left_hip_x,left_hip_y,left_hip_confidence,right_hip_x,right_hip_y,right_hip_confidence,left_knee_x,left_knee_y,left_knee_confidence,right_knee_x,right_knee_y,right_knee_confidence,left_foot_x,left_foot_y,left_foot_confidence,right_foot_x,right_foot_y,right_foot_confidence
0,1010,328,0.5762037038803101,1067,370,0.4624634385108948,950,378,0.5063848495483398,1179,284,0.3717605471611023,914,339,0.22491998970508575,1193,230,0.3335023820400238,824,243,0.4844164550304413,1044,511,0.6085720658302307,955,513,0.5250334143638611,1044,618,0.6655628085136414,960,612,0.5987675786018372,1050,701,0.412051260471344,941,709,0.5232582092285156
1,1006,324,0.5283575057983398,1066,368,0.4465178847312927,945,375,0.5650956630706787,1153,300,0.28507718443870544,871,291,0.305269718170166,1184,227,0.3354332149028778,837,238,0.433269739151001,1044,513,0.6149791479110718,950,510,0.3401508927345276,1042,619,0.6885018944740295,960,618,0.6300748586654663,1047,693,0.3276934027671814,943,706,0.5217671990394592
2,1014,327,0.6009560227394104,1068,368,0.48222678899765015,957,375,0.47830668091773987,1154,300,0.3128618597984314,874,291,0.3421090841293335,1188,228,0.3527210056781769,831,240,0.4654400944709778,1044,511,0.6159375905990601,954,512,0.527831494808197,1043,617,0.6902211904525757,960,614,0.6406813263893127,1050,698,0.38367608189582825,945,712,0.5332253575325012
3,1017,325,0.6013939380645752,1083,372,0.5282372832298279,953,375,0.5137065052986145,1154,305,0.3962218463420868,919,317,0.22996099293231964,1182,230,0.3599950671195984,866,239,0.2520063817501068,1040,513,0.6095187664031982,949,510,0.36083051562309265,1047,617,0.704807698726654,962,615,0.6311510801315308,1053,697,0.40396761894226074,947,711,0.5313304662704468
4,1008,324,0.5543345808982849,1080,368,0.5316740870475769,946,374,0.543944239616394,1145,305,0.4261411726474762,928,341,0.2427896410226822,1167,221,0.39753997325897217,878,241,0.24555335938930511,1038,509,0.6057225465774536,950,511,0.539371907711029,1029,614,0.6328592896461487,956,612,0.6368135213851929,1031,701,0.32063382863998413,943,712,0.5328613519668579
5,1007,322,0.5506308078765869,1077,366,0.5616527199745178,943,372,0.5739922523498535,1147,303,0.4228396713733673,922,313,0.18693089485168457,1169,219,0.35656413435935974,880,228,0.3477565348148346,1030,509,0.587537407875061,944,511,0.5380375385284424,1019,614,0.6083415150642395,951,611,0.6743684411048889,1021,702,0.34584563970565796,939,712,0.559908926486969
6,1007,323,0.5324275493621826,1074,367,0.5747507810592651,943,373,0.5688300132751465,1143,303,0.42452773451805115,930,315,0.17366433143615723,1149,230,0.18766632676124573,883,228,0.38558268547058105,1030,510,0.5951434373855591,958,513,0.6250059604644775,1019,614,0.6125555038452148,952,614,0.6872062683105469,1023,701,0.3588104248046875,941,711,0.5608049631118774
7,1003,322,0.4957352876663208,1075,364,0.5702031850814819,938,368,0.5777903199195862,1141,290,0.5196220278739929,917,308,0.2168520838022232,1147,214,0.2447637915611267,873,228,0.5533991456031799,1035,509,0.459254652261734,953,513,0.5807661414146423,1030,615,0.6135297417640686,951,616,0.7116410136222839,1019,704,0.3966101109981537,939,714,0.5668635964393616
8,1002,321,0.49891167879104614,1075,362,0.5824478268623352,937,366,0.5807266235351562,1143,286,0.4851038157939911,882,266,0.43592187762260437,1140,210,0.24195519089698792,880,226,0.3832189440727234,1033,509,0.46183300018310547,953,512,0.5896593332290649,1024,616,0.6419265270233154,951,618,0.7187530398368835,1020,702,0.41229861974716187,941,712,0.5828881859779358
9,1006,321,0.5184230804443359,1078,363,0.5788112878799438,938,366,0.5885425209999084,1145,286,0.44467249512672424,882,262,0.4471556842327118,1140,210,0.2060835063457489,876,224,0.4923047423362732,1030,513,0.6047061085700989,952,513,0.5910767912864685,1026,617,0.6642298102378845,951,621,0.7211721539497375,1019,704,0.4088009297847748,942,714,0.573752760887146
10,1006,319,0.5085038542747498,1081,360,0.5655617713928223,938,363,0.5747002363204956,1145,278,0.41890981793403625,881,260,0.4592837989330292,1142,207,0.2824808359146118,875,219,0.4234279692173004,1034,514,0.6513177752494812,954,513,0.5951739549636841,1030,618,0.6876723170280457,951,621,0.7380052804946899,1020,705,0.42096561193466187,942,714,0.5864018797874451
11,1006,320,0.513848602771759,1079,361,0.5881637930870056,942,364,0.5760012269020081,1138,285,0.36983609199523926,883,260,0.44766393303871155,1138,208,0.2614668011665344,876,222,0.43944117426872253,1032,513,0.6332916021347046,945,514,0.5677589774131775,1024,617,0.6818305850028992,951,622,0.7348694801330566,1017,706,0.4320158362388611,942,716,0.5883442163467407
12,1008,322,0.5327959656715393,1079,364,0.5809979438781738,941,368,0.5940076112747192,1139,297,0.3281029462814331,887,270,0.42061951756477356,1145,213,0.3232326805591583,879,228,0.4730643332004547,1023,508,0.5587721467018127,952,511,0.6589400172233582,1012,615,0.610653817653656,948,614,0.6916552186012268,1010,705,0.4222947359085083,936,712,0.5655883550643921
13,1008,321,0.5234430432319641,1081,363,0.5650753974914551,941,367,0.5832197666168213,1140,285,0.5113949775695801,918,305,0.1949532926082611,1150,213,0.288903146982193,885,229,0.34954094886779785,1031,510,0.6096823215484619,956,512,0.6427543759346008,1027,617,0.6308121085166931,949,616,0.7199808359146118,1017,708,0.41468170285224915,940,717,0.5523824691772461
14,1007,319,0.5155206322669983,1081,363,0.5817722082138062,940,368,0.5931273698806763,1139,282,0.449737012386322,914,302,0.20905353128910065,1141,214,0.3757522404193878,891,228,0.2846905589103699,1032,512,0.6199392080307007,953,512,0.5722317695617676,1032,617,0.6146700978279114,951,615,0.7163026332855225,1031,709,0.39656662940979004,942,716,0.5677804350852966
15,1005,322,0.5037186145782471,1076,364,0.5798354744911194,942,370,0.5581026673316956,1130,289,0.4062449038028717,916,306,0.29217827320098877,1136,219,0.3911272883415222,893,233,0.32971808314323425,1031,509,0.43787264823913574,953,513,0.5690962076187134,1027,618,0.596928060054779,951,616,0.7014399170875549,1014,707,0.4017590582370758,943,714,0.5698109865188599
16,1003,323,0.46815431118011475,1075,364,0.581121563911438,942,369,0.5605512261390686,1129,286,0.42135941982269287,915,307,0.30946844816207886,1135,217,0.3788929879665375,887,230,0.4469709098339081,1031,510,0.4477897882461548,953,513,0.5826339721679688,1025,619,0.6242842674255371,949,620,0.6928009986877441,1013,709,0.4079592227935791,943,716,0.5585182309150696
