FrameNo,head_x,head_y,head_confidence,left_shoulder_x,left_shoulder_y,left_shoulder_confidence,right_shoulder_x,right_shoulder_y,right_shoulder_confidence,left_elbow_x,left_elbow_y,left_elbow_confidence,right_elbow_x,right_elbow_y,right_elbow_confidence,left_hand_x,left_hand_y,left_hand_confidence,right_hand_x,right_hand_y,right_hand_confidence,left_hip_x,left_hip_y,left_hip_confidence,right_hip_x,right_hip_y,right_hip_confidence,left_knee_x,left_knee_y,left_knee_confidence,right_knee_x,right_knee_y,right_knee_confidence,left_foot_x,left_foot_y,left_foot_confidence,right_foot_x,right_foot_y,right_foot_confidence
0,1007,325,0.5583472847938538,1066,363,0.5854800343513489,933,367,0.5620673298835754,1129,279,0.45544782280921936,925,312,0.19012264907360077,1136,209,0.21704067289829254,891,237,0.19225238263607025,1031,516,0.5519459843635559,948,518,0.6692639589309692,1062,615,0.6105977892875671,962,617,0.5972188115119934,1057,708,0.5025895833969116,953,717,0.3907434344291687
1,1006,324,0.5486232042312622,1066,362,0.5965176224708557,934,365,0.5439563989639282,1127,283,0.3376113772392273,926,310,0.20765230059623718,1127,211,0.1670631617307663,889,237,0.23639489710330963,1028,517,0.5522397756576538,947,519,0.6736485958099365,1053,615,0.5993665456771851,959,615,0.6234701871871948,1053,709,0.5118923783302307,946,715,0.39084914326667786
2,1004,323,0.5144116282463074,1065,362,0.6043362021446228,936,365,0.5593246221542358,1128,285,0.3382154703140259,926,309,0.22046491503715515,1128,211,0.17198175191879272,887,237,0.24815985560417175,1029,518,0.5538966059684753,947,519,0.6718618869781494,1056,617,0.6224300861358643,960,620,0.6138654351234436,1054,710,0.4977291524410248,948,717,0.37897545099258423
3,1004,323,0.4773361384868622,1069,362,0.6000829935073853,935,366,0.5511242747306824,1135,280,0.40796852111816406,929,312,0.18283498287200928,1137,209,0.1823188215494156,891,237,0.1921323537826538,1030,517,0.5523741245269775,945,518,0.6464905142784119,1059,617,0.6195352077484131,959,617,0.6057448387145996,1053,709,0.4790233075618744,946,715,0.37125077843666077
4,1006,324,0.48273730278015137,1069,364,0.6133817434310913,934,367,0.5676019191741943,1131,281,0.4015887379646301,931,314,0.19686849415302277,1133,211,0.20291443169116974,895,239,0.2047668844461441,1030,518,0.5803064107894897,944,519,0.6707398295402527,1060,618,0.6374576687812805,959,620,0.6020151972770691,1054,708,0.4949715733528137,949,714,0.37990137934684753
5,1005,324,0.5003883838653564,1069,363,0.6149641275405884,933,366,0.5563573837280273,1132,281,0.45101872086524963,929,313,0.211929053068161,1133,210,0.19385722279548645,892,237,0.2153085470199585,1030,520,0.6205558776855469,945,521,0.69340980052948,1059,623,0.6622297763824463,954,622,0.608342707157135,1052,710,0.48242083191871643,948,717,0.37421444058418274
6,1006,324,0.5203024744987488,1070,364,0.6110041737556458,936,367,0.5646733641624451,1136,283,0.3631291091442108,933,316,0.19093365967273712,1135,210,0.20884500443935394,894,239,0.18999433517456055,1030,521,0.6271246075630188,944,521,0.6993311643600464,1057,625,0.6601037979125977,954,623,0.6366654634475708,1051,711,0.48053643107414246,948,718,0.3732897639274597
7,1005,324,0.5143690705299377,1069,364,0.6058620810508728,937,368,0.5749377012252808,1137,284,0.38454338908195496,932,317,0.20824941992759705,1136,210,0.21347789466381073,893,239,0.1966179460287094,1029,521,0.6140949726104736,944,522,0.7035906314849854,1056,624,0.547055184841156,955,624,0.6434229016304016,1050,711,0.4804685115814209,949,717,0.37310218811035156
8,1006,325,0.5285906791687012,1069,367,0.5991081595420837,936,372,0.5740645527839661,1138,285,0.44192996621131897,939,344,0.17858070135116577,1135,224,0.20123836398124695,895,241,0.1755504608154297,1029,523,0.63788241147995,945,524,0.7066767811775208,1057,625,0.555755078792572,955,625,0.6275318264961243,1050,712,0.4751456379890442,950,717,0.372061550617218
9,1004,325,0.5276438593864441,1068,366,0.5959537625312805,936,372,0.578366756439209,1138,283,0.4337521493434906,938,345,0.17358997464179993,1139,212,0.22289687395095825,894,240,0.18382905423641205,1029,522,0.6251171231269836,944,522,0.7008464336395264,1058,626,0.6548289060592651,955,624,0.6160544157028198,1050,712,0.47340089082717896,950,717,0.36623719334602356
10,1005,325,0.5218164920806885,1068,366,0.5954038500785828,935,373,0.5718636512756348,1139,284,0.4448929727077484,939,346,0.17018568515777588,1135,225,0.19969803094863892,893,241,0.1742752492427826,1029,521,0.6240811347961426,945,522,0.6976762413978577,1058,626,0.6522431373596191,956,624,0.6171764731407166,1051,712,0.4742978811264038,950,718,0.36346083879470825
11,1005,325,0.539981484413147,1068,366,0.5922943353652954,934,373,0.5710589289665222,1138,282,0.4302152991294861,939,346,0.16634856164455414,1140,211,0.22292296588420868,894,240,0.16452236473560333,1029,522,0.6276428699493408,945,523,0.6973069310188293,1055,625,0.6466413140296936,955,623,0.6150267124176025,1050,711,0.4728027284145355,948,717,0.36119765043258667
12,1011,326,0.5924548506736755,1070,367,0.5850259065628052,941,376,0.5556904077529907,1143,287,0.39859795570373535,932,349,0.20949193835258484,1138,231,0.20769885182380676,946,306,0.13963276147842407,1030,517,0.5121127963066101,952,517,0.6373288035392761,1055,623,0.6449949741363525,962,622,0.5857922434806824,1052,714,0.44466131925582886,954,719,0.35113316774368286
13,1008,325,0.5634806752204895,1066,367,0.5912232398986816,942,376,0.5675313472747803,1138,285,0.3624703586101532,936,346,0.1913798749446869,1139,229,0.20727325975894928,944,286,0.10615003854036331,1029,518,0.5402629375457764,951,519,0.6692423820495605,1055,625,0.6613280773162842,961,620,0.5808040499687195,1053,713,0.47481971979141235,956,720,0.36150673031806946
