FrameNo,head_x,head_y,head_confidence,left_shoulder_x,left_shoulder_y,left_shoulder_confidence,right_shoulder_x,right_shoulder_y,right_shoulder_confidence,left_elbow_x,left_elbow_y,left_elbow_confidence,right_elbow_x,right_elbow_y,right_elbow_confidence,left_hand_x,left_hand_y,left_hand_confidence,right_hand_x,right_hand_y,right_hand_confidence,left_hip_x,left_hip_y,left_hip_confidence,right_hip_x,right_hip_y,right_hip_confidence,left_knee_x,left_knee_y,left_knee_confidence,right_knee_x,right_knee_y,right_knee_confidence,left_foot_x,left_foot_y,left_foot_confidence,right_foot_x,right_foot_y,right_foot_confidence
23,1003,320,0.5003217458724976,1078,360,0.586383581161499,943,365,0.6006970405578613,1144,299,0.37534552812576294,916,306,0.27755817770957947,1174,220,0.3366282880306244,879,226,0.2616584599018097,1030,517,0.5334532856941223,954,519,0.6730755567550659,1041,622,0.6658176183700562,951,623,0.7313146591186523,1038,708,0.46430733799934387,949,714,0.5533249974250793
24,1004,320,0.4921356737613678,1073,365,0.5959823727607727,947,373,0.6026428937911987,1138,288,0.40637779235839844,893,266,0.2816007137298584,1153,218,0.2188177853822708,884,226,0.21826350688934326,1030,515,0.5192699432373047,954,517,0.644720196723938,1035,623,0.6810040473937988,957,623,0.701815664768219,1044,700,0.46653613448143005,951,707,0.5327393412590027
25,1002,318,0.42362701892852783,1075,364,0.5811257362365723,941,369,0.5902854204177856,1143,285,0.4598483741283417,887,266,0.3449501395225525,1160,223,0.25308582186698914,879,226,0.2126864790916443,1033,515,0.5389498472213745,952,516,0.641510009765625,1035,623,0.6755436658859253,953,621,0.7012659907341003,1044,700,0.47521620988845825,950,706,0.5375239849090576
26,1000,318,0.4286045432090759,1074,362,0.5620933771133423,936,370,0.5747634768486023,1145,284,0.5087940096855164,923,311,0.15972407162189484,1172,231,0.2743587791919708,879,230,0.19727061688899994,1034,515,0.5485954880714417,944,514,0.4264216125011444,1037,620,0.6956008076667786,957,620,0.7130374312400818,1045,701,0.4814653992652893,952,707,0.5384012460708618
27,1001,320,0.4481356143951416,1072,362,0.5677067637443542,937,369,0.5782979726791382,1138,287,0.5102093815803528,914,308,0.2122686207294464,1150,223,0.2875971496105194,877,228,0.31414586305618286,1036,514,0.548747718334198,955,515,0.6149493455886841,1038,620,0.704062819480896,955,620,0.7159771919250488,1045,700,0.4808957874774933,951,706,0.5521801114082336
28,1003,321,0.47737035155296326,1075,361,0.5613717436790466,943,369,0.5721648931503296,1139,282,0.44745969772338867,916,307,0.15880833566188812,1150,221,0.2585389018058777,879,227,0.2313161939382553,1037,512,0.5366171598434448,947,512,0.41856005787849426,1043,621,0.7222978472709656,957,619,0.7097994685173035,1047,699,0.47706279158592224,952,706,0.5404666066169739
29,1002,320,0.4509272277355194,1076,359,0.5425750017166138,943,369,0.5590785145759583,1139,284,0.44188955426216125,931,313,0.12301972508430481,1153,221,0.22795641422271729,882,225,0.17524972558021545,1039,511,0.5109939575195312,947,511,0.3953433036804199,1042,621,0.715495765209198,957,619,0.7098525762557983,1046,701,0.4767431914806366,953,709,0.5174374580383301
30,1012,325,0.539678156375885,1075,365,0.5648608803749084,955,376,0.5319874882698059,1133,285,0.4176659882068634,958,346,0.11486706882715225,1132,233,0.27606305480003357,927,258,0.14758768677711487,1038,511,0.4663732945919037,950,511,0.3936369717121124,1045,620,0.6986290812492371,962,618,0.6745550036430359,1047,702,0.4436355531215668,954,710,0.4582497775554657
31,1012,326,0.5385380387306213,1076,365,0.5713867545127869,953,373,0.5568606853485107,1134,283,0.4156187176704407,912,278,0.2683494985103607,1128,233,0.25626638531684875,926,259,0.1872096061706543,1038,512,0.48992812633514404,949,512,0.4035766124725342,1044,620,0.705780029296875,961,617,0.6821891665458679,1045,703,0.4458538889884949,953,710,0.4935437738895416
32,1013,327,0.5425905585289001,1075,367,0.5688965916633606,954,376,0.5308401584625244,1130,284,0.4341440498828888,919,285,0.31010422110557556,1127,234,0.2595328390598297,926,262,0.2415381819009781,1038,513,0.5028232336044312,950,513,0.4358055889606476,1044,621,0.6948913931846619,962,619,0.6834378242492676,1045,703,0.45496976375579834,953,711,0.4935106039047241
33,1012,328,0.5391229391098022,1075,368,0.5498830080032349,955,378,0.484506219625473,1130,287,0.3617229461669922,951,343,0.14471563696861267,1127,234,0.26624923944473267,927,262,0.23857788741588593,1035,511,0.4203255772590637,948,512,0.36544421315193176,1042,620,0.6708794832229614,962,617,0.6450077295303345,1045,703,0.40964221954345703,950,709,0.45364218950271606
34,1012,328,0.5378100275993347,1075,368,0.5368337035179138,953,379,0.4903069734573364,1132,285,0.3721967935562134,951,345,0.1312110722064972,1129,234,0.2385319620370865,927,263,0.20406611263751984,1037,511,0.435268372297287,949,512,0.38002681732177734,1045,620,0.6803330779075623,962,616,0.6328646540641785,1045,704,0.4148949682712555,949,709,0.4508936405181885
35,1012,328,0.5310177206993103,1073,367,0.5541819334030151,953,378,0.5083322525024414,1130,285,0.37322521209716797,950,343,0.14879564940929413,1125,234,0.2470855414867401,924,262,0.24349334836006165,1033,513,0.45588669180870056,947,513,0.402793288230896,1036,621,0.6497278213500977,960,619,0.6674589514732361,1042,705,0.4240837097167969,949,710,0.4771631062030792
36,1008,327,0.42547178268432617,1070,368,0.5443120002746582,944,376,0.5217189788818359,1109,304,0.24177290499210358,936,343,0.18923994898796082,1122,232,0.2530292868614197,911,256,0.32248473167419434,1042,516,0.5776219367980957,949,513,0.5342945456504822,1038,619,0.601701021194458,958,619,0.6497595310211182,1031,704,0.4037209749221802,948,711,0.47470879554748535
37,1007,326,0.39772623777389526,1068,367,0.5572450757026672,943,375,0.5582557916641235,1114,288,0.35474932193756104,921,344,0.16243840754032135,1125,221,0.28503313660621643,906,253,0.27287110686302185,1027,512,0.40130510926246643,951,514,0.5566479563713074,1021,619,0.5812000036239624,959,619,0.6529629230499268,1033,701,0.4059964418411255,947,707,0.4983077645301819
38,1007,326,0.39069220423698425,1068,367,0.5545589923858643,942,374,0.5700605511665344,1115,287,0.33443158864974976,919,344,0.160934716463089,1126,221,0.2932702302932739,904,252,0.27287670969963074,1028,514,0.4389537572860718,951,515,0.5948767066001892,1023,620,0.585780680179596,958,621,0.6589863300323486,1033,703,0.4105488955974579,947,710,0.4965555667877197
39,1005,327,0.4976820945739746,1070,366,0.570481538772583,946,374,0.5789674520492554,1116,287,0.3546121418476105,923,345,0.1735355406999588,1123,223,0.31839585304260254,907,252,0.2734508812427521,1035,513,0.49370071291923523,948,513,0.42526179552078247,1041,618,0.6990201473236084,964,618,0.6673343181610107,1049,699,0.47325605154037476,954,710,0.4979555010795593
40,1004,326,0.4836482107639313,1068,366,0.5814599394798279,943,373,0.5845978856086731,1119,288,0.35456204414367676,921,344,0.1718616932630539,1127,221,0.3412289619445801,907,251,0.2445196509361267,1036,515,0.5388705730438232,957,516,0.5933316946029663,1043,619,0.7153486013412476,963,618,0.6751954555511475,1049,702,0.5053963661193848,955,712,0.5049031972885132
41,1002,325,0.47392019629478455,1068,366,0.5981262922286987,942,372,0.5912688970565796,1132,287,0.3876115381717682,924,344,0.17569397389888763,1125,230,0.2996562123298645,909,251,0.23404115438461304,1035,515,0.5446310043334961,944,515,0.44902682304382324,1039,620,0.7098985910415649,963,619,0.678155243396759,1050,701,0.5172542333602905,958,713,0.5005613565444946
42,1002,325,0.3349849581718445,1067,366,0.595364511013031,940,374,0.5674546957015991,1133,285,0.4151395857334137,925,344,0.15033642947673798,1127,222,0.3350558280944824,906,236,0.29261043667793274,1034,514,0.5389416217803955,954,516,0.6149292588233948,1038,620,0.710721492767334,964,618,0.6740620136260986,1050,700,0.504479169845581,957,713,0.5045773983001709
43,1004,325,0.3518519103527069,1067,367,0.586634635925293,943,376,0.5700245499610901,1118,289,0.4119991660118103,948,347,0.13987630605697632,1126,224,0.3298807442188263,911,239,0.28700369596481323,1034,514,0.5180453658103943,955,516,0.5970830321311951,1037,620,0.6984479427337646,962,619,0.6714860200881958,1048,702,0.49611496925354004,955,715,0.4931163191795349
44,1002,325,0.34469515085220337,1067,367,0.602950394153595,940,376,0.5568796992301941,1130,287,0.41321688890457153,911,297,0.27606892585754395,1125,223,0.3332209289073944,909,239,0.28600192070007324,1033,514,0.5251492261886597,953,517,0.6324213147163391,1033,621,0.6952643394470215,961,620,0.6712988018989563,1048,702,0.5088685750961304,955,714,0.5032668709754944
45,1001,327,0.3658961057662964,1065,367,0.5824957489967346,940,377,0.526072084903717,1114,289,0.41899538040161133,909,300,0.3330983817577362,1119,233,0.2738789916038513,917,259,0.260969340801239,1031,513,0.4785599112510681,954,515,0.6010173559188843,1034,619,0.6837556958198547,962,618,0.6564742922782898,1049,703,0.4906964898109436,954,716,0.47574275732040405
46,999,325,0.32428327202796936,1068,365,0.5761666893959045,938,375,0.5173519253730774,1115,288,0.3857290744781494,907,296,0.3326825797557831,1121,224,0.3073641359806061,911,240,0.26440805196762085,1035,511,0.46617406606674194,956,513,0.5353723764419556,1039,619,0.7078179717063904,962,617,0.6665434837341309,1049,703,0.4881654679775238,954,716,0.4715985655784607
47,1002,324,0.3211629092693329,1069,367,0.5784752368927002,939,376,0.5164965391159058,1116,290,0.38218340277671814,912,300,0.3328641355037689,1119,235,0.28767961263656616,916,262,0.2750117778778076,1036,511,0.4790385067462921,954,513,0.5464900732040405,1038,619,0.684476912021637,960,618,0.6609026193618774,1048,705,0.4762074947357178,953,716,0.46466881036758423
48,1003,324,0.48549023270606995,1076,366,0.582673192024231,935,375,0.5280070304870605,1131,284,0.3275347054004669,925,314,0.18460364639759064,1130,230,0.32498103380203247,929,259,0.15624916553497314,1035,511,0.47545942664146423,953,512,0.5646535754203796,1030,617,0.4851241409778595,962,620,0.6639786958694458,1044,702,0.4197535514831543,951,717,0.4898780584335327
49,1005,325,0.4997371435165405,1078,368,0.5738850831985474,940,377,0.5394658446311951,1133,285,0.3046264350414276,924,343,0.1629304140806198,1129,232,0.30952364206314087,921,259,0.16759732365608215,1041,511,0.5002542734146118,946,511,0.3824722170829773,1041,619,0.6748592853546143,965,620,0.6089515089988708,1051,704,0.4446130096912384,954,719,0.4368877708911896
50,1000,325,0.44579482078552246,1074,367,0.5843847393989563,936,377,0.5324856042861938,1128,281,0.39982226490974426,920,313,0.18088535964488983,1129,221,0.35819271206855774,904,236,0.21600469946861267,1038,512,0.5102299451828003,957,514,0.5424995422363281,1039,620,0.6688575744628906,963,620,0.6280057430267334,1049,705,0.45161381363868713,952,719,0.45767462253570557
51,1001,324,0.4566703736782074,1075,366,0.5792248845100403,937,376,0.5418818593025208,1130,279,0.40976908802986145,919,312,0.17140106856822968,1128,219,0.3343622088432312,903,235,0.21231551468372345,1039,513,0.5186660885810852,957,514,0.557290256023407,1042,620,0.6913016438484192,962,621,0.642670750617981,1049,707,0.47357335686683655,953,719,0.46317213773727417
52,1005,322,0.30502721667289734,1074,368,0.5935865640640259,939,378,0.55262291431427,1129,280,0.426535040140152,922,310,0.16427579522132874,1127,220,0.3491738736629486,911,236,0.19462236762046814,1037,511,0.48806342482566833,955,513,0.5480272173881531,1031,618,0.6435810327529907,958,618,0.6774242520332336,1045,705,0.4669434428215027,950,717,0.4883529841899872
53,1000,325,0.4452085793018341,1074,369,0.5970934629440308,938,379,0.5336263179779053,1136,282,0.33100828528404236,921,311,0.17387130856513977,1128,223,0.3629166781902313,908,236,0.20907263457775116,1038,510,0.48199695348739624,955,513,0.5313513875007629,1032,617,0.6531054973602295,961,618,0.6673130989074707,1047,704,0.47761592268943787,953,716,0.4768126308917999
54,999,324,0.4362064599990845,1073,370,0.5880631804466248,936,379,0.514958381652832,1136,283,0.3334057629108429,921,312,0.1619330644607544,1129,223,0.34910130500793457,908,236,0.19781087338924408,1038,511,0.4878685772418976,955,514,0.5300597548484802,1036,618,0.6590794920921326,963,619,0.6454098224639893,1047,706,0.4793297052383423,954,717,0.45948559045791626
55,1000,324,0.44574689865112305,1073,371,0.5812168121337891,939,381,0.5055077075958252,1136,287,0.3172547221183777,928,348,0.15549564361572266,1126,235,0.3218146860599518,917,256,0.17772166430950165,1038,510,0.4549613893032074,957,513,0.4794185757637024,1038,617,0.65348881483078,965,618,0.6310657858848572,1048,705,0.46147194504737854,955,716,0.4579928517341614
56,1000,325,0.45238858461380005,1073,370,0.5898994207382202,939,380,0.5172107815742493,1133,290,0.36010828614234924,926,347,0.168023020029068,1127,235,0.3241141140460968,915,256,0.19751591980457306,1037,511,0.4647581875324249,957,513,0.502935528755188,1035,617,0.6662814617156982,963,618,0.6667501330375671,1047,704,0.46496644616127014,953,715,0.4754234552383423
57,1003,323,0.32260382175445557,1072,371,0.5854949355125427,940,380,0.511738657951355,1111,310,0.2784760594367981,924,351,0.21328477561473846,1124,239,0.3413485884666443,912,258,0.25404298305511475,1035,510,0.4343966841697693,956,513,0.5051025152206421,1030,617,0.6328818202018738,964,619,0.640709400177002,1045,704,0.47781121730804443,953,714,0.48063525557518005
58,998,325,0.43984121084213257,1068,370,0.58017897605896,936,380,0.4860321283340454,1131,292,0.33910828828811646,924,349,0.18135781586170197,1122,240,0.33831164240837097,915,259,0.2365197241306305,1030,509,0.362906277179718,950,512,0.5054420232772827,1032,617,0.6296412348747253,957,621,0.6571555733680725,1027,702,0.4071733057498932,947,711,0.4813802242279053
59,999,322,0.4577706754207611,1069,369,0.584003210067749,938,378,0.5025730133056641,1133,291,0.3290579915046692,924,346,0.18406879901885986,1124,240,0.3345724642276764,915,259,0.2551145553588867,1030,508,0.3507136106491089,950,511,0.48934289813041687,1028,616,0.624226450920105,956,620,0.6663052439689636,1026,700,0.40903475880622864,949,709,0.4792617857456207
60,1002,322,0.30063360929489136,1062,365,0.5779761075973511,934,374,0.5217444896697998,1130,288,0.3934014141559601,924,321,0.20701976120471954,1129,232,0.2951388359069824,923,266,0.22965066134929657,1036,517,0.6842297315597534,944,512,0.571712851524353,1009,618,0.6679916381835938,951,615,0.5859043598175049,1010,704,0.4317129850387573,945,706,0.4987389147281647
61,997,323,0.4356403946876526,1062,366,0.5835004448890686,935,373,0.5366888642311096,1129,291,0.3916800916194916,923,321,0.21294304728507996,1127,235,0.2845757305622101,920,265,0.22999829053878784,1037,517,0.6686428189277649,942,512,0.5561940670013428,1009,618,0.6637369394302368,947,622,0.6915998458862305,1011,702,0.422441303730011,942,704,0.48174887895584106
62,998,323,0.4359329044818878,1061,366,0.579563558101654,935,375,0.5272679328918457,1131,290,0.37988826632499695,924,321,0.19595928490161896,1128,236,0.28627848625183105,921,265,0.22660191357135773,1035,514,0.5629153847694397,942,514,0.5781015157699585,1011,619,0.6564861536026001,947,622,0.6894828677177429,1013,703,0.4239977300167084,943,705,0.47313758730888367
63,1000,323,0.45165541768074036,1062,367,0.5823556780815125,939,375,0.5452203154563904,1129,291,0.3897944986820221,922,319,0.18990416824817657,1128,236,0.2889125645160675,907,243,0.23602239787578583,1037,517,0.6616060137748718,943,513,0.5581766963005066,1012,619,0.6500011086463928,949,621,0.682507336139679,1013,701,0.4208054840564728,944,704,0.489692747592926
64,999,323,0.4468064308166504,1062,365,0.5847156643867493,938,374,0.5546600818634033,1131,290,0.36677786707878113,922,319,0.18479584157466888,1134,227,0.33045756816864014,908,243,0.2121482491493225,1040,516,0.6564998030662537,947,511,0.5388569831848145,1021,616,0.659406840801239,953,619,0.6855658888816833,1017,700,0.4123891592025757,945,703,0.49436241388320923
65,1000,323,0.455504447221756,1064,365,0.5821574330329895,940,374,0.562136173248291,1132,288,0.352309912443161,925,319,0.1722116321325302,1132,226,0.32410070300102234,907,242,0.19551658630371094,1028,510,0.40773120522499084,949,511,0.5542072653770447,1026,617,0.6648122668266296,953,619,0.6949672698974609,1021,700,0.3925999701023102,945,704,0.49059852957725525
66,1000,324,0.45709487795829773,1065,365,0.5793142914772034,940,376,0.5415498614311218,1131,289,0.3648756146430969,925,319,0.17460912466049194,1128,235,0.27176743745803833,914,261,0.18982307612895966,1040,516,0.6449369192123413,947,510,0.5119555592536926,1021,616,0.640434741973877,951,617,0.6943223476409912,1019,699,0.39064350724220276,944,702,0.4735957682132721
67,1001,323,0.46061015129089355,1067,363,0.5689221024513245,941,373,0.5760200619697571,1137,284,0.367674857378006,914,290,0.20814238488674164,1134,222,0.3188592195510864,908,240,0.1911330372095108,1042,514,0.6607568264007568,952,512,0.6468681693077087,1022,616,0.6532169580459595,950,616,0.7130824327468872,1021,701,0.42807209491729736,947,704,0.5058056116104126
68,999,322,0.44768959283828735,1067,362,0.5652793049812317,941,372,0.5718694925308228,1138,284,0.38646769523620605,913,291,0.21296267211437225,1136,222,0.28421974182128906,904,241,0.17571492493152618,1041,514,0.660193681716919,952,511,0.6429712772369385,1018,616,0.6510404944419861,946,615,0.7068688273429871,1017,704,0.4455045163631439,944,706,0.505026638507843
69,1000,322,0.45738738775253296,1073,362,0.5683829188346863,945,372,0.5833791494369507,1140,281,0.34521669149398804,913,289,0.1903727650642395,1139,221,0.297406405210495,906,241,0.14592257142066956,1030,512,0.5805224180221558,958,512,0.6181246638298035,1032,617,0.6322299838066101,950,615,0.6962096095085144,1024,708,0.44977325201034546,948,713,0.5047722458839417
70,1000,320,0.45220890641212463,1074,360,0.5490848422050476,942,372,0.5700579285621643,1141,279,0.33971670269966125,925,313,0.12841163575649261,1145,220,0.2929174602031708,906,239,0.11799798905849457,1037,512,0.6302105188369751,950,513,0.5734716653823853,1035,616,0.6925470232963562,958,615,0.6924079060554504,1041,707,0.4557563066482544,953,712,0.49795201420783997
71,998,320,0.43747222423553467,1071,360,0.5439173579216003,940,372,0.5456867218017578,1145,280,0.437369704246521,913,287,0.17685383558273315,1149,223,0.3668733835220337,898,240,0.14535129070281982,1036,510,0.6013826131820679,950,512,0.5508087277412415,1035,616,0.683985710144043,958,612,0.6620938181877136,1045,701,0.4551389217376709,951,711,0.5405608415603638
72,999,319,0.4307582974433899,1071,365,0.5487380027770996,942,374,0.5025577545166016,1137,284,0.34481367468833923,935,313,0.13909706473350525,1154,226,0.33136656880378723,915,242,0.13531766831874847,1035,512,0.44740039110183716,957,514,0.5081418752670288,1031,620,0.6782024502754211,951,617,0.6708038449287415,1038,705,0.39318618178367615,946,712,0.5329504013061523
73,998,321,0.4205837547779083,1073,366,0.5672151446342468,941,375,0.5070536136627197,1137,287,0.4131360948085785,929,314,0.15571607649326324,1152,228,0.3437376916408539,907,241,0.1617981344461441,1041,512,0.45587846636772156,958,513,0.47097906470298767,1038,618,0.6614707708358765,951,616,0.6510411500930786,1038,708,0.38811856508255005,947,713,0.5102188587188721
74,1008,322,0.4720088541507721,1068,366,0.5786086320877075,943,375,0.5189412236213684,1130,291,0.4819636642932892,933,311,0.17262445390224457,1136,232,0.32759466767311096,891,229,0.2533824145793915,1034,514,0.46533915400505066,956,515,0.525253415107727,1027,619,0.5972267985343933,952,620,0.6730366945266724,1022,709,0.4406425952911377,947,715,0.5287865996360779
