FrameNo,head_x,head_y,head_confidence,left_shoulder_x,left_shoulder_y,left_shoulder_confidence,right_shoulder_x,right_shoulder_y,right_shoulder_confidence,left_elbow_x,left_elbow_y,left_elbow_confidence,right_elbow_x,right_elbow_y,right_elbow_confidence,left_hand_x,left_hand_y,left_hand_confidence,right_hand_x,right_hand_y,right_hand_confidence,left_hip_x,left_hip_y,left_hip_confidence,right_hip_x,right_hip_y,right_hip_confidence,left_knee_x,left_knee_y,left_knee_confidence,right_knee_x,right_knee_y,right_knee_confidence,left_foot_x,left_foot_y,left_foot_confidence,right_foot_x,right_foot_y,right_foot_confidence
0,991,342,0.4768991470336914,1070,384,0.5651353597640991,930,387,0.5835302472114563,1103,441,0.38680174946784973,897,444,0.4134693443775177,1111,493,0.5504040718078613,883,489,0.4462442100048065,1036,514,0.4600895941257477,949,515,0.4982675313949585,1052,625,0.6308807134628296,965,619,0.48352840542793274,1062,714,0.5085628032684326,935,718,0.3891070485115051
1,991,342,0.4658709764480591,1069,383,0.528194010257721,932,388,0.5653675198554993,1103,441,0.4221722483634949,899,442,0.3716098666191101,1099,488,0.5191403031349182,882,482,0.37086665630340576,1032,515,0.5127463936805725,957,513,0.5020307302474976,1036,620,0.5684778690338135,964,625,0.4862355887889862,1051,714,0.4187376797199249,930,719,0.4302101135253906
2,998,340,0.5541325807571411,1076,383,0.4715154767036438,938,386,0.49769747257232666,1112,439,0.39166200160980225,897,440,0.43846675753593445,1107,490,0.49514898657798767,885,474,0.2816660702228546,1034,514,0.5297039151191711,950,512,0.4899892807006836,1032,612,0.5467228889465332,943,618,0.46959376335144043,1053,711,0.42621034383773804,936,719,0.3952425420284271
3,999,338,0.531072199344635,1076,382,0.4713302254676819,950,386,0.48244982957839966,1109,439,0.43254733085632324,902,441,0.4266468286514282,1106,493,0.5401305556297302,898,483,0.34172362089157104,1033,513,0.5243985056877136,951,511,0.5016372799873352,1037,615,0.5626013278961182,947,619,0.47921302914619446,1057,713,0.45141488313674927,934,715,0.3428679406642914
4,998,339,0.5427874326705933,1076,382,0.47452855110168457,939,386,0.4678829312324524,1111,438,0.4398004412651062,902,442,0.4057171046733856,1100,491,0.5059300065040588,897,479,0.2564098536968231,1032,513,0.5089806318283081,951,512,0.4858313202857971,1032,615,0.5414276719093323,964,619,0.5303565263748169,1057,714,0.4734560549259186,938,719,0.36882662773132324
5,999,339,0.5645061731338501,1075,382,0.4898280203342438,938,386,0.4879531264305115,1108,436,0.4638100862503052,901,441,0.3982817232608795,1103,492,0.5099650621414185,897,482,0.26775017380714417,1031,513,0.5079089403152466,949,513,0.47249558568000793,1036,616,0.5767431855201721,963,620,0.5422340035438538,1058,715,0.46037954092025757,937,720,0.37796923518180847
6,1000,339,0.5823060870170593,1076,382,0.4824771285057068,941,387,0.49332666397094727,1111,437,0.4404119551181793,901,442,0.38860490918159485,1108,492,0.5098947286605835,896,483,0.3347947895526886,1037,514,0.5395201444625854,953,513,0.49977707862854004,1039,615,0.589017927646637,965,619,0.5259774327278137,1060,713,0.47825413942337036,930,716,0.36110255122184753
7,1001,339,0.6072308421134949,1076,382,0.5114288926124573,941,386,0.4794252812862396,1109,437,0.45754319429397583,900,442,0.3932454288005829,1101,496,0.5138251185417175,889,476,0.2656257152557373,1030,513,0.48487913608551025,949,513,0.46511414647102356,1027,613,0.5119313597679138,961,618,0.5263704657554626,1054,714,0.4816439747810364,936,718,0.38961583375930786
8,1005,339,0.6341241598129272,1078,382,0.4764766991138458,943,386,0.4818859398365021,1109,440,0.43042266368865967,898,442,0.39989182353019714,1093,498,0.48595961928367615,890,480,0.28066977858543396,1029,514,0.4722968637943268,958,514,0.4748315215110779,1020,612,0.4514569640159607,946,618,0.46000707149505615,1051,714,0.4495559632778168,944,719,0.36746522784233093
9,1007,340,0.6772862076759338,1078,382,0.4875141382217407,945,387,0.4821947515010834,1105,438,0.44170382618904114,900,441,0.3992961645126343,1079,496,0.4479523301124573,892,476,0.2825852036476135,1028,513,0.4834098517894745,950,512,0.4657668471336365,1026,611,0.4934327006340027,964,615,0.5464008450508118,1055,713,0.48297080397605896,946,720,0.3746736943721771
10,1006,340,0.658409595489502,1063,380,0.39050477743148804,945,386,0.47007447481155396,1106,438,0.42950496077537537,900,442,0.39631518721580505,1085,498,0.4611041843891144,893,475,0.2662115693092346,1030,514,0.49008363485336304,950,513,0.4615232050418854,1029,612,0.5033730268478394,963,617,0.553848922252655,1057,712,0.49155178666114807,945,720,0.38273513317108154
11,1006,340,0.6479032039642334,1064,380,0.39559856057167053,943,386,0.47334617376327515,1105,438,0.4222699999809265,901,443,0.40242651104927063,1085,492,0.44996148347854614,894,480,0.275408536195755,1029,515,0.4773912727832794,958,514,0.4846559464931488,1026,613,0.5128981471061707,961,618,0.5525069236755371,1057,713,0.4999582767486572,941,720,0.42066043615341187
12,1003,340,0.609592080116272,1067,381,0.42740780115127563,938,388,0.5123569965362549,1112,441,0.43012937903404236,887,442,0.417391836643219,1086,492,0.41975173354148865,885,473,0.2943630516529083,1035,516,0.4889731705188751,955,516,0.5613400936126709,1031,618,0.5326944589614868,959,620,0.5877639651298523,1057,713,0.5210849642753601,939,719,0.40946534276008606
13,1003,339,0.5820280909538269,1069,382,0.452470600605011,937,389,0.5333226919174194,1113,442,0.391103059053421,888,442,0.4101555347442627,1093,495,0.4640759825706482,890,474,0.29703962802886963,1043,516,0.5469530820846558,959,515,0.531404435634613,1045,614,0.6052950620651245,961,619,0.578299880027771,1063,712,0.5217118859291077,936,715,0.3675057590007782
14,1002,338,0.5751221179962158,1070,381,0.4547083377838135,937,387,0.5210973024368286,1118,442,0.26263830065727234,887,442,0.39790669083595276,1076,489,0.39083370566368103,888,473,0.3057943284511566,1044,515,0.5329104661941528,959,515,0.5139107704162598,1039,617,0.5677810907363892,962,621,0.5637465715408325,1062,712,0.5074478387832642,935,717,0.41760188341140747
15,1002,338,0.5672149062156677,1069,380,0.4275432229042053,937,386,0.49895668029785156,1112,441,0.4105691611766815,887,441,0.39552000164985657,1080,495,0.3801253139972687,878,465,0.26471051573753357,1041,515,0.5524682998657227,957,514,0.5141348242759705,1036,613,0.5604627728462219,958,616,0.5803762078285217,1061,714,0.5147668719291687,939,718,0.3862588703632355
16,1001,340,0.5716221332550049,1068,380,0.41065895557403564,938,386,0.502701461315155,1112,442,0.40100619196891785,889,441,0.38260000944137573,1082,495,0.3943672180175781,882,467,0.26011064648628235,1044,515,0.5036869645118713,958,515,0.5174264311790466,1038,613,0.5545785427093506,961,616,0.5516678094863892,1063,712,0.5105013251304626,936,718,0.3979582190513611
17,999,340,0.5634775757789612,1076,382,0.4903852939605713,938,386,0.4760133922100067,1114,437,0.41466960310935974,894,440,0.3981485068798065,1102,495,0.4907771348953247,884,465,0.23438213765621185,1037,514,0.5218477845191956,951,513,0.47968658804893494,1043,617,0.5448899269104004,963,619,0.502812385559082,1058,713,0.4595659673213959,942,719,0.3610316812992096
18,1000,341,0.578210175037384,1067,380,0.39662835001945496,938,389,0.5224818587303162,1120,439,0.32830381393432617,891,442,0.4050399363040924,1101,502,0.4427005350589752,878,465,0.2697436809539795,1039,515,0.541316568851471,949,513,0.4754082262516022,1037,612,0.4874001741409302,960,618,0.5360572934150696,1055,712,0.44435834884643555,935,717,0.4091280698776245
