FrameNo,head_x,head_y,head_confidence,left_shoulder_x,left_shoulder_y,left_shoulder_confidence,right_shoulder_x,right_shoulder_y,right_shoulder_confidence,left_elbow_x,left_elbow_y,left_elbow_confidence,right_elbow_x,right_elbow_y,right_elbow_confidence,left_hand_x,left_hand_y,left_hand_confidence,right_hand_x,right_hand_y,right_hand_confidence,left_hip_x,left_hip_y,left_hip_confidence,right_hip_x,right_hip_y,right_hip_confidence,left_knee_x,left_knee_y,left_knee_confidence,right_knee_x,right_knee_y,right_knee_confidence,left_foot_x,left_foot_y,left_foot_confidence,right_foot_x,right_foot_y,right_foot_confidence
0,1018,341,0.604552686214447,1085,386,0.6005204319953918,946,391,0.5974606871604919,1149,425,0.4259010851383209,875,433,0.3031197786331177,1168,422,0.3316499888896942,808,436,0.32373499870300293,1023,515,0.45151031017303467,948,517,0.6055523157119751,1016,616,0.5891501307487488,946,611,0.6447804570198059,1038,708,0.4645509421825409,931,711,0.4873444437980652
1,1019,341,0.6016891002655029,1082,380,0.542446494102478,947,389,0.6114318370819092,1159,410,0.38283219933509827,858,419,0.3361976146697998,1252,399,0.4565691351890564,776,415,0.2840697765350342,1021,518,0.46348175406455994,952,519,0.6306203007698059,1019,618,0.6425120234489441,947,611,0.6841956973075867,1034,709,0.4742368459701538,931,711,0.5209713578224182
2,1018,341,0.5511825084686279,1090,379,0.5755124092102051,945,386,0.6166456937789917,1180,396,0.2952975928783417,803,397,0.368708997964859,1273,370,0.4973019063472748,720,394,0.27689412236213684,1025,517,0.4667993187904358,949,521,0.6595192551612854,1022,619,0.6455832123756409,947,616,0.7435522079467773,1035,708,0.5314919948577881,936,710,0.5785896182060242
3,1033,345,0.5354958176612854,1094,386,0.6734288334846497,942,389,0.648706316947937,1186,388,0.2913224697113037,797,380,0.37095731496810913,1270,354,0.43900740146636963,709,368,0.24755209684371948,1018,522,0.5016617774963379,939,525,0.7213627099990845,1022,623,0.6540454626083374,940,625,0.7450951337814331,1034,708,0.5569782257080078,936,712,0.6316003799438477
4,1024,342,0.5243722200393677,1086,383,0.5628136396408081,944,387,0.4980999827384949,1190,381,0.3580503761768341,798,369,0.35376837849617004,1275,333,0.48026221990585327,729,337,0.24737398326396942,1035,521,0.5452354550361633,942,519,0.587372362613678,1021,617,0.5444133877754211,935,611,0.616985023021698,1035,701,0.4627307951450348,929,705,0.5195567011833191
5,1019,341,0.5645345449447632,1082,380,0.6079980134963989,936,386,0.5999985933303833,1185,371,0.31414273381233215,799,363,0.32520127296447754,1282,303,0.4569544494152069,720,321,0.23903270065784454,1021,522,0.5382925271987915,943,523,0.6777056455612183,1007,620,0.6289553642272949,937,616,0.6869230270385742,1035,700,0.5045574903488159,931,704,0.6239908337593079
6,1018,342,0.5821799039840698,1079,378,0.5665026903152466,933,382,0.5948902368545532,1188,363,0.4542166292667389,830,355,0.26514238119125366,1274,282,0.6730979681015015,751,296,0.3273879289627075,1019,523,0.5032528638839722,944,526,0.6855317950248718,1011,619,0.6563432216644287,934,616,0.7038141489028931,1037,699,0.545685887336731,933,702,0.5705472826957703
7,1012,333,0.503052830696106,1077,375,0.5219550132751465,928,376,0.551716148853302,1177,355,0.40095919370651245,838,336,0.3314262330532074,1261,265,0.6113917827606201,767,271,0.36900871992111206,1024,521,0.5440688133239746,944,522,0.7044925689697266,1014,618,0.6541996002197266,930,613,0.70695561170578,1038,696,0.559776782989502,929,697,0.6556276679039001
8,1009,334,0.5285849571228027,1079,371,0.4927756190299988,932,377,0.5327174067497253,1171,344,0.38287439942359924,869,332,0.241127610206604,1249,254,0.5710437893867493,768,254,0.40141743421554565,1031,522,0.6300344467163086,950,522,0.7129692435264587,1026,619,0.687678873538971,931,614,0.7249050736427307,1039,696,0.5861198306083679,931,699,0.6636004447937012
9,1009,334,0.5296918153762817,1079,370,0.4811898469924927,932,376,0.5200619101524353,1160,344,0.27927470207214355,865,329,0.24994675815105438,1235,259,0.4264284670352936,773,248,0.3664502203464508,1031,521,0.6191446781158447,950,521,0.7091660499572754,1031,620,0.6646245718002319,932,616,0.7323415279388428,1042,696,0.5975052714347839,933,700,0.6666526794433594
10,1007,332,0.497083455324173,1076,369,0.45408299565315247,932,375,0.4955631494522095,1172,319,0.3597646951675415,877,328,0.2594847083091736,1236,250,0.5319023728370667,792,248,0.23352277278900146,1028,519,0.5865199565887451,948,521,0.7097616791725159,1028,619,0.6670340895652771,932,616,0.731368362903595,1041,696,0.60109543800354,932,700,0.6742480993270874
11,1011,333,0.48848578333854675,1078,370,0.4917389154434204,934,376,0.4808332920074463,1167,311,0.3111944794654846,871,325,0.2659829556941986,1227,243,0.4613291621208191,797,247,0.2702302932739258,1029,519,0.5910375714302063,947,520,0.7056820392608643,1031,620,0.6596059203147888,932,618,0.7321916222572327,1043,696,0.605644702911377,935,702,0.6667963266372681
12,1021,320,0.4491300880908966,1078,358,0.6273423433303833,942,362,0.6342813372612,1168,292,0.362771213054657,877,296,0.27139413356781006,1206,232,0.30330756306648254,811,236,0.2337973713874817,1043,519,0.6805201172828674,954,520,0.693357527256012,1040,623,0.7234228849411011,944,620,0.7806304693222046,1050,700,0.622759997844696,947,702,0.6669845581054688
13,1019,317,0.42885929346084595,1082,352,0.5827316045761108,940,357,0.5728228688240051,1174,278,0.43114370107650757,872,273,0.27674761414527893,1195,223,0.2780815064907074,844,226,0.14071474969387054,1044,518,0.6779413819313049,956,519,0.6786358952522278,1045,622,0.5864980816841125,948,622,0.7601564526557922,1049,697,0.6343862414360046,949,700,0.692777156829834
14,1008,315,0.42025449872016907,1077,353,0.5609435439109802,938,360,0.5998022556304932,1151,290,0.34001874923706055,878,272,0.26492950320243835,1182,223,0.29571154713630676,850,227,0.1301042139530182,1042,519,0.6786916851997375,942,518,0.5010026693344116,1041,621,0.5777140855789185,946,621,0.7700621485710144,1049,697,0.6248785853385925,948,699,0.6896817088127136
15,1013,315,0.3977097272872925,1078,352,0.540970504283905,940,359,0.5769039988517761,1159,276,0.40377724170684814,872,267,0.20690585672855377,1183,215,0.18565772473812103,846,223,0.1011321172118187,1044,518,0.6861185431480408,942,516,0.4873208701610565,1044,620,0.5602551698684692,945,620,0.7735291123390198,1050,695,0.6319562196731567,949,699,0.7030057311058044
