FrameNo,head_x,head_y,head_confidence,left_shoulder_x,left_shoulder_y,left_shoulder_confidence,right_shoulder_x,right_shoulder_y,right_shoulder_confidence,left_elbow_x,left_elbow_y,left_elbow_confidence,right_elbow_x,right_elbow_y,right_elbow_confidence,left_hand_x,left_hand_y,left_hand_confidence,right_hand_x,right_hand_y,right_hand_confidence,left_hip_x,left_hip_y,left_hip_confidence,right_hip_x,right_hip_y,right_hip_confidence,left_knee_x,left_knee_y,left_knee_confidence,right_knee_x,right_knee_y,right_knee_confidence,left_foot_x,left_foot_y,left_foot_confidence,right_foot_x,right_foot_y,right_foot_confidence
0,1008,339,0.6506447196006775,1069,381,0.4827187657356262,950,388,0.5237987041473389,1120,438,0.41704055666923523,903,442,0.41100847721099854,1122,488,0.4701833426952362,886,462,0.26883605122566223,1043,515,0.6005593538284302,957,513,0.5234246253967285,1034,613,0.5490173101425171,962,608,0.5666791796684265,1048,708,0.38457366824150085,947,708,0.33782848715782166
1,1009,341,0.6634175777435303,1072,383,0.540916383266449,951,388,0.5818838477134705,1124,439,0.37820401787757874,902,440,0.43444642424583435,1092,478,0.4899302124977112,887,471,0.28481268882751465,1048,517,0.5876262187957764,957,514,0.5225376486778259,1039,612,0.5585235357284546,963,613,0.5559300780296326,1053,711,0.42352575063705444,936,710,0.28414979577064514
2,1010,341,0.6561903357505798,1078,385,0.5611018538475037,950,390,0.5858796238899231,1125,442,0.33524182438850403,904,442,0.4403032660484314,1085,472,0.4345276951789856,894,473,0.29510748386383057,1046,518,0.5640591382980347,956,515,0.4808209240436554,1025,607,0.469081312417984,958,609,0.5948228240013123,1047,709,0.4424968361854553,931,712,0.4028899073600769
3,1012,340,0.6588674187660217,1077,383,0.5467544794082642,956,390,0.5666714906692505,1126,443,0.3411075472831726,910,444,0.41634559631347656,1107,491,0.44408780336380005,881,473,0.34968557953834534,1044,515,0.5813120007514954,959,513,0.536111056804657,1020,606,0.4035877585411072,954,607,0.6181192398071289,1041,708,0.3774831295013428,929,710,0.4047722816467285
4,1012,340,0.6801093220710754,1081,384,0.6067894101142883,956,392,0.6070353388786316,1126,442,0.2932552099227905,909,445,0.4077225923538208,1111,493,0.3415188491344452,889,483,0.3885858952999115,1043,517,0.5443218350410461,956,516,0.4733695089817047,1017,611,0.4602695405483246,956,612,0.6520605087280273,1036,710,0.35785332322120667,933,715,0.4079832434654236
5,1013,341,0.7191745042800903,1080,382,0.5768862962722778,963,393,0.5599061846733093,1123,440,0.34744369983673096,915,445,0.4134891629219055,1111,487,0.2907383441925049,892,484,0.3990454077720642,1054,516,0.6018961668014526,967,515,0.5845174193382263,1044,610,0.539891242980957,962,609,0.6134243011474609,1042,710,0.3860287368297577,940,711,0.3998359143733978
6,1014,343,0.7368825674057007,1084,383,0.5935007929801941,967,392,0.5198062062263489,1127,439,0.35810667276382446,915,442,0.4045770764350891,1117,475,0.3967062830924988,894,482,0.36501437425613403,1055,516,0.589855968952179,966,514,0.5784431099891663,1043,612,0.5811255574226379,961,611,0.6421202421188354,1048,709,0.44368869066238403,938,710,0.448027640581131
7,1015,342,0.6968414187431335,1083,383,0.5944488048553467,964,390,0.512529730796814,1126,441,0.3844189941883087,910,441,0.4028162956237793,1097,474,0.37124624848365784,898,480,0.2692495286464691,1048,515,0.6048537492752075,960,513,0.5521918535232544,1031,615,0.5672966241836548,960,611,0.6330833435058594,1045,707,0.4530274271965027,937,710,0.46155020594596863
8,1017,343,0.6900357007980347,1085,383,0.5966609716415405,964,390,0.5115086436271667,1129,441,0.394137442111969,910,442,0.3810940086841583,1128,498,0.4242023527622223,900,489,0.34989988803863525,1052,516,0.5292631983757019,964,516,0.5380222797393799,1039,619,0.6192823052406311,963,617,0.6035386919975281,1052,711,0.4641222059726715,938,715,0.44158387184143066
9,1017,344,0.7196933627128601,1082,385,0.6148583292961121,966,392,0.5048264265060425,1128,439,0.39705798029899597,915,444,0.3567015826702118,1132,498,0.42868277430534363,904,487,0.32113268971443176,1056,519,0.5018680095672607,970,519,0.5057547092437744,1047,619,0.594499945640564,967,619,0.56849205493927,1054,712,0.4249039590358734,940,716,0.42669013142585754
