FrameNo,head_x,head_y,head_confidence,left_shoulder_x,left_shoulder_y,left_shoulder_confidence,right_shoulder_x,right_shoulder_y,right_shoulder_confidence,left_elbow_x,left_elbow_y,left_elbow_confidence,right_elbow_x,right_elbow_y,right_elbow_confidence,left_hand_x,left_hand_y,left_hand_confidence,right_hand_x,right_hand_y,right_hand_confidence,left_hip_x,left_hip_y,left_hip_confidence,right_hip_x,right_hip_y,right_hip_confidence,left_knee_x,left_knee_y,left_knee_confidence,right_knee_x,right_knee_y,right_knee_confidence,left_foot_x,left_foot_y,left_foot_confidence,right_foot_x,right_foot_y,right_foot_confidence
0,999,339,0.5383440256118774,1080,383,0.5216876268386841,932,388,0.6044533252716064,1114,445,0.39638572931289673,890,444,0.4000028669834137,1110,492,0.5484988689422607,874,480,0.4417377710342407,1040,519,0.5632230639457703,953,514,0.4306034445762634,1052,613,0.6409947872161865,954,614,0.5237313508987427,1064,697,0.4421738386154175,951,708,0.39297613501548767
1,1010,339,0.6570990681648254,1069,382,0.4750273525714874,947,387,0.6435685753822327,1113,443,0.42990201711654663,901,439,0.40052929520606995,1120,495,0.4782358705997467,874,487,0.5141490697860718,1044,512,0.6403301358222961,956,512,0.5938514471054077,1065,618,0.6917935609817505,959,618,0.5338444709777832,1062,704,0.44910410046577454,960,712,0.35469481348991394
2,1014,340,0.6801033616065979,1073,387,0.5743592977523804,946,390,0.6662473678588867,1125,441,0.3358340561389923,891,442,0.38814815878868103,1154,501,0.519985556602478,852,487,0.608443021774292,1047,514,0.5103556513786316,956,516,0.49959760904312134,1066,618,0.665522575378418,953,617,0.4836767911911011,1060,699,0.39489439129829407,956,707,0.4021400809288025
3,1011,339,0.6708923578262329,1067,383,0.47899511456489563,941,389,0.6227697730064392,1123,439,0.3377937078475952,889,440,0.3512677252292633,1168,490,0.57138592004776,833,479,0.4904782176017761,1043,513,0.5720834732055664,949,513,0.46122196316719055,1051,613,0.6192812919616699,968,610,0.5554075837135315,1055,702,0.39334607124328613,947,704,0.3928165137767792
4,1011,344,0.7237460017204285,1063,380,0.465731143951416,958,391,0.5492687225341797,1131,430,0.3603402078151703,879,428,0.4149675667285919,1199,454,0.6838844418525696,808,456,0.6813689470291138,1048,507,0.6308745741844177,960,508,0.5820517539978027,1046,611,0.585303544998169,968,605,0.5576303005218506,1049,707,0.358668714761734,949,710,0.3930523693561554
5,1011,345,0.7142447829246521,1060,380,0.431619256734848,952,388,0.5666641592979431,1141,412,0.3825192153453827,876,416,0.3930921256542206,1205,424,0.6561176180839539,798,424,0.652647078037262,1035,509,0.5451276302337646,950,513,0.47246313095092773,1024,613,0.49961724877357483,958,609,0.645734965801239,1043,708,0.3577919900417328,939,712,0.39650827646255493
6,1007,347,0.6617254614830017,1079,380,0.5104740858078003,939,388,0.627964973449707,1150,393,0.40388715267181396,842,395,0.4073008894920349,1226,369,0.5733386874198914,753,375,0.625369131565094,1035,518,0.5167509913444519,948,521,0.5064132213592529,1045,614,0.5637174248695374,961,615,0.6610352396965027,1054,710,0.3972321152687073,947,719,0.39453455805778503
7,1008,341,0.6108224987983704,1071,378,0.38969314098358154,938,389,0.49636709690093994,1182,379,0.3702828288078308,838,390,0.3556843400001526,1249,345,0.6726658344268799,746,349,0.5868768095970154,1040,523,0.5729989409446716,949,527,0.4972197413444519,1057,620,0.6198757886886597,967,621,0.5923394560813904,1052,714,0.34412118792533875,944,716,0.3327234983444214
8,1014,338,0.5120159983634949,1078,377,0.5877010226249695,930,380,0.44472190737724304,1176,371,0.4760715663433075,844,374,0.3724748194217682,1247,322,0.707298219203949,746,328,0.5769397616386414,1044,523,0.6032906770706177,949,527,0.4993593394756317,1064,616,0.6225521564483643,967,618,0.6109512448310852,1054,710,0.3607195019721985,943,716,0.34137335419654846
9,1015,340,0.5778583288192749,1073,375,0.5855966210365295,933,378,0.4516216814517975,1174,366,0.4727538526058197,828,355,0.42325034737586975,1248,307,0.7664329409599304,741,307,0.6178174018859863,1040,520,0.5737407803535461,957,527,0.6474716067314148,1055,611,0.5811536908149719,964,613,0.6263177990913391,1058,699,0.4056532680988312,949,716,0.4361003041267395
