FrameNo,head_x,head_y,head_confidence,left_shoulder_x,left_shoulder_y,left_shoulder_confidence,right_shoulder_x,right_shoulder_y,right_shoulder_confidence,left_elbow_x,left_elbow_y,left_elbow_confidence,right_elbow_x,right_elbow_y,right_elbow_confidence,left_hand_x,left_hand_y,left_hand_confidence,right_hand_x,right_hand_y,right_hand_confidence,left_hip_x,left_hip_y,left_hip_confidence,right_hip_x,right_hip_y,right_hip_confidence,left_knee_x,left_knee_y,left_knee_confidence,right_knee_x,right_knee_y,right_knee_confidence,left_foot_x,left_foot_y,left_foot_confidence,right_foot_x,right_foot_y,right_foot_confidence
0,1007,341,0.6610706448554993,1074,386,0.5296322107315063,944,388,0.6233381628990173,1086,446,0.32777315378189087,906,447,0.4323720932006836,1085,492,0.4426453709602356,899,491,0.42198696732521057,1025,517,0.41415297985076904,953,517,0.42771968245506287,1022,618,0.42798277735710144,943,620,0.43135949969291687,1045,712,0.4697072207927704,942,717,0.4583442509174347
1,1003,340,0.6170362234115601,1072,386,0.5380342602729797,942,388,0.620839536190033,1087,444,0.33077681064605713,902,446,0.4412474036216736,1081,495,0.4532068967819214,896,493,0.43958643078804016,1024,517,0.39715802669525146,952,518,0.4214247465133667,1019,618,0.42915117740631104,944,621,0.4321891963481903,1046,713,0.46526971459388733,944,717,0.44748640060424805
2,1004,340,0.6415154933929443,1071,385,0.5421186685562134,944,387,0.5882355570793152,1082,443,0.31180548667907715,904,445,0.4480327367782593,1078,495,0.45211905241012573,896,492,0.44638264179229736,1036,519,0.5148086547851562,961,519,0.4821842610836029,1027,618,0.5038360953330994,961,619,0.5291404128074646,1043,712,0.4750874638557434,941,717,0.4493800699710846
3,1005,339,0.647528886795044,1070,385,0.5329959392547607,943,385,0.5665417909622192,1084,442,0.32301080226898193,903,444,0.44438764452934265,1080,493,0.43724584579467773,893,491,0.45045673847198486,1034,518,0.5044137239456177,950,516,0.3753862679004669,1016,618,0.48033463954925537,942,620,0.409728080034256,1021,705,0.45644569396972656,944,716,0.41546863317489624
4,1004,340,0.658428430557251,1064,386,0.5507999658584595,941,386,0.5854241251945496,1078,446,0.32060956954956055,905,445,0.43564945459365845,1079,491,0.4122258126735687,893,493,0.4588950276374817,1032,520,0.5303771495819092,951,518,0.42327359318733215,1012,619,0.47531038522720337,944,622,0.41236525774002075,1018,706,0.4541667699813843,947,715,0.3839549124240875
5,1005,340,0.6653138399124146,1067,383,0.5158119201660156,938,385,0.5680003762245178,1079,443,0.3242250978946686,901,444,0.44022107124328613,1083,495,0.433035284280777,890,489,0.4376942813396454,1035,521,0.5436499118804932,958,520,0.5121011734008789,1018,618,0.49314188957214355,955,619,0.5674512982368469,1024,705,0.486879825592041,942,716,0.41151195764541626
6,1005,340,0.6519514322280884,1070,383,0.4994864761829376,936,384,0.5586220026016235,1085,442,0.3138323128223419,900,444,0.4406229257583618,1084,494,0.4239099621772766,888,488,0.42043766379356384,1022,516,0.375957727432251,958,517,0.5042784214019775,1021,617,0.4870610237121582,959,616,0.5460678339004517,1040,712,0.4857886731624603,940,716,0.4337422847747803
7,1003,341,0.6275490522384644,1068,383,0.4927595555782318,936,385,0.5710851550102234,1084,440,0.3005129098892212,901,444,0.4409801959991455,1083,494,0.4372115433216095,888,489,0.43777158856391907,1038,517,0.4825645685195923,958,516,0.48030930757522583,1022,616,0.4867284297943115,955,614,0.5503824353218079,1040,712,0.48190033435821533,935,716,0.4508584439754486
8,1002,341,0.6122874617576599,1064,382,0.48919087648391724,937,385,0.5584414601325989,1081,439,0.2835080921649933,901,443,0.4330429136753082,1078,493,0.40137672424316406,890,488,0.4314647614955902,1034,517,0.5013839602470398,956,516,0.4921279847621918,1021,615,0.4657648503780365,955,612,0.5254258513450623,1040,712,0.486228346824646,934,716,0.4375988841056824
9,1004,342,0.6516551375389099,1059,382,0.48853322863578796,939,385,0.5521057844161987,1077,441,0.2919834554195404,903,443,0.4216458201408386,1075,492,0.4015466868877411,890,488,0.4356498718261719,1031,517,0.49112287163734436,956,515,0.47574692964553833,1018,616,0.4880965054035187,939,616,0.40336430072784424,1039,713,0.49533170461654663,936,716,0.43051695823669434
