FrameNo, head_x,head_y,head_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_elbow_x,right_elbow_y,right_elbow_z,left_hand_x,left_hand_y,left_hand_z,right_hand_x,right_hand_y,right_hand_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_foot_x,left_foot_y,left_foot_z,right_foot_x,right_foot_y,right_foot_z
53,0.009367,0.73535,-0.011463,-0.14613,0.53171,-2.9e-05,-0.2547,0.75338,-0.053542,0.15466,0.51858,0.004994,0.26216,0.76371,-0.02107,-0.29142,0.96648,-0.1003,0.2984,0.96123,-0.063818,-0.06456,0.018571,-0.007436,0.072063,0.02089,-0.00904,-0.1201,-0.34343,-0.040583,0.11926,-0.33878,-0.029474,-0.13407,-0.67535,0.004416,0.11708,-0.67048,0.006919
54,0.009019,0.73293,-0.012512,-0.14618,0.53016,-0.000505,-0.25409,0.74953,-0.056748,0.15457,0.51737,0.005227,0.26258,0.76203,-0.023183,-0.29126,0.96323,-0.10598,0.29944,0.95917,-0.067838,-0.064477,0.017514,-0.005458,0.072404,0.019932,-0.006551,-0.12013,-0.34441,-0.044321,0.12044,-0.33944,-0.033531,-0.13395,-0.67613,0.002959,0.11732,-0.67145,0.005232
55,0.008679,0.73009,-0.013413,-0.14623,0.52858,-0.000964,-0.2536,0.74533,-0.059625,0.15444,0.51613,0.005418,0.26275,0.76044,-0.025209,-0.29122,0.95989,-0.11137,0.30014,0.95722,-0.071543,-0.064429,0.016317,-0.003655,0.072684,0.018847,-0.004189,-0.12038,-0.34533,-0.047884,0.12161,-0.34,-0.037421,-0.13388,-0.67648,0.001745,0.11788,-0.6721,0.0036
56,0.008314,0.72694,-0.014217,-0.14623,0.52633,-0.00148,-0.25335,0.74073,-0.062484,0.15433,0.51407,0.005409,0.26291,0.75877,-0.027158,-0.29125,0.95612,-0.11694,0.30045,0.9554,-0.075236,-0.064399,0.01478,-0.001755,0.072966,0.017403,-0.001791,-0.12076,-0.34635,-0.051506,0.12294,-0.34049,-0.041328,-0.1337,-0.67692,0.000594,0.1186,-0.67244,0.002094
57,0.007857,0.72327,-0.015129,-0.14621,0.52329,-0.002027,-0.25308,0.73558,-0.0656,0.15403,0.51057,0.005383,0.26308,0.75581,-0.029147,-0.29131,0.95226,-0.12251,0.30077,0.95345,-0.078965,-0.064374,0.012794,-0.000155,0.073225,0.015382,0.000508,-0.12129,-0.34751,-0.055717,0.12448,-0.34101,-0.045497,-0.13346,-0.67732,-0.000759,0.11973,-0.6728,0.000218
58,0.007355,0.71911,-0.01611,-0.14621,0.52007,-0.00234,-0.25271,0.73166,-0.068615,0.15369,0.50669,0.005355,0.26251,0.74803,-0.031123,-0.29137,0.948,-0.12825,0.30107,0.95122,-0.082619,-0.064338,0.010372,0.001556,0.073479,0.012907,0.002698,-0.12207,-0.34907,-0.060593,0.12642,-0.34167,-0.050056,-0.13326,-0.67763,-0.002319,0.12109,-0.67323,-0.001767
59,0.006526,0.71158,-0.017801,-0.14641,0.51362,-0.003227,-0.25187,0.72482,-0.072434,0.15307,0.50015,0.005191,0.26193,0.73875,-0.03359,-0.29121,0.94188,-0.13613,0.30122,0.94672,-0.088081,-0.064324,0.005206,0.003674,0.073669,0.007639,0.005293,-0.12316,-0.35196,-0.066923,0.12943,-0.34406,-0.056074,-0.13298,-0.67808,-0.004492,0.12291,-0.67356,-0.004473
60,0.005725,0.70332,-0.019692,-0.1467,0.50619,-0.004184,-0.25118,0.71718,-0.076461,0.15246,0.4925,0.004689,0.26134,0.729,-0.03606,-0.29103,0.93626,-0.14315,0.30152,0.9421,-0.093235,-0.064335,-0.00082,0.00586,0.073774,0.001517,0.007732,-0.12422,-0.3552,-0.073333,0.13266,-0.34679,-0.061908,-0.13283,-0.67915,-0.006729,0.12467,-0.67389,-0.007034
61,0.004927,0.69465,-0.021541,-0.14708,0.49865,-0.005149,-0.25076,0.70843,-0.080415,0.15196,0.48509,0.004243,0.26077,0.71829,-0.038648,-0.29085,0.93054,-0.15007,0.30177,0.93716,-0.098669,-0.064339,-0.007153,0.007884,0.073775,-0.004902,0.010148,-0.12518,-0.35869,-0.079722,0.13602,-0.34991,-0.067726,-0.13286,-0.68026,-0.009038,0.12638,-0.67442,-0.009543
62,0.00419,0.68404,-0.023602,-0.14734,0.4882,-0.006789,-0.25055,0.6965,-0.084013,0.15164,0.47464,0.003311,0.26013,0.70584,-0.041822,-0.29054,0.9231,-0.1584,0.30211,0.93107,-0.10524,-0.064334,-0.016126,0.010063,0.073759,-0.014098,0.012898,-0.12604,-0.36329,-0.086799,0.13976,-0.35425,-0.074012,-0.1329,-0.6811,-0.011717,0.12795,-0.6751,-0.012092
