FrameNo, head_x,head_y,head_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_elbow_x,right_elbow_y,right_elbow_z,left_hand_x,left_hand_y,left_hand_z,right_hand_x,right_hand_y,right_hand_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_foot_x,left_foot_y,left_foot_z,right_foot_x,right_foot_y,right_foot_z
47,-0.086573,0.7223,-0.019832,-0.22217,0.53032,0.008886,-0.3364,0.7395,-0.056323,0.050085,0.52677,0.022302,0.17005,0.7389,-0.026646,-0.37332,0.9892,-0.16681,0.21436,0.9331,-0.10562,-0.14073,0.024105,-0.022708,-0.007237,0.024337,-0.011224,-0.14874,-0.33576,-0.015646,0.058144,-0.35137,-0.10901,-0.095169,-0.66076,0.02714,0.1079,-0.64875,-0.18274
48,-0.089204,0.7223,-0.018745,-0.22458,0.52939,0.009458,-0.33865,0.73911,-0.055718,0.046788,0.52667,0.023323,0.16742,0.7379,-0.02529,-0.3755,0.9892,-0.16672,0.21229,0.93192,-0.10445,-0.14351,0.024174,-0.02365,-0.009594,0.024569,-0.012022,-0.1496,-0.33604,-0.016148,0.057519,-0.34827,-0.12311,-0.095575,-0.6605,0.026885,0.10802,-0.64013,-0.20852
49,-0.091753,0.7223,-0.017545,-0.22685,0.52877,0.010162,-0.34093,0.73882,-0.054882,0.043797,0.52639,0.024277,0.16506,0.73716,-0.023948,-0.37757,0.9892,-0.16632,0.21024,0.93105,-0.10303,-0.14639,0.024244,-0.024633,-0.011992,0.024782,-0.012849,-0.15037,-0.33637,-0.016778,0.056675,-0.34415,-0.13706,-0.09604,-0.66012,0.02668,0.10795,-0.6308,-0.23021
50,-0.094141,0.72231,-0.016472,-0.22904,0.52823,0.010937,-0.34318,0.73845,-0.05372,0.04092,0.52612,0.025265,0.16298,0.73663,-0.022707,-0.37961,0.98922,-0.16567,0.2083,0.93045,-0.10166,-0.14926,0.024303,-0.025734,-0.014219,0.025062,-0.01357,-0.15105,-0.337,-0.017416,0.055715,-0.33981,-0.15144,-0.096306,-0.66046,0.026219,0.10748,-0.62072,-0.25338
51,-0.096461,0.72226,-0.01539,-0.23113,0.52779,0.011714,-0.34538,0.73791,-0.052402,0.038229,0.52604,0.026309,0.16081,0.73607,-0.021127,-0.38163,0.98952,-0.1649,0.20638,0.92984,-0.10012,-0.15217,0.024303,-0.026843,-0.01662,0.025343,-0.014279,-0.15173,-0.33772,-0.018084,0.054525,-0.33486,-0.16529,-0.096254,-0.66076,0.025834,0.1067,-0.61052,-0.27584
52,-0.099027,0.7223,-0.014225,-0.23444,0.52744,0.01284,-0.34786,0.7373,-0.050758,0.035663,0.52595,0.027418,0.15873,0.73551,-0.019462,-0.38419,0.98984,-0.16352,0.20432,0.92936,-0.098189,-0.15585,0.024341,-0.028054,-0.02008,0.025867,-0.01499,-0.15256,-0.33818,-0.018898,0.052167,-0.32779,-0.18265,-0.096538,-0.66088,0.025421,0.10469,-0.59939,-0.3008
53,-0.10143,0.72239,-0.013064,-0.23769,0.52731,0.01387,-0.35012,0.73644,-0.049221,0.033064,0.52589,0.028533,0.15638,0.73513,-0.017566,-0.38669,0.99019,-0.16224,0.20238,0.92921,-0.095979,-0.15948,0.02452,-0.0293,-0.023564,0.026471,-0.015716,-0.15327,-0.3385,-0.019511,0.049487,-0.32052,-0.19972,-0.096606,-0.66088,0.025014,0.10261,-0.58815,-0.32472
54,-0.10346,0.72246,-0.012021,-0.24076,0.52729,0.014971,-0.35205,0.73565,-0.047968,0.03128,0.52586,0.029721,0.15423,0.73478,-0.015656,-0.38863,0.99053,-0.1613,0.20052,0.92918,-0.093687,-0.16285,0.02482,-0.0304,-0.026951,0.02725,-0.016468,-0.15405,-0.33864,-0.019987,0.046739,-0.31349,-0.21544,-0.097074,-0.65996,0.024615,0.10038,-0.57791,-0.34681
55,-0.10516,0.72254,-0.011296,-0.24314,0.52716,0.015659,-0.3537,0.73488,-0.046875,0.030006,0.52585,0.030554,0.15262,0.7345,-0.014086,-0.39013,0.99091,-0.16055,0.19918,0.92918,-0.091867,-0.16603,0.025239,-0.031233,-0.030265,0.028177,-0.017174,-0.15494,-0.33869,-0.020465,0.043992,-0.30634,-0.22977,-0.097616,-0.65871,0.024293,0.098161,-0.56841,-0.36644
56,-0.10687,0.72262,-0.010598,-0.24554,0.52716,0.016323,-0.35495,0.73412,-0.045813,0.028778,0.52585,0.031382,0.15108,0.73423,-0.012549,-0.39117,0.99132,-0.15998,0.19792,0.92918,-0.090143,-0.16934,0.025738,-0.032172,-0.033552,0.029085,-0.017803,-0.15584,-0.33869,-0.020999,0.041041,-0.29863,-0.24322,-0.098639,-0.6576,0.023964,0.095703,-0.55815,-0.38531
57,-0.10852,0.72264,-0.010025,-0.24782,0.52742,0.016849,-0.35606,0.73349,-0.044937,0.027685,0.52595,0.032117,0.1495,0.73394,-0.011078,-0.39173,0.99174,-0.15965,0.19676,0.92918,-0.088493,-0.17236,0.026348,-0.033129,-0.036652,0.029989,-0.018263,-0.1567,-0.3382,-0.02154,0.038151,-0.2912,-0.25472,-0.099631,-0.6563,0.023624,0.092804,-0.54886,-0.40118
58,-0.10998,0.72274,-0.009597,-0.24998,0.52765,0.017261,-0.35683,0.73298,-0.044581,0.026652,0.5261,0.032827,0.14778,0.73362,-0.009467,-0.39173,0.99216,-0.15951,0.19572,0.92944,-0.087085,-0.17506,0.027034,-0.034016,-0.039697,0.031099,-0.018691,-0.15759,-0.33781,-0.022112,0.035366,-0.28406,-0.2648,-0.10054,-0.65507,0.023274,0.089983,-0.53909,-0.41615
59,-0.11138,0.72286,-0.009267,-0.25202,0.52791,0.017479,-0.35744,0.73255,-0.044397,0.025582,0.52627,0.033339,0.14609,0.73334,-0.007922,-0.39174,0.99216,-0.15892,0.1947,0.92974,-0.085624,-0.17761,0.027734,-0.034835,-0.042697,0.032262,-0.019132,-0.15859,-0.33741,-0.022759,0.032338,-0.27651,-0.27465,-0.1009,-0.65507,0.023147,0.086863,-0.52931,-0.42934
60,-0.11274,0.72293,-0.009132,-0.25411,0.52833,0.01769,-0.35786,0.73252,-0.044399,0.024533,0.52653,0.033735,0.14466,0.73323,-0.00691,-0.39174,0.99216,-0.15838,0.19373,0.93008,-0.084266,-0.17994,0.028446,-0.035665,-0.045417,0.03349,-0.019596,-0.15963,-0.33695,-0.023443,0.02935,-0.26931,-0.28435,-0.1012,-0.65507,0.023007,0.083356,-0.5182,-0.44127
61,-0.1138,0.72296,-0.009136,-0.25505,0.52856,0.017834,-0.35786,0.73252,-0.044399,0.023625,0.52677,0.034003,0.14354,0.73315,-0.006222,-0.3917,0.9925,-0.15792,0.19307,0.93024,-0.083288,-0.18143,0.029072,-0.036317,-0.047058,0.034507,-0.02007,-0.16026,-0.33743,-0.024003,0.026988,-0.26337,-0.29059,-0.10152,-0.65507,0.022816,0.080616,-0.50851,-0.44937
62,-0.1148,0.72299,-0.009141,-0.25596,0.52878,0.018004,-0.35786,0.73252,-0.044399,0.023151,0.52694,0.034131,0.14278,0.73303,-0.005851,-0.39031,0.99243,-0.15742,0.19255,0.93037,-0.082721,-0.1829,0.029574,-0.03707,-0.048642,0.035454,-0.020536,-0.16095,-0.338,-0.02463,0.02474,-0.25765,-0.29607,-0.10167,-0.65567,0.022686,0.077742,-0.49914,-0.45641
