FrameNo, head_x,head_y,head_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_elbow_x,right_elbow_y,right_elbow_z,left_hand_x,left_hand_y,left_hand_z,right_hand_x,right_hand_y,right_hand_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_foot_x,left_foot_y,left_foot_z,right_foot_x,right_foot_y,right_foot_z
97,0.020576,0.76639,-0.029334,-0.12481,0.57728,-0.011271,-0.22445,0.80054,-0.041667,0.17327,0.5447,-0.008798,0.25325,0.79363,-0.021205,-0.2609,1.0071,-0.064719,0.28917,0.99599,-0.048112,-0.058652,0.060087,-0.02067,0.077351,0.059304,-0.02397,-0.11148,-0.30369,-0.009616,0.11421,-0.29379,0.000732,-0.11976,-0.64127,0.026574,0.12226,-0.63504,0.029227
98,0.019683,0.76597,-0.03072,-0.1254,0.57719,-0.011492,-0.22538,0.79968,-0.044265,0.17215,0.54469,-0.00938,0.25235,0.79163,-0.023989,-0.26295,1.0055,-0.069486,0.28955,0.99388,-0.053203,-0.059318,0.059945,-0.016255,0.076826,0.059298,-0.019476,-0.11167,-0.30534,-0.009819,0.11454,-0.29558,-0.000396,-0.11976,-0.64202,0.026033,0.122,-0.6364,0.027924
99,0.018738,0.76538,-0.032404,-0.12596,0.57687,-0.011818,-0.22642,0.79827,-0.047841,0.17101,0.5445,-0.009968,0.25199,0.78897,-0.028674,-0.26514,1.0029,-0.075691,0.29002,0.99048,-0.059073,-0.060036,0.059653,-0.011492,0.076327,0.059157,-0.014695,-0.11187,-0.30697,-0.010294,0.11498,-0.29713,-0.001635,-0.11971,-0.64271,0.025347,0.12187,-0.63768,0.026505
100,0.01775,0.76434,-0.034311,-0.12676,0.57609,-0.012328,-0.22751,0.79656,-0.051816,0.16973,0.54428,-0.010723,0.2519,0.78624,-0.033492,-0.26737,1.0001,-0.082622,0.29055,0.9866,-0.065201,-0.060777,0.059227,-0.006032,0.075961,0.058927,-0.009431,-0.11208,-0.3085,-0.010927,0.1155,-0.29853,-0.002948,-0.11975,-0.6434,0.024571,0.12187,-0.6389,0.02508
101,0.016698,0.76266,-0.03694,-0.12761,0.57527,-0.012842,-0.22863,0.79417,-0.056264,0.16832,0.54407,-0.011588,0.25216,0.78279,-0.03818,-0.26952,0.99705,-0.090081,0.29142,0.98242,-0.071811,-0.061481,0.058849,-0.000324,0.075591,0.058686,-0.003973,-0.11235,-0.31002,-0.011878,0.1161,-0.29959,-0.004403,-0.11986,-0.64415,0.023725,0.12197,-0.63996,0.023737
102,0.015476,0.76014,-0.040727,-0.12842,0.574,-0.013509,-0.2296,0.78909,-0.061936,0.1669,0.54332,-0.012451,0.25223,0.77933,-0.043842,-0.27173,0.99146,-0.10021,0.29259,0.97761,-0.081037,-0.062098,0.058086,0.006008,0.075146,0.057917,0.00257,-0.11278,-0.31144,-0.0131,0.11679,-0.30052,-0.005909,-0.1201,-0.64486,0.022809,0.12205,-0.6409,0.022553
103,0.014323,0.75675,-0.04456,-0.12956,0.57021,-0.015133,-0.23041,0.78353,-0.067902,0.16549,0.54193,-0.013775,0.25265,0.77579,-0.050298,-0.27382,0.98579,-0.11059,0.29401,0.97314,-0.090419,-0.062741,0.056464,0.013044,0.074652,0.056368,0.009846,-0.11328,-0.31289,-0.014428,0.1175,-0.30145,-0.00735,-0.12044,-0.64552,0.021846,0.12213,-0.64186,0.021311
104,0.013155,0.75274,-0.049272,-0.13073,0.56617,-0.01675,-0.23112,0.77682,-0.074612,0.16394,0.54027,-0.015132,0.25281,0.77183,-0.057467,-0.2759,0.97962,-0.12175,0.29578,0.9683,-0.10076,-0.063349,0.05455,0.020129,0.074186,0.05456,0.017194,-0.11375,-0.31355,-0.015869,0.11825,-0.30241,-0.008684,-0.12085,-0.64608,0.02081,0.12222,-0.64214,0.020412
105,0.012054,0.74687,-0.05429,-0.132,0.56106,-0.019157,-0.2317,0.76943,-0.081776,0.16181,0.53683,-0.017494,0.25317,0.76482,-0.065046,-0.27768,0.97258,-0.13354,0.29766,0.96015,-0.11281,-0.063903,0.051816,0.027444,0.073844,0.052015,0.024735,-0.11422,-0.31399,-0.017368,0.11907,-0.30322,-0.009881,-0.12133,-0.64649,0.019785,0.12247,-0.64243,0.019438
106,0.011076,0.74,-0.059624,-0.13333,0.55508,-0.021987,-0.23206,0.76091,-0.089352,0.15922,0.53274,-0.02036,0.2537,0.75782,-0.072787,-0.27924,0.96507,-0.14572,0.29962,0.95195,-0.12482,-0.0644,0.048322,0.034761,0.073583,0.048776,0.032687,-0.11481,-0.31516,-0.01909,0.11998,-0.30397,-0.010961,-0.12186,-0.647,0.018681,0.12278,-0.6426,0.018295
107,0.01032,0.7308,-0.065775,-0.13431,0.54686,-0.025347,-0.23215,0.7513,-0.097655,0.15703,0.52537,-0.023838,0.25441,0.74912,-0.081134,-0.28027,0.95615,-0.1589,0.30154,0.94067,-0.13651,-0.064952,0.042952,0.042888,0.073274,0.043722,0.040943,-0.11566,-0.31813,-0.021335,0.1216,-0.30609,-0.012362,-0.12258,-0.64737,0.017523,0.12341,-0.6427,0.017064
108,0.010097,0.72067,-0.072109,-0.13408,0.53697,-0.028732,-0.23157,0.74029,-0.10623,0.15481,0.51735,-0.027492,0.25516,0.73984,-0.088131,-0.28049,0.94705,-0.17238,0.30357,0.92925,-0.14871,-0.065686,0.036747,0.050921,0.072671,0.037862,0.049052,-0.11672,-0.31813,-0.023592,0.12335,-0.30748,-0.013841,-0.12328,-0.64772,0.016518,0.12388,-0.64294,0.015773
109,0.01026,0.70553,-0.079039,-0.1338,0.52385,-0.032843,-0.23096,0.72572,-0.11521,0.1528,0.50504,-0.031771,0.2571,0.72708,-0.097458,-0.28037,0.93434,-0.18908,0.30636,0.91488,-0.16343,-0.066476,0.027676,0.059665,0.07204,0.028647,0.057935,-0.11823,-0.31836,-0.026115,0.12536,-0.3082,-0.016018,-0.12373,-0.64811,0.015753,0.12419,-0.6432,0.014353
110,0.010702,0.6906,-0.085549,-0.13352,0.51074,-0.036951,-0.23037,0.71071,-0.12398,0.15092,0.49243,-0.035953,0.2587,0.71321,-0.10686,-0.28023,0.9213,-0.2054,0.30887,0.89902,-0.17783,-0.067481,0.01784,0.072036,0.071068,0.018609,0.071215,-0.11996,-0.31901,-0.02881,0.1273,-0.30931,-0.018545,-0.12397,-0.64846,0.015208,0.12438,-0.64356,0.012961
111,0.011088,0.67323,-0.091231,-0.13209,0.49106,-0.04096,-0.2289,0.69008,-0.13189,0.14875,0.47445,-0.040153,0.26014,0.69619,-0.11526,-0.2798,0.90172,-0.21887,0.31124,0.88279,-0.19038,-0.069646,0.004167,0.084542,0.069783,0.004732,0.08534,-0.12219,-0.32044,-0.033569,0.12994,-0.31078,-0.022865,-0.124,-0.64943,0.014813,0.12447,-0.64451,0.011777
112,0.011476,0.65522,-0.096954,-0.13037,0.47366,-0.04401,-0.22806,0.66888,-0.13954,0.14648,0.45695,-0.043944,0.26165,0.67843,-0.12345,-0.27927,0.88176,-0.23227,0.31362,0.86461,-0.20337,-0.071733,-0.009184,0.096076,0.068556,-0.008814,0.098331,-0.12433,-0.3227,-0.0384,0.13261,-0.31273,-0.027258,-0.12408,-0.65064,0.014487,0.12454,-0.64606,0.010727
113,0.011838,0.63473,-0.102,-0.12865,0.45416,-0.047322,-0.22735,0.64821,-0.1466,0.14437,0.43741,-0.0477,0.26323,0.6588,-0.13112,-0.27836,0.86165,-0.24576,0.3159,0.84628,-0.21533,-0.074002,-0.023747,0.10782,0.067674,-0.023578,0.11128,-0.12644,-0.32549,-0.043329,0.13545,-0.31529,-0.031853,-0.12414,-0.65222,0.014264,0.12457,-0.6479,0.010212
114,0.012361,0.61456,-0.10693,-0.12695,0.43419,-0.049936,-0.22646,0.62706,-0.1536,0.14292,0.41716,-0.050437,0.26475,0.63976,-0.13841,-0.27742,0.84058,-0.25954,0.31844,0.8281,-0.22653,-0.076135,-0.038355,0.11904,0.067209,-0.038669,0.12389,-0.12854,-0.32851,-0.04852,0.13833,-0.31821,-0.036712,-0.12421,-0.65418,0.014154,0.12456,-0.65002,0.009831
115,0.013072,0.593,-0.11161,-0.12485,0.41241,-0.052388,-0.22599,0.60414,-0.16061,0.14192,0.39521,-0.052773,0.26571,0.61843,-0.14561,-0.27651,0.81697,-0.27289,0.32091,0.80645,-0.23761,-0.077323,-0.054206,0.13051,0.066098,-0.055297,0.13614,-0.13043,-0.33185,-0.053786,0.14093,-0.32175,-0.041733,-0.12432,-0.65616,0.014146,0.12435,-0.65228,0.009708
116,0.013916,0.57251,-0.11521,-0.12304,0.39243,-0.05423,-0.22569,0.58275,-0.16691,0.14123,0.37638,-0.054173,0.26625,0.59953,-0.15249,-0.27561,0.79083,-0.28453,0.3229,0.78602,-0.24799,-0.078441,-0.069276,0.14071,0.065092,-0.071056,0.14702,-0.13201,-0.33629,-0.058625,0.14272,-0.32493,-0.046725,-0.12445,-0.65812,0.014138,0.12378,-0.65518,0.009669
117,0.014575,0.5507,-0.11871,-0.12148,0.36957,-0.055946,-0.22537,0.5616,-0.17307,0.14059,0.35501,-0.055462,0.26746,0.57897,-0.15889,-0.27479,0.76484,-0.29489,0.32461,0.76432,-0.25704,-0.079933,-0.085499,0.15128,0.063777,-0.08801,0.15832,-0.13337,-0.34043,-0.06329,0.14431,-0.32901,-0.051762,-0.12449,-0.66028,0.014135,0.12321,-0.65808,0.009631
118,0.014625,0.5279,-0.12203,-0.1205,0.34505,-0.057464,-0.22554,0.53785,-0.17929,0.13933,0.33131,-0.056298,0.26865,0.55442,-0.16268,-0.27392,0.73543,-0.3047,0.32572,0.74157,-0.26663,-0.081567,-0.10468,0.16248,0.062251,-0.1072,0.17077,-0.13489,-0.34431,-0.068224,0.14555,-0.33288,-0.05685,-0.12449,-0.66303,0.014001,0.12259,-0.66129,0.009571
119,0.014909,0.50345,-0.12519,-0.11959,0.31872,-0.059,-0.22541,0.51283,-0.18533,0.13797,0.30595,-0.057373,0.26959,0.52958,-0.16685,-0.27313,0.70493,-0.31457,0.32669,0.71671,-0.27705,-0.082996,-0.1248,0.16983,0.060956,-0.12714,0.17866,-0.1363,-0.34673,-0.072816,0.14655,-0.33681,-0.061644,-0.12432,-0.66586,0.014054,0.12186,-0.66448,0.009672
120,0.015228,0.47936,-0.12815,-0.11949,0.29851,-0.060464,-0.22547,0.49452,-0.1923,0.13677,0.28552,-0.058489,0.26993,0.50355,-0.17186,-0.27243,0.68131,-0.32481,0.32778,0.68997,-0.28657,-0.084301,-0.1422,0.17605,0.059672,-0.14418,0.1847,-0.13725,-0.34874,-0.07534,0.14677,-0.34067,-0.064817,-0.12414,-0.66823,0.014083,0.12118,-0.6671,0.009904
121,0.015485,0.45046,-0.13095,-0.11939,0.27424,-0.062016,-0.22552,0.46894,-0.19981,0.13553,0.26124,-0.059734,0.27019,0.47457,-0.17616,-0.27175,0.653,-0.33498,0.3289,0.66361,-0.29515,-0.085505,-0.16134,0.18239,0.058673,-0.16293,0.1911,-0.13835,-0.34952,-0.07799,0.14699,-0.3429,-0.068083,-0.12409,-0.67042,0.014085,0.12055,-0.66922,0.010274
122,0.015652,0.42432,-0.1334,-0.11929,0.25107,-0.063391,-0.22625,0.44373,-0.20749,0.13423,0.23815,-0.060999,0.27042,0.44658,-0.18049,-0.27112,0.62465,-0.34414,0.33013,0.63427,-0.3034,-0.085958,-0.18066,0.18845,0.0581,-0.18187,0.19732,-0.13951,-0.3496,-0.080542,0.14722,-0.3448,-0.071539,-0.12405,-0.67237,0.014089,0.11994,-0.67111,0.01058
123,0.015501,0.39669,-0.13638,-0.12093,0.22371,-0.064814,-0.22843,0.41731,-0.21511,0.13257,0.21163,-0.062595,0.2708,0.41737,-0.18306,-0.27138,0.59217,-0.35334,0.33098,0.60408,-0.31166,-0.085952,-0.20405,0.19463,0.058014,-0.20472,0.20224,-0.14098,-0.35451,-0.083637,0.14754,-0.35082,-0.074974,-0.12396,-0.67398,0.014095,0.11932,-0.67315,0.010849
124,0.015073,0.36983,-0.13934,-0.1226,0.19865,-0.066022,-0.22991,0.39353,-0.22269,0.13112,0.1871,-0.064099,0.27072,0.39038,-0.18502,-0.2717,0.56204,-0.36208,0.33185,0.57616,-0.31994,-0.085763,-0.22557,0.19988,0.058003,-0.2255,0.20636,-0.14258,-0.35899,-0.086441,0.14777,-0.35667,-0.078213,-0.12385,-0.6755,0.013962,0.11873,-0.6752,0.011114
