FrameNo, head_x,head_y,head_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_elbow_x,right_elbow_y,right_elbow_z,left_hand_x,left_hand_y,left_hand_z,right_hand_x,right_hand_y,right_hand_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_foot_x,left_foot_y,left_foot_z,right_foot_x,right_foot_y,right_foot_z
12,0.020549,0.73412,-0.037839,-0.13885,0.53331,-0.031327,-0.24835,0.76038,-0.078379,0.16277,0.51583,-0.027836,0.25972,0.75438,-0.053271,-0.28321,0.96365,-0.11694,0.28475,0.96912,-0.091125,-0.062149,0.022189,-0.044723,0.072673,0.022162,-0.046195,-0.11291,-0.33134,-0.035454,0.11396,-0.32212,-0.01096,-0.12016,-0.65456,-0.000602,0.12929,-0.64566,0.017691
13,0.020604,0.73473,-0.03851,-0.13887,0.53436,-0.031143,-0.24847,0.7629,-0.076244,0.16147,0.51714,-0.028129,0.25694,0.75912,-0.049771,-0.28259,0.96648,-0.11193,0.28116,0.97391,-0.082845,-0.06208,0.023534,-0.04541,0.072632,0.023484,-0.046555,-0.11274,-0.33076,-0.035738,0.11393,-0.32098,-0.011984,-0.11976,-0.65621,-0.000787,0.12909,-0.64634,0.017433
14,0.020655,0.73532,-0.039139,-0.13887,0.53443,-0.031143,-0.24856,0.76436,-0.075057,0.16084,0.51837,-0.028243,0.25467,0.76361,-0.046899,-0.28248,0.96773,-0.10869,0.27842,0.97746,-0.07639,-0.062015,0.024715,-0.046138,0.072609,0.024649,-0.046914,-0.1126,-0.33042,-0.035986,0.1139,-0.31984,-0.013078,-0.11861,-0.66301,-0.001074,0.12893,-0.64692,0.017187
15,0.020626,0.73583,-0.039582,-0.139,0.53447,-0.031154,-0.24862,0.76522,-0.074324,0.1604,0.51957,-0.028335,0.25307,0.76468,-0.04474,-0.28268,0.96826,-0.10636,0.2761,0.98048,-0.070956,-0.061959,0.02579,-0.04683,0.072633,0.025686,-0.047304,-0.11246,-0.33007,-0.036208,0.1139,-0.31905,-0.014043,-0.11757,-0.66906,-0.001391,0.12884,-0.64753,0.01698
16,0.020493,0.73625,-0.039887,-0.13938,0.53453,-0.031185,-0.24864,0.76562,-0.074121,0.16004,0.52043,-0.028415,0.25192,0.76549,-0.043049,-0.28273,0.96837,-0.10572,0.27489,0.98202,-0.068086,-0.061907,0.026302,-0.047467,0.072669,0.026317,-0.047744,-0.11232,-0.32978,-0.036389,0.11392,-0.3185,-0.014921,-0.11655,-0.67414,-0.001798,0.12869,-0.64795,0.016766
17,0.020229,0.73668,-0.040177,-0.13985,0.5346,-0.031306,-0.24896,0.7658,-0.074148,0.15969,0.52112,-0.028481,0.25096,0.76606,-0.041589,-0.28273,0.96839,-0.10572,0.27401,0.98308,-0.066102,-0.061842,0.026584,-0.048054,0.072715,0.026743,-0.048306,-0.11217,-0.32948,-0.036575,0.11395,-0.31807,-0.015747,-0.11556,-0.67894,-0.002002,0.12854,-0.64841,0.016456
18,0.019882,0.73706,-0.040426,-0.14037,0.53459,-0.031527,-0.2495,0.76587,-0.074192,0.15943,0.52173,-0.028503,0.25039,0.76643,-0.040652,-0.28275,0.96848,-0.10572,0.27364,0.98331,-0.065215,-0.061723,0.026784,-0.04873,0.072761,0.027066,-0.048874,-0.11201,-0.32918,-0.0368,0.11396,-0.31777,-0.016396,-0.11499,-0.68156,-0.001981,0.12832,-0.65,0.016086
19,0.019514,0.7374,-0.040631,-0.14089,0.53416,-0.031817,-0.2502,0.76587,-0.074248,0.1592,0.52222,-0.028579,0.24998,0.76667,-0.040051,-0.28321,0.96837,-0.10576,0.27341,0.98331,-0.064716,-0.061545,0.026908,-0.049428,0.072841,0.027268,-0.04944,-0.11185,-0.32887,-0.037052,0.11396,-0.31754,-0.016898,-0.11499,-0.68156,-0.001981,0.12809,-0.65143,0.015655
20,0.019128,0.7377,-0.040826,-0.14132,0.53363,-0.032177,-0.25084,0.76587,-0.074336,0.15863,0.52263,-0.028868,0.24963,0.76682,-0.039618,-0.28372,0.96796,-0.10587,0.27325,0.98331,-0.064388,-0.061354,0.027007,-0.050085,0.072974,0.02735,-0.050085,-0.11172,-0.32868,-0.037298,0.11396,-0.31738,-0.017212,-0.11558,-0.67658,-0.001764,0.12791,-0.65262,0.01527
21,0.018745,0.73795,-0.041004,-0.14172,0.53306,-0.032583,-0.25136,0.76587,-0.074636,0.15814,0.5229,-0.029145,0.24936,0.76686,-0.039449,-0.28416,0.9674,-0.10644,0.27316,0.98331,-0.064373,-0.06113,0.027093,-0.050846,0.073119,0.027408,-0.050732,-0.11159,-0.32851,-0.037539,0.11395,-0.31725,-0.017509,-0.11618,-0.67153,-0.001452,0.12777,-0.65378,0.014924
