FrameNo, head_x,head_y,head_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_elbow_x,right_elbow_y,right_elbow_z,left_hand_x,left_hand_y,left_hand_z,right_hand_x,right_hand_y,right_hand_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_foot_x,left_foot_y,left_foot_z,right_foot_x,right_foot_y,right_foot_z
27,0.009409,0.74352,-0.087833,-0.13497,0.54598,-0.043924,-0.20475,0.77892,-0.078458,0.13748,0.54769,-0.060898,0.2104,0.78225,-0.097206,-0.23959,1.0215,-0.1142,0.24815,1.0236,-0.13882,-0.06675,0.059775,-0.058406,0.062162,0.059365,-0.064841,-0.12135,-0.2981,-0.046206,0.10734,-0.3092,-0.042121,-0.12248,-0.65141,0.002744,0.12965,-0.64796,-0.009628
28,0.009543,0.74382,-0.088129,-0.13495,0.54598,-0.043963,-0.20261,0.7802,-0.078047,0.13747,0.54789,-0.060933,0.21041,0.78243,-0.096803,-0.23657,1.0229,-0.11427,0.24731,1.0239,-0.13871,-0.066518,0.060304,-0.05864,0.06247,0.059993,-0.06525,-0.12109,-0.29781,-0.046761,0.10762,-0.3089,-0.042639,-0.1221,-0.65281,0.002636,0.12989,-0.648,-0.009685
29,0.009541,0.74419,-0.088195,-0.13486,0.5464,-0.044007,-0.20218,0.78173,-0.078057,0.13746,0.54789,-0.060962,0.21041,0.78243,-0.096803,-0.23426,1.0245,-0.11433,0.24731,1.0239,-0.13871,-0.066331,0.060513,-0.058645,0.062779,0.060405,-0.065257,-0.12083,-0.29771,-0.047186,0.10783,-0.3089,-0.043139,-0.12173,-0.65404,0.002564,0.1299,-0.6481,-0.009701
30,0.00954,0.74455,-0.088258,-0.13474,0.54687,-0.04427,-0.20218,0.78173,-0.078057,0.13746,0.54789,-0.06097,0.21041,0.78243,-0.096803,-0.2328,1.0245,-0.11436,0.24731,1.0239,-0.13871,-0.066135,0.060513,-0.058649,0.06309,0.060439,-0.065265,-0.12054,-0.29771,-0.0476,0.10801,-0.3089,-0.043594,-0.12134,-0.65516,0.002517,0.1299,-0.6481,-0.009752
31,0.009536,0.74491,-0.088419,-0.13461,0.54687,-0.044273,-0.2021,0.78124,-0.078059,0.13746,0.54789,-0.061017,0.21056,0.78243,-0.096807,-0.2316,1.0241,-0.11487,0.24731,1.0239,-0.13871,-0.065949,0.060513,-0.058653,0.063369,0.060439,-0.065271,-0.12012,-0.29771,-0.04813,0.10825,-0.3089,-0.044057,-0.12092,-0.65617,0.002345,0.12989,-0.6482,-0.009861
32,0.009507,0.74491,-0.088861,-0.13461,0.54671,-0.044273,-0.20211,0.77967,-0.078895,0.1375,0.54748,-0.061092,0.2112,0.78172,-0.097321,-0.23044,1.0223,-0.11736,0.24774,1.0228,-0.14146,-0.065777,0.060412,-0.058502,0.063643,0.060439,-0.064842,-0.11974,-0.29771,-0.048572,0.10858,-0.30895,-0.044656,-0.12054,-0.65702,0.002091,0.12988,-0.64868,-0.010375
33,0.009327,0.74491,-0.089633,-0.13432,0.54647,-0.044916,-0.20261,0.78022,-0.082839,0.13755,0.54701,-0.061308,0.21235,0.78075,-0.098937,-0.22978,1.0229,-0.12207,0.24913,1.0213,-0.14592,-0.065603,0.06021,-0.057224,0.064115,0.060339,-0.063142,-0.11917,-0.29842,-0.049124,0.10898,-0.30969,-0.045755,-0.12022,-0.65789,0.001406,0.12978,-0.64963,-0.011542
34,0.009123,0.74491,-0.090618,-0.13392,0.54607,-0.045681,-0.20315,0.78022,-0.087043,0.13761,0.54654,-0.061569,0.21366,0.7797,-0.10095,-0.22931,1.0229,-0.1273,0.25104,1.0196,-0.15136,-0.065437,0.06009,-0.05548,0.064644,0.060339,-0.060708,-0.11855,-0.29939,-0.049741,0.10941,-0.31069,-0.047327,-0.12008,-0.6585,0.00048,0.12956,-0.65077,-0.013148
35,0.00854,0.7447,-0.092098,-0.1334,0.54566,-0.046619,-0.20326,0.77865,-0.091002,0.13766,0.54595,-0.061939,0.21539,0.77814,-0.10441,-0.22917,1.0213,-0.13352,0.25331,1.0174,-0.15764,-0.0653,0.05959,-0.052933,0.065309,0.059967,-0.0576,-0.11814,-0.30195,-0.05076,0.10987,-0.31215,-0.049604,-0.12004,-0.65933,-0.000782,0.12919,-0.65234,-0.01507
36,0.007899,0.74374,-0.094013,-0.13284,0.54533,-0.04773,-0.20333,0.77703,-0.09619,0.13764,0.54508,-0.062476,0.21693,0.77631,-0.10798,-0.22912,1.0195,-0.14105,0.25562,1.0149,-0.16445,-0.065007,0.058098,-0.04854,0.065967,0.058743,-0.053714,-0.11816,-0.30497,-0.051913,0.11032,-0.31448,-0.052077,-0.12008,-0.66024,-0.002594,0.12887,-0.65401,-0.017306
37,0.007125,0.7417,-0.096253,-0.13225,0.54478,-0.049035,-0.20331,0.77522,-0.10151,0.13767,0.54379,-0.063239,0.21859,0.77231,-0.11202,-0.22905,1.0174,-0.14937,0.25779,1.0103,-0.17126,-0.064711,0.055729,-0.043351,0.066707,0.056466,-0.049068,-0.11819,-0.30824,-0.05345,0.1108,-0.31779,-0.055088,-0.12013,-0.66121,-0.00461,0.12864,-0.65627,-0.020248
38,0.006451,0.7383,-0.099045,-0.13165,0.54411,-0.050425,-0.20349,0.7684,-0.10678,0.13768,0.54185,-0.064142,0.22025,0.76769,-0.11644,-0.22856,1.0103,-0.15733,0.26009,1.0014,-0.17902,-0.064225,0.053088,-0.03795,0.067406,0.053561,-0.04359,-0.11825,-0.31181,-0.055784,0.11128,-0.3214,-0.059067,-0.12018,-0.66219,-0.007036,0.12845,-0.6586,-0.02358
39,0.005621,0.73242,-0.1021,-0.13028,0.53831,-0.053372,-0.20419,0.76118,-0.11203,0.13766,0.53475,-0.066778,0.22188,0.75994,-0.12103,-0.22811,1.0026,-0.16558,0.26226,0.99023,-0.18679,-0.064065,0.047205,-0.030987,0.068055,0.047547,-0.036606,-0.11833,-0.31636,-0.059423,0.11179,-0.32507,-0.063749,-0.12033,-0.66336,-0.010006,0.1282,-0.66098,-0.027494
40,0.004755,0.72188,-0.10539,-0.12884,0.53026,-0.056384,-0.20431,0.74965,-0.11736,0.13758,0.52517,-0.069793,0.2224,0.74946,-0.12661,-0.22831,0.99042,-0.17432,0.264,0.97388,-0.19471,-0.0639,0.038996,-0.022919,0.068639,0.039271,-0.029011,-0.11919,-0.32258,-0.064278,0.11249,-0.32931,-0.0695,-0.12054,-0.66487,-0.013813,0.12778,-0.66366,-0.031936
41,0.004061,0.70962,-0.10851,-0.12748,0.52065,-0.059211,-0.20506,0.73635,-0.12257,0.13749,0.51299,-0.072849,0.22375,0.73626,-0.13292,-0.22867,0.97647,-0.18284,0.26534,0.95782,-0.20231,-0.063774,0.029113,-0.014706,0.069145,0.02898,-0.020899,-0.12043,-0.32929,-0.069665,0.11322,-0.3344,-0.075702,-0.12076,-0.66634,-0.017522,0.12739,-0.66633,-0.03649
42,0.003627,0.69152,-0.11096,-0.12622,0.50507,-0.061709,-0.20573,0.71896,-0.12683,0.13733,0.49515,-0.075811,0.22439,0.71767,-0.13856,-0.22906,0.95632,-0.19154,0.26613,0.9387,-0.21058,-0.063654,0.015165,-0.006021,0.069336,0.014732,-0.012577,-0.12228,-0.33539,-0.076125,0.11488,-0.33883,-0.083763,-0.12098,-0.66773,-0.021298,0.12699,-0.66865,-0.041078
43,0.003385,0.66847,-0.11317,-0.1247,0.48073,-0.064138,-0.20641,0.69402,-0.13148,0.13583,0.47029,-0.078418,0.22542,0.69153,-0.14457,-0.22971,0.92884,-0.20263,0.26737,0.9114,-0.21981,-0.06382,-0.007378,0.008881,0.069677,-0.008025,0.002299,-0.12537,-0.34146,-0.085232,0.11625,-0.34318,-0.093884,-0.12115,-0.6697,-0.025341,0.12662,-0.67119,-0.04534
