FrameNo, head_x,head_y,head_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_elbow_x,right_elbow_y,right_elbow_z,left_hand_x,left_hand_y,left_hand_z,right_hand_x,right_hand_y,right_hand_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_foot_x,left_foot_y,left_foot_z,right_foot_x,right_foot_y,right_foot_z
51,-0.010719,0.74107,-0.04801,-0.14187,0.54819,-0.00877,-0.24176,0.78342,-0.061981,0.13294,0.54218,-0.013689,0.2301,0.78876,-0.04771,-0.26724,0.98925,-0.1113,0.24978,0.99569,-0.094268,-0.060983,0.048326,-0.027839,0.074709,0.049871,-0.031994,-0.10937,-0.30365,-0.038958,0.10606,-0.30095,-0.025561,-0.11826,-0.63846,0.007062,0.12194,-0.62844,0.003007
52,-0.010859,0.74102,-0.047831,-0.14186,0.54819,-0.008083,-0.24197,0.78176,-0.063928,0.13286,0.54199,-0.012873,0.23131,0.78751,-0.048827,-0.26715,0.9887,-0.11532,0.25146,0.99367,-0.09838,-0.060863,0.048142,-0.022673,0.074945,0.049804,-0.026252,-0.10906,-0.30666,-0.039825,0.10676,-0.30299,-0.026269,-0.118,-0.63933,0.005559,0.1222,-0.63052,0.001299
53,-0.010985,0.74057,-0.047802,-0.14186,0.54819,-0.007399,-0.24207,0.77828,-0.066025,0.1328,0.54161,-0.011998,0.23251,0.78509,-0.050353,-0.26704,0.98805,-0.11993,0.2532,0.9909,-0.10281,-0.060723,0.047357,-0.016642,0.075089,0.04937,-0.02007,-0.1089,-0.3101,-0.040887,0.10754,-0.30512,-0.027426,-0.11779,-0.64034,0.003798,0.12205,-0.63301,-0.000926
54,-0.011108,0.73931,-0.047799,-0.14185,0.54761,-0.006686,-0.24213,0.77487,-0.068472,0.13271,0.54129,-0.01111,0.23375,0.78211,-0.052203,-0.26718,0.98643,-0.12531,0.25497,0.98676,-0.1078,-0.060565,0.046082,-0.009833,0.075254,0.048429,-0.013329,-0.10893,-0.31373,-0.042379,0.10842,-0.30728,-0.028839,-0.11752,-0.64138,0.00188,0.12184,-0.63564,-0.003544
55,-0.011222,0.73487,-0.047797,-0.14184,0.54453,-0.006354,-0.2422,0.76781,-0.071434,0.13236,0.53859,-0.010576,0.23513,0.77668,-0.055154,-0.26736,0.98325,-0.13234,0.25685,0.98035,-0.11433,-0.060939,0.042677,-0.001442,0.075666,0.045069,-0.004903,-0.10899,-0.3176,-0.044954,0.10962,-0.30994,-0.031464,-0.1172,-0.64282,-0.000834,0.12167,-0.63875,-0.006831
56,-0.011414,0.72805,-0.047656,-0.14182,0.53813,-0.006075,-0.24243,0.75884,-0.074783,0.13204,0.5336,-0.010122,0.23614,0.76919,-0.058743,-0.26754,0.97796,-0.14041,0.25854,0.97051,-0.12222,-0.061499,0.03727,0.007293,0.075874,0.039772,0.004053,-0.10907,-0.32225,-0.048284,0.1109,-0.31308,-0.034934,-0.11692,-0.64451,-0.003793,0.1214,-0.64294,-0.01008
57,-0.011411,0.71943,-0.047548,-0.14175,0.53085,-0.006077,-0.24278,0.74665,-0.078926,0.13171,0.52852,-0.009657,0.23736,0.7599,-0.06307,-0.26776,0.9704,-0.14957,0.26027,0.95944,-0.13022,-0.062133,0.030337,0.016406,0.076091,0.033223,0.013417,-0.10917,-0.32767,-0.052235,0.1124,-0.31687,-0.039126,-0.11667,-0.6465,-0.007102,0.12105,-0.64704,-0.013469
58,-0.011408,0.70706,-0.047415,-0.14155,0.5175,-0.005848,-0.24294,0.73129,-0.083794,0.13131,0.51604,-0.009144,0.23842,0.74529,-0.067851,-0.26798,0.9603,-0.16059,0.26186,0.94357,-0.13869,-0.062883,0.01916,0.026745,0.076175,0.021955,0.024176,-0.10947,-0.33377,-0.056744,0.11431,-0.32208,-0.044486,-0.1164,-0.64864,-0.010613,0.1207,-0.65115,-0.017094
59,-0.011406,0.68773,-0.047333,-0.14124,0.49666,-0.00563,-0.2432,0.70915,-0.090364,0.13021,0.49602,-0.008652,0.23976,0.72346,-0.073388,-0.26816,0.93628,-0.17271,0.26349,0.92119,-0.14885,-0.064121,0.001507,0.043342,0.076033,0.004441,0.040859,-0.11044,-0.33987,-0.063289,0.11678,-0.32739,-0.05178,-0.1156,-0.6519,-0.014179,0.12032,-0.65523,-0.021581
60,-0.011323,0.66317,-0.047225,-0.14051,0.46935,-0.005407,-0.24347,0.68186,-0.097238,0.12908,0.47002,-0.008139,0.24122,0.69763,-0.07971,-0.26809,0.90478,-0.18597,0.26516,0.8986,-0.16179,-0.066268,-0.022055,0.059323,0.075183,-0.019173,0.057327,-0.11223,-0.34631,-0.073466,0.11868,-0.33421,-0.062062,-0.11475,-0.65619,-0.017533,0.11968,-0.65942,-0.025413
61,-0.011302,0.62909,-0.047069,-0.14033,0.4335,-0.005199,-0.24368,0.64447,-0.10454,0.12796,0.43579,-0.007569,0.2433,0.6616,-0.087178,-0.2678,0.86724,-0.20405,0.26669,0.86551,-0.17713,-0.068598,-0.053224,0.076246,0.074206,-0.050364,0.073743,-0.11443,-0.35331,-0.084759,0.11997,-0.34193,-0.073312,-0.11374,-0.66098,-0.020977,0.11871,-0.66391,-0.029256
62,-0.0112,0.59091,-0.046491,-0.13969,0.3956,-0.005001,-0.24392,0.6028,-0.11185,0.12659,0.39921,-0.007001,0.24587,0.62189,-0.092822,-0.26737,0.82366,-0.22251,0.26872,0.82485,-0.1927,-0.070881,-0.086706,0.093029,0.073453,-0.084077,0.090306,-0.11698,-0.36028,-0.094526,0.12065,-0.35016,-0.08376,-0.11271,-0.66607,-0.024261,0.11736,-0.66841,-0.032368
63,-0.010974,0.54313,-0.045175,-0.13972,0.34713,-0.00444,-0.24711,0.54914,-0.11881,0.12515,0.35046,-0.005976,0.24862,0.56944,-0.09707,-0.26635,0.76651,-0.24226,0.27078,0.76962,-0.20903,-0.073584,-0.12965,0.11048,0.072393,-0.12765,0.10782,-0.11979,-0.3683,-0.10264,0.12101,-0.35961,-0.092743,-0.11159,-0.67188,-0.02708,0.11534,-0.67308,-0.034835
64,-0.010635,0.48187,-0.042263,-0.1397,0.2856,-0.003718,-0.25032,0.48363,-0.12337,0.12381,0.28878,-0.003831,0.25138,0.50018,-0.10035,-0.26438,0.69019,-0.25975,0.27261,0.69774,-0.2236,-0.075895,-0.18549,0.12216,0.071306,-0.18378,0.11979,-0.12294,-0.37886,-0.10732,0.12088,-0.37022,-0.098689,-0.11049,-0.67768,-0.028545,0.11295,-0.6779,-0.036287
65,-0.010172,0.41353,-0.037478,-0.13965,0.21844,-0.001706,-0.25553,0.40569,-0.12324,0.1221,0.22065,-0.000436,0.25672,0.41996,-0.10146,-0.26312,0.59786,-0.2727,0.27484,0.61158,-0.23617,-0.078051,-0.24648,0.1335,0.070248,-0.24479,0.13119,-0.12623,-0.38979,-0.11002,0.1208,-0.38126,-0.10211,-0.10938,-0.68386,-0.028571,0.11117,-0.68134,-0.037037
66,-0.009682,0.34384,-0.03174,-0.14008,0.15079,0.00091,-0.2617,0.32638,-0.12577,0.12034,0.15079,0.003275,0.26215,0.33488,-0.10158,-0.26148,0.50067,-0.28746,0.27702,0.51979,-0.24859,-0.080468,-0.31094,0.14661,0.069117,-0.31029,0.14416,-0.12968,-0.40003,-0.11066,0.12076,-0.39194,-0.10363,-0.10819,-0.69011,-0.028599,0.10929,-0.68495,-0.037456
67,-0.009209,0.27188,-0.024633,-0.14043,0.083124,0.005224,-0.26829,0.24256,-0.13057,0.11932,0.083143,0.007514,0.26868,0.24959,-0.10174,-0.2594,0.39788,-0.30027,0.27959,0.42632,-0.26027,-0.083412,-0.37698,0.1576,0.067019,-0.37663,0.15436,-0.1337,-0.40971,-0.11057,0.12048,-0.40124,-0.10362,-0.10705,-0.69623,-0.028625,0.10725,-0.68852,-0.037571
68,-0.009022,0.20582,-0.016547,-0.14131,0.019852,0.010259,-0.27573,0.15855,-0.13426,0.11884,0.019217,0.012759,0.27389,0.16496,-0.10186,-0.25683,0.29904,-0.31067,0.28182,0.33156,-0.27059,-0.086095,-0.43883,0.16161,0.064672,-0.44006,0.15705,-0.13768,-0.41913,-0.11048,0.11907,-0.41013,-0.10359,-0.10388,-0.70107,-0.023588,0.10515,-0.69217,-0.037523
69,-0.008817,0.14245,-0.007749,-0.14227,-0.03962,0.016028,-0.28463,0.076404,-0.13492,0.11819,-0.041437,0.018723,0.27866,0.079943,-0.10129,-0.25444,0.2009,-0.31776,0.28162,0.23093,-0.27934,-0.088729,-0.49684,0.16487,0.061549,-0.49907,0.15859,-0.14109,-0.42658,-0.1104,0.11669,-0.41768,-0.10353,-0.10211,-0.7039,-0.018066,0.10319,-0.69486,-0.037477
70,-0.00859,0.086447,0.002004,-0.14382,-0.09254,0.022824,-0.29362,0.001059,-0.13471,0.11706,-0.095337,0.02529,0.28196,-0.000193,-0.098049,-0.25279,0.10207,-0.31779,0.2815,0.13576,-0.28415,-0.090956,-0.54919,0.16677,0.058784,-0.55147,0.15923,-0.14411,-0.43522,-0.10847,0.11184,-0.42384,-0.10212,-0.10065,-0.70613,-0.011923,0.10131,-0.69715,-0.037433
71,-0.008319,0.032107,0.014427,-0.14591,-0.14326,0.02966,-0.30339,-0.072861,-0.13365,0.11599,-0.14972,0.032834,0.28405,-0.081983,-0.093399,-0.25081,-0.00146,-0.31784,0.28144,0.036439,-0.28682,-0.092866,-0.59972,0.16704,0.056401,-0.60316,0.15929,-0.14687,-0.44349,-0.10443,0.10527,-0.43199,-0.094735,-0.099387,-0.70789,-0.004652,0.099257,-0.70202,-0.035427
72,-0.008658,-0.012279,0.027713,-0.14966,-0.18255,0.036502,-0.31063,-0.13539,-0.13052,0.11439,-0.19282,0.041242,0.28635,-0.15564,-0.083215,-0.24973,-0.085916,-0.31787,0.27953,-0.055648,-0.28677,-0.093691,-0.64113,0.16706,0.054679,-0.64525,0.15933,-0.14921,-0.45049,-0.096475,0.099197,-0.43895,-0.083943,-0.099233,-0.70957,0.001959,0.097238,-0.70656,-0.032839
73,-0.009467,-0.040792,0.041078,-0.15363,-0.20748,0.044985,-0.31816,-0.17638,-0.12582,0.11277,-0.22177,0.050254,0.28662,-0.20994,-0.071481,-0.24972,-0.14004,-0.31751,0.27711,-0.12304,-0.28672,-0.095355,-0.6688,0.16976,0.051995,-0.67328,0.16187,-0.15111,-0.45488,-0.087058,0.093608,-0.44423,-0.071695,-0.096341,-0.71101,0.009746,0.095263,-0.71045,-0.029246
