FrameNo, head_x,head_y,head_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_elbow_x,right_elbow_y,right_elbow_z,left_hand_x,left_hand_y,left_hand_z,right_hand_x,right_hand_y,right_hand_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_foot_x,left_foot_y,left_foot_z,right_foot_x,right_foot_y,right_foot_z
18,0.056168,0.61193,-0.36025,-0.11492,0.39361,-0.25704,-0.17941,0.1705,-0.14259,0.1831,0.37635,-0.26134,0.23836,0.15503,-0.19818,-0.22565,-0.035134,-0.13188,0.25541,-0.064261,-0.21379,-0.060056,-0.060422,-0.14517,0.081115,-0.070216,-0.14427,-0.10599,-0.35463,-0.35792,0.11081,-0.35964,-0.27154,-0.08981,-0.65273,-0.36664,0.089154,-0.66799,-0.15624
19,0.050229,0.57659,-0.38709,-0.12075,0.36591,-0.28073,-0.19023,0.14989,-0.16376,0.17598,0.34763,-0.28339,0.23396,0.13076,-0.21353,-0.23398,-0.061308,-0.14011,0.25185,-0.08859,-0.21575,-0.066251,-0.083974,-0.15049,0.075379,-0.093375,-0.14813,-0.11004,-0.36051,-0.38289,0.10708,-0.36474,-0.31595,-0.088319,-0.65731,-0.37601,0.081546,-0.67189,-0.19984
20,0.044491,0.53159,-0.40993,-0.1254,0.32725,-0.30311,-0.1991,0.11817,-0.18196,0.16989,0.30984,-0.30284,0.23064,0.097018,-0.22507,-0.24139,-0.09174,-0.14613,0.24948,-0.12286,-0.21572,-0.071543,-0.11746,-0.15188,0.070555,-0.12604,-0.15006,-0.1137,-0.36671,-0.40748,0.10397,-0.36979,-0.35866,-0.086436,-0.66361,-0.38319,0.073462,-0.67752,-0.24344
21,0.039022,0.47218,-0.42891,-0.1284,0.27403,-0.32086,-0.20616,0.070224,-0.19716,0.16469,0.25753,-0.31979,0.22814,0.049767,-0.2332,-0.24691,-0.13755,-0.14793,0.24732,-0.16793,-0.2157,-0.076386,-0.16503,-0.15624,0.066563,-0.17247,-0.15432,-0.11746,-0.3755,-0.42962,0.10186,-0.37785,-0.39756,-0.084453,-0.67076,-0.38935,0.066862,-0.68416,-0.28404
22,0.034238,0.40973,-0.44292,-0.13115,0.21801,-0.33518,-0.21166,0.021537,-0.21121,0.16041,0.20275,-0.33333,0.22642,-0.001125,-0.23961,-0.25108,-0.18618,-0.14974,0.24572,-0.21967,-0.21568,-0.080476,-0.21713,-0.16071,0.06307,-0.22364,-0.1598,-0.1209,-0.3837,-0.44937,0.1003,-0.38489,-0.43009,-0.082461,-0.67783,-0.39448,0.060742,-0.6901,-0.32272
23,0.030527,0.34787,-0.44882,-0.13218,0.16009,-0.34179,-0.21475,-0.031141,-0.21991,0.15737,0.14744,-0.34023,0.22593,-0.052168,-0.24125,-0.25117,-0.23444,-0.15147,0.24532,-0.26837,-0.21352,-0.082342,-0.27063,-0.16655,0.060971,-0.27616,-0.16397,-0.12287,-0.39104,-0.46328,0.098929,-0.39216,-0.45001,-0.080209,-0.68467,-0.39758,0.056157,-0.69586,-0.35104
24,0.027133,0.28614,-0.4508,-0.13315,0.10183,-0.34535,-0.21782,-0.083481,-0.22897,0.15488,0.089215,-0.34442,0.22551,-0.10858,-0.24254,-0.25117,-0.28244,-0.15158,0.24478,-0.32082,-0.20722,-0.083395,-0.32849,-0.1686,0.059196,-0.33388,-0.16523,-0.12451,-0.39759,-0.47576,0.097673,-0.39757,-0.46647,-0.078097,-0.69156,-0.39999,0.05304,-0.70051,-0.37276
25,0.023945,0.2243,-0.45076,-0.13382,0.0431,-0.34686,-0.21952,-0.13532,-0.23633,0.1528,0.031315,-0.34588,0.22498,-0.16314,-0.24254,-0.25117,-0.32978,-0.15158,0.2441,-0.371,-0.19884,-0.084016,-0.38738,-0.16894,0.057723,-0.39288,-0.16494,-0.1255,-0.40481,-0.48553,0.096592,-0.40415,-0.47838,-0.07597,-0.69786,-0.40126,0.05051,-0.70506,-0.38619
26,0.020392,0.16301,-0.45072,-0.13485,-0.016924,-0.34685,-0.22104,-0.19314,-0.23827,0.15168,-0.028412,-0.34587,0.22442,-0.21827,-0.24253,-0.25113,-0.38269,-0.1475,0.24347,-0.42496,-0.18489,-0.084268,-0.44988,-0.16838,0.056219,-0.45561,-0.16475,-0.12645,-0.41326,-0.48875,0.095577,-0.41277,-0.48472,-0.074395,-0.70397,-0.40174,0.049081,-0.71089,-0.39301
27,0.017121,0.10502,-0.45068,-0.13589,-0.075507,-0.34684,-0.22252,-0.25047,-0.23825,0.1508,-0.08589,-0.34586,0.22442,-0.27137,-0.24253,-0.2494,-0.43393,-0.14291,0.24322,-0.48037,-0.17061,-0.084484,-0.50918,-0.16837,0.055066,-0.51519,-0.16473,-0.12735,-0.4211,-0.4904,0.094662,-0.42131,-0.48992,-0.073254,-0.70909,-0.40176,0.048609,-0.71551,-0.39563
