FrameNo, head_x,head_y,head_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_elbow_x,right_elbow_y,right_elbow_z,left_hand_x,left_hand_y,left_hand_z,right_hand_x,right_hand_y,right_hand_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_foot_x,left_foot_y,left_foot_z,right_foot_x,right_foot_y,right_foot_z
14,-0.001668,0.70826,-0.042091,-0.14059,0.49711,-0.023467,-0.22942,0.7068,-0.093705,0.1365,0.52489,-0.011609,0.21644,0.74959,-0.07745,-0.2535,0.93579,-0.19129,0.23636,0.94161,-0.14679,-0.060819,0.018626,-0.02188,0.07217,0.021974,-0.021511,-0.11558,-0.34177,-0.053558,0.10284,-0.34558,-0.038507,-0.11658,-0.68081,-0.021073,0.11572,-0.67244,-0.023924
15,-0.003493,0.70714,-0.043647,-0.14121,0.49494,-0.024607,-0.22919,0.70318,-0.10076,0.1361,0.52462,-0.012508,0.21562,0.74459,-0.085781,-0.25211,0.93017,-0.20375,0.23547,0.93127,-0.1595,-0.06095,0.017359,-0.013965,0.072376,0.020942,-0.014211,-0.11557,-0.34231,-0.053391,0.10355,-0.34523,-0.038175,-0.11657,-0.68133,-0.021594,0.11568,-0.67446,-0.02555
16,-0.005474,0.705,-0.045936,-0.14191,0.49218,-0.025961,-0.22903,0.69855,-0.10886,0.13559,0.52388,-0.01371,0.21478,0.73948,-0.096409,-0.25068,0.92345,-0.21717,0.23483,0.92108,-0.17403,-0.061329,0.015655,-0.0053,0.072604,0.019464,-0.006186,-0.11556,-0.34279,-0.05299,0.1043,-0.34489,-0.037629,-0.11659,-0.68171,-0.022105,0.11579,-0.67683,-0.027346
17,-0.007462,0.69965,-0.049971,-0.14282,0.48749,-0.028362,-0.22915,0.691,-0.11926,0.13357,0.51639,-0.018828,0.2139,0.72972,-0.10888,-0.24923,0.91136,-0.23328,0.2342,0.9073,-0.19108,-0.06245,0.01166,0.004887,0.072421,0.015757,0.00323,-0.11556,-0.34308,-0.052413,0.105,-0.34472,-0.03702,-0.11661,-0.68192,-0.02281,0.116,-0.67907,-0.029217
18,-0.009402,0.69362,-0.054349,-0.14345,0.48307,-0.030853,-0.22942,0.68259,-0.12947,0.13156,0.50866,-0.023868,0.21275,0.71955,-0.12065,-0.24797,0.89926,-0.25027,0.23365,0.8934,-0.20731,-0.063856,0.007203,0.01456,0.071882,0.011279,0.012405,-0.11588,-0.34337,-0.051606,0.10561,-0.34472,-0.036392,-0.11663,-0.68212,-0.023688,0.11623,-0.68097,-0.030751
19,-0.011453,0.68606,-0.059382,-0.144,0.4764,-0.034392,-0.22972,0.67314,-0.1402,0.12933,0.49953,-0.029354,0.21174,0.70751,-0.133,-0.24719,0.88642,-0.26767,0.23304,0.87945,-0.22666,-0.065535,0.001805,0.024293,0.071127,0.005704,0.021784,-0.11655,-0.34371,-0.050616,0.10624,-0.34472,-0.035697,-0.11682,-0.68234,-0.024708,0.11651,-0.6819,-0.032027
20,-0.013378,0.67685,-0.064811,-0.1445,0.46952,-0.038057,-0.23004,0.66224,-0.15127,0.12714,0.49033,-0.034771,0.2112,0.69485,-0.14531,-0.24678,0.87206,-0.28527,0.2325,0.86571,-0.2459,-0.067389,-0.004062,0.033985,0.0702,-0.000307,0.031047,-0.11782,-0.34512,-0.049395,0.1069,-0.34472,-0.034939,-0.11721,-0.68253,-0.025946,0.11681,-0.68328,-0.033232
21,-0.015215,0.66591,-0.070572,-0.14483,0.46125,-0.041859,-0.23035,0.64943,-0.1624,0.12468,0.47886,-0.040601,0.21086,0.68021,-0.1573,-0.24673,0.85574,-0.30286,0.23193,0.85183,-0.26578,-0.069737,-0.011078,0.043663,0.068849,-0.007628,0.040394,-0.1192,-0.34651,-0.048268,0.10748,-0.34478,-0.034233,-0.11771,-0.6826,-0.02722,0.11718,-0.6849,-0.034513
22,-0.016977,0.6542,-0.076365,-0.14496,0.45314,-0.045597,-0.23154,0.63603,-0.17389,0.12224,0.46722,-0.046359,0.20988,0.66528,-0.16905,-0.24725,0.83837,-0.32115,0.23144,0.83724,-0.28333,-0.072061,-0.01829,0.052825,0.067432,-0.015069,0.049144,-0.12091,-0.34651,-0.04822,0.10797,-0.3443,-0.034247,-0.11831,-0.68292,-0.028626,0.1175,-0.68637,-0.035574
23,-0.018084,0.64253,-0.081608,-0.1451,0.4436,-0.049348,-0.23239,0.62287,-0.18408,0.11998,0.45568,-0.051727,0.20889,0.65223,-0.17984,-0.24774,0.82089,-0.33848,0.23106,0.82574,-0.30166,-0.074061,-0.026156,0.060874,0.066085,-0.022938,0.056687,-0.12277,-0.34651,-0.048167,0.10839,-0.34384,-0.034259,-0.11894,-0.68341,-0.029963,0.11746,-0.68797,-0.036415
